format,arithmetic_type,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
e5m0,fp64,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.035670704753310592,1
e5m0,fp64,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.036593654315716539,1
e5m0,fp64,dot,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.044700291338373443,0
e5m0,fp64,dot,dense,thread_packet,8,4,dense/thread_packet/x8/exponent_only,exponent_only,0.046624239549032283,0
e5m0,fp64,dot,dense,thread_packet,8,5,dense/thread_packet/x8/direct_masked,direct_masked,0.049775960544745132,0
e5m0,fp64,dot,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.034720754244187538,1
e5m0,fp64,dot,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.03628418565986441,1
e5m0,fp64,dot,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.03972788162592078,1
e5m0,fp64,dot,padded,scalar,1,4,padded/scalar/x1/exponent_only,exponent_only,0.040340609469656216,0
e5m0,fp64,dot,padded,scalar,1,5,padded/scalar/x1/direct_masked,direct_masked,0.045927538321568415,0
e5m0,fp64,dot,padded,scalar,1,6,padded/scalar/x1/generic,generic,0.050517052098324425,1
e5m0,fp64,dot,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.027397206549108381,1
e5m0,fp64,dot,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.030360722074321674,1
e5m0,fp64,dot,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.040386305016986396,0
e5m0,fp64,dot,padded,thread_packet,2,4,padded/thread_packet/x2/exponent_only,exponent_only,0.041261496751204781,0
e5m0,fp64,dot,padded,thread_packet,2,5,padded/thread_packet/x2/direct_masked,direct_masked,0.04820064499826715,0
e5m0,fp64,dot,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.024971805857742654,1
e5m0,fp64,dot,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.026989379124334682,1
e5m0,fp64,dot,padded,thread_packet,4,3,padded/thread_packet/x4/exponent_only,exponent_only,0.035674015074285845,0
e5m0,fp64,dot,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.035919267712658597,0
e5m0,fp64,dot,padded,thread_packet,4,5,padded/thread_packet/x4/direct_masked,direct_masked,0.041847017773410732,0
e5m0,fp64,dot,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.022880160029809079,1
e5m0,fp64,dot,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.024806924092749746,1
e5m0,fp64,dot,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.035720397030527706,0
e5m0,fp64,dot,padded,thread_packet,8,4,padded/thread_packet/x8/exponent_only,exponent_only,0.0364259213440178,0
e5m0,fp64,dot,padded,thread_packet,8,5,padded/thread_packet/x8/direct_masked,direct_masked,0.040375132535171561,0
e5m0,fp64,gemv,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.035732009525021112,1
e5m0,fp64,gemv,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.037812495866434676,1
e5m0,fp64,gemv,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.040371281468970142,0
e5m0,fp64,gemv,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/exponent_only,exponent_only,0.041576780049146805,0
e5m0,fp64,gemv,dense,cooperative_shuffle,16,5,dense/cooperative_shuffle/x16/direct_masked,direct_masked,0.045991657406113946,0
e5m0,fp64,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.043408872864463113,1
e5m0,fp64,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.044416182199618778,1
e5m0,fp64,gemv,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.04998921754590252,1
e5m0,fp64,gemv,dense,scalar,1,4,dense/scalar/x1/exponent_only,exponent_only,0.051786150983584828,0
e5m0,fp64,gemv,dense,scalar,1,5,dense/scalar/x1/direct_masked,direct_masked,0.058212332047064691,0
e5m0,fp64,gemv,dense,scalar,1,6,dense/scalar/x1/generic,generic,0.066025642499531786,1
e5m0,fp64,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.041431095289147415,1
e5m0,fp64,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.0427067152091435,1
e5m0,fp64,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.049568493341662218,0
e5m0,fp64,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/exponent_only,exponent_only,0.051107404079843072,0
e5m0,fp64,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/direct_masked,direct_masked,0.057022680955774646,0
e5m0,fp64,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.039273124095822169,1
e5m0,fp64,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.041125096928054605,1
e5m0,fp64,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.046983842756233962,0
e5m0,fp64,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/exponent_only,exponent_only,0.04909142912650595,0
e5m0,fp64,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/direct_masked,direct_masked,0.055671354819988382,0
e5m0,fp64,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.038525268361995206,1
e5m0,fp64,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.040268079016834192,1
e5m0,fp64,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.045893845649865955,0
e5m0,fp64,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/exponent_only,exponent_only,0.048037157058715821,0
e5m0,fp64,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/direct_masked,direct_masked,0.055416277085227533,0
e5m0,fp64,gemv,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.029210677986624856,1
e5m0,fp64,gemv,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.030049345710060814,1
e5m0,fp64,gemv,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.035246917179652629,1
e5m0,fp64,gemv,padded,scalar,1,4,padded/scalar/x1/exponent_only,exponent_only,0.037691581393045091,0
e5m0,fp64,gemv,padded,scalar,1,5,padded/scalar/x1/direct_masked,direct_masked,0.041237388683044572,0
e5m0,fp64,gemv,padded,scalar,1,6,padded/scalar/x1/generic,generic,0.04822143793106079,1
e5m0,fp64,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.02518406716079763,1
e5m0,fp64,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.026926752314119458,1
e5m0,fp64,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.033360680789812233,0
e5m0,fp64,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/exponent_only,exponent_only,0.034676389934270357,0
e5m0,fp64,gemv,padded,thread_packet,2,5,padded/thread_packet/x2/direct_masked,direct_masked,0.041036441829961343,0
e5m0,fp64,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.021511511254289184,1
e5m0,fp64,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.023337682088216148,1
e5m0,fp64,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/exponent_only,exponent_only,0.030682789549451944,0
e5m0,fp64,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.031127310746552929,0
e5m0,fp64,gemv,padded,thread_packet,4,5,padded/thread_packet/x4/direct_masked,direct_masked,0.03779299860151987,0
e5m0,fp64,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.019972528924455155,1
e5m0,fp64,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.02143845466024058,1
e5m0,fp64,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.031341762062687198,0
e5m0,fp64,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/exponent_only,exponent_only,0.031708186852269234,0
e5m0,fp64,gemv,padded,thread_packet,8,5,padded/thread_packet/x8/direct_masked,direct_masked,0.035930568274814736,0
e5m1,fp32,dot,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/full_lut_shared,full_lut_shared,0.037579138402863754,1
e5m1,fp32,dot,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/full_lut_global,full_lut_global,0.039108934005101528,1
e5m1,fp32,dot,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.051480830274820602,0
e5m1,fp32,dot,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.03867643888070077,1
e5m1,fp32,dot,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.040684301576324876,1
e5m1,fp32,dot,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.056859482035917397,1
e5m1,fp32,dot,dense,scalar,1,4,dense/scalar/x1/generic,generic,0.075800001621246338,1
e5m1,fp32,dot,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.036176490783691409,1
e5m1,fp32,dot,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.038250390662521616,1
e5m1,fp32,dot,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.052315652370452881,0
e5m1,fp32,dot,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.031950125200995085,1
e5m1,fp32,dot,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.034347468263962691,1
e5m1,fp32,dot,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.049938000738620758,0
e5m1,fp32,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.034672220196574524,1
e5m1,fp32,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.035401836085199929,1
e5m1,fp32,dot,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.049201708554268489,0
e5m1,fp32,dot,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.034412618840178363,1
e5m1,fp32,dot,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.035910839342888981,1
e5m1,fp32,dot,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.048064959049224851,1
e5m1,fp32,dot,padded,scalar,1,4,padded/scalar/x1/generic,generic,0.060716399550437922,1
e5m1,fp32,dot,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.024251371257873876,1
e5m1,fp32,dot,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.026902697487252769,1
e5m1,fp32,dot,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.048160906704989348,0
e5m1,fp32,dot,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.021121491328289284,1
e5m1,fp32,dot,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.023542933568888251,1
e5m1,fp32,dot,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.042372571570532661,0
e5m1,fp32,dot,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.019073254137027942,1
e5m1,fp32,dot,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.021875834617859278,1
e5m1,fp32,dot,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.042298245257018981,0
e5m1,fp32,gemv,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/full_lut_shared,full_lut_shared,0.03617371320724487,1
e5m1,fp32,gemv,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/full_lut_global,full_lut_global,0.036523354947585504,1
e5m1,fp32,gemv,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.046209936910825707,0
e5m1,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.041783243450128668,1
e5m1,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.044011891495804784,1
e5m1,fp32,gemv,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.056796421724207263,1
e5m1,fp32,gemv,dense,scalar,1,4,dense/scalar/x1/generic,generic,0.074823137430044317,1
e5m1,fp32,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.037666048049926758,1
e5m1,fp32,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.039384916974821695,1
e5m1,fp32,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.054844736772644856,0
e5m1,fp32,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.034981332001862701,1
e5m1,fp32,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.03740787318372351,1
e5m1,fp32,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.051583656700708531,0
e5m1,fp32,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.035786658490997422,1
e5m1,fp32,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.037554910509605105,1
e5m1,fp32,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.051083435323443949,0
e5m1,fp32,gemv,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.025130579380389768,1
e5m1,fp32,gemv,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.026384332450740986,1
e5m1,fp32,gemv,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.045389094699746516,1
e5m1,fp32,gemv,padded,scalar,1,4,padded/scalar/x1/generic,generic,0.05684597273694833,1
e5m1,fp32,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.021701028233482723,1
e5m1,fp32,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.023813882884480997,1
e5m1,fp32,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.04205012321472168,0
e5m1,fp32,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.018109225878511607,1
e5m1,fp32,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.019832851552495229,1
e5m1,fp32,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.037632410185677659,0
e5m1,fp32,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.016434908816308685,1
e5m1,fp32,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.018512294558639578,1
e5m1,fp32,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.037102250382304192,0
e5m11,fp32,dot,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.13022062652989436,1
e5m11,fp32,dot,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/subnormal_lut_global,subnormal_lut_global,0.13435892156652501,1
e5m11,fp32,dot,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/prefix_lut_global,prefix_lut_global,0.13700052657284895,0
e5m11,fp32,dot,dense,cooperative_shuffle,32,4,dense/cooperative_shuffle/x32/subnormal_lut_shared,subnormal_lut_shared,0.13752720341668112,0
e5m11,fp32,dot,dense,cooperative_shuffle,32,5,dense/cooperative_shuffle/x32/prefix_lut_shared,prefix_lut_shared,0.13952666521072388,0
e5m11,fp32,dot,dense,scalar,1,1,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.084653792710139841,1
e5m11,fp32,dot,dense,scalar,1,2,dense/scalar/x1/direct_branchy,direct_branchy,0.084999244440235919,1
e5m11,fp32,dot,dense,scalar,1,3,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.088858440854495624,0
e5m11,fp32,dot,dense,scalar,1,4,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.089542535682777313,0
e5m11,fp32,dot,dense,scalar,1,5,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.091683617986813945,0
e5m11,fp32,dot,dense,scalar,1,6,dense/scalar/x1/generic,generic,0.092147573401759678,1
e5m11,fp32,dot,dense,thread_packet,2,1,dense/thread_packet/x2/direct_branchy,direct_branchy,0.060086150565387367,1
e5m11,fp32,dot,dense,thread_packet,2,2,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.062665887987099073,1
e5m11,fp32,dot,dense,thread_packet,2,3,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.063978922913030492,0
e5m11,fp32,dot,dense,thread_packet,2,4,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.067162520264926029,0
e5m11,fp32,dot,dense,thread_packet,2,5,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.067219290014815664,0
e5m11,fp32,dot,dense,thread_packet,4,1,dense/thread_packet/x4/direct_branchy,direct_branchy,0.058383427915118989,1
e5m11,fp32,dot,dense,thread_packet,4,2,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.058634439557021335,1
e5m11,fp32,dot,dense,thread_packet,4,3,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.061140791105653999,0
e5m11,fp32,dot,dense,thread_packet,4,4,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.061660153956352909,0
e5m11,fp32,dot,dense,thread_packet,4,5,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.064377964805921145,0
e5m11,fp32,dot,dense,thread_packet,8,1,dense/thread_packet/x8/direct_branchy,direct_branchy,0.055247975564709235,1
e5m11,fp32,dot,dense,thread_packet,8,2,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.05990763200187281,1
e5m11,fp32,dot,dense,thread_packet,8,3,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.060239562676066442,0
e5m11,fp32,dot,dense,thread_packet,8,4,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.06076204787801813,0
e5m11,fp32,dot,dense,thread_packet,8,5,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.061023997671810201,0
e5m11,fp32,dot,padded,scalar,1,1,padded/scalar/x1/direct_branchy,direct_branchy,0.079319684308916866,1
e5m11,fp32,dot,padded,scalar,1,2,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.082113063335418707,1
e5m11,fp32,dot,padded,scalar,1,3,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.083754807676972645,0
e5m11,fp32,dot,padded,scalar,1,4,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.085218207589511208,0
e5m11,fp32,dot,padded,scalar,1,5,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.086410802851571364,0
e5m11,fp32,dot,padded,scalar,1,6,padded/scalar/x1/generic,generic,0.087721544399596091,1
e5m11,fp32,dot,padded,thread_packet,2,1,padded/thread_packet/x2/direct_branchy,direct_branchy,0.055546125077237989,1
e5m11,fp32,dot,padded,thread_packet,2,2,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.057926491162839815,1
e5m11,fp32,dot,padded,thread_packet,2,3,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.059529365562811132,0
e5m11,fp32,dot,padded,thread_packet,2,4,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.060901239624729861,0
e5m11,fp32,dot,padded,thread_packet,2,5,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.062590646766989472,0
e5m11,fp32,dot,padded,thread_packet,4,1,padded/thread_packet/x4/direct_branchy,direct_branchy,0.044504727016795767,1
e5m11,fp32,dot,padded,thread_packet,4,2,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.046774523929484842,1
e5m11,fp32,dot,padded,thread_packet,4,3,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.048344238860892827,0
e5m11,fp32,dot,padded,thread_packet,4,4,padded/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.049938584818984527,0
e5m11,fp32,dot,padded,thread_packet,4,5,padded/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.050864737101814203,0
e5m11,fp32,dot,padded,thread_packet,8,1,padded/thread_packet/x8/direct_branchy,direct_branchy,0.040326775770402896,1
e5m11,fp32,dot,padded,thread_packet,8,2,padded/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.043797429118837633,1
e5m11,fp32,dot,padded,thread_packet,8,3,padded/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.046595487452225928,0
e5m11,fp32,dot,padded,thread_packet,8,4,padded/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.046852886401689969,0
e5m11,fp32,dot,padded,thread_packet,8,5,padded/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.047372365560015756,0
e5m11,fp32,gemv,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.065047038396199547,1
e5m11,fp32,gemv,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/prefix_lut_global,prefix_lut_global,0.069495545114789697,1
e5m11,fp32,gemv,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/prefix_lut_shared,prefix_lut_shared,0.070245794627977448,0
e5m11,fp32,gemv,dense,cooperative_shuffle,32,4,dense/cooperative_shuffle/x32/subnormal_lut_shared,subnormal_lut_shared,0.072858409394187015,0
e5m11,fp32,gemv,dense,cooperative_shuffle,32,5,dense/cooperative_shuffle/x32/subnormal_lut_global,subnormal_lut_global,0.072917731840219074,0
e5m11,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.056502169916959208,1
e5m11,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/direct_branchy,direct_branchy,0.057493033596113616,1
e5m11,fp32,gemv,dense,scalar,1,3,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.05923707310746356,0
e5m11,fp32,gemv,dense,scalar,1,4,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.061872818531134188,0
e5m11,fp32,gemv,dense,scalar,1,5,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.067329521275365012,0
e5m11,fp32,gemv,dense,scalar,1,6,dense/scalar/x1/generic,generic,0.07376872770714038,1
e5m11,fp32,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/direct_branchy,direct_branchy,0.055122389190498444,1
e5m11,fp32,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.055443678779163577,1
e5m11,fp32,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.057216763496398926,0
e5m11,fp32,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.058209886384157444,0
e5m11,fp32,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.060024276044633652,0
e5m11,fp32,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/direct_branchy,direct_branchy,0.051740215670677922,1
e5m11,fp32,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.053438933690389004,1
e5m11,fp32,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.055261239238169002,0
e5m11,fp32,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.056226045586342033,0
e5m11,fp32,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.058086748582771026,0
e5m11,fp32,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/direct_branchy,direct_branchy,0.051881636342694687,1
e5m11,fp32,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.055193196768048167,1
e5m11,fp32,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.055872240094570064,0
e5m11,fp32,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.057350329057175242,0
e5m11,fp32,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.058064856819222868,0
e5m11,fp32,gemv,padded,scalar,1,1,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.043693955051246028,1
e5m11,fp32,gemv,padded,scalar,1,2,padded/scalar/x1/direct_branchy,direct_branchy,0.044761630671535366,1
e5m11,fp32,gemv,padded,scalar,1,3,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.046759896293812969,0
e5m11,fp32,gemv,padded,scalar,1,4,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.048916041248976583,0
e5m11,fp32,gemv,padded,scalar,1,5,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.049391999244689941,0
e5m11,fp32,gemv,padded,scalar,1,6,padded/scalar/x1/generic,generic,0.069401522104355837,1
e5m11,fp32,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/direct_branchy,direct_branchy,0.042187778464187184,1
e5m11,fp32,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.043105443080065371,1
e5m11,fp32,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.044878351046180084,0
e5m11,fp32,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.047878769727853626,0
e5m11,fp32,gemv,padded,thread_packet,2,5,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.050548002390316753,0
e5m11,fp32,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/direct_branchy,direct_branchy,0.036513685283804304,1
e5m11,fp32,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.038481686303148688,1
e5m11,fp32,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.039863801199542595,0
