format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
e11m20,dot,uniform_0_1,generic_x4,4,5,1.379508259007735,2.4,1,0.0687666826058224
e11m20,dot,uniform_0_1,prefix_word_x8,8,5,1.3213281968974342,5.8,0,0.05997600796456331
e11m20,dot,uniform_0_1,generic_x8,8,5,1.3209407608200623,5.2,1,0.04659607822854356
e11m20,dot,uniform_0_1,prefix_word_x2,2,5,1.3092414163066792,3.6,0,0.046927547011207466
e11m20,dot,uniform_0_1,generic_x2,2,5,1.308636790529243,3.4,1,0.04396340009804586
e11m20,dot,uniform_0_1,prefix_word_x1,1,5,1.2047061991168437,6.6,0,0.05167653262351971
e11m20,dot,uniform_0_1,generic_x1,1,5,1.204365804206234,6.8,0,0.04880658807013557
e11m20,gemv,normal_0_1,generic_x4,4,5,1.5100837947020642,1.8,3,0.20777433927305128
e11m20,gemv,normal_0_1,prefix_word_x4,4,5,1.5084722702530906,2.0,1,0.22300746552505038
e11m20,gemv,normal_0_1,prefix_word_x2,2,5,1.40254573409209,3.8,0,0.18495967378591868
e11m20,gemv,normal_0_1,generic_x2,2,5,1.402409052391331,4.0,1,0.20140415209487839
e11m20,gemv,normal_0_1,generic_x8,8,5,1.3441004050915815,5.2,0,0.11658416227155553
e11m20,gemv,normal_0_1,prefix_word_x8,8,5,1.3433650335168283,5.8,0,0.11098376669614485
e11m20,gemv,normal_0_1,generic_x1,1,5,1.1169305392027729,6.8,0,0.2147442664618953
e11m20,gemv,normal_0_1,prefix_word_x1,1,5,1.1167806634082331,6.6,0,0.11995854934593764
e11m20,gemv,uniform_0_1,generic_x4,4,5,1.5100132799830184,1.6,2,0.24280215941659233
e11m20,gemv,uniform_0_1,prefix_word_x4,4,5,1.5098097925956862,2.0,2,0.21163675866999107
e11m20,gemv,uniform_0_1,prefix_word_x2,2,5,1.4034650609154633,4.2,0,0.15954776673945473
e11m20,gemv,uniform_0_1,generic_x2,2,5,1.4032992526943386,3.8,1,0.16653481800476064
e11m20,gemv,uniform_0_1,prefix_word_x8,8,5,1.344165551763226,5.4,0,0.13383985341851162
e11m20,gemv,uniform_0_1,generic_x8,8,5,1.3431927004360418,5.6,0,0.14195445962665898
e11m20,gemv,uniform_0_1,prefix_word_x1,1,5,1.116475170943956,6.6,0,0.22141469298441696
e11m20,gemv,uniform_0_1,generic_x1,1,5,1.1162502937063912,6.8,0,0.158840698391753
e11m4,dot,normal_0_1,prefix_word_x8,8,5,1.768297717655166,2.6,2,0.06246280167525759
e11m4,dot,normal_0_1,generic_x8,8,5,1.760235885058994,4.0,0,0.05187157024228962
e11m4,dot,normal_0_1,prefix_word_x4,4,5,1.7575788440308528,2.2,2,0.06431085367216992
e11m4,dot,normal_0_1,generic_x4,4,5,1.75367633493728,3.2,0,0.0646435081697149
e11m4,dot,normal_0_1,prefix_word_x2,2,5,1.5551410407060777,4.4,1,0.05628331407664987
e11m4,dot,normal_0_1,generic_x2,2,5,1.5431499279138339,5.4,0,0.06586652434188932
e11m4,dot,normal_0_1,full_high_l2_x8,8,5,1.4937575371202387,8.0,0,0.09725835501773832
e11m4,dot,normal_0_1,full_high_l2_x4,4,5,1.4584548875306085,8.2,0,0.07069011079780099
e11m4,dot,normal_0_1,generic_x1,1,5,1.27894477355977,8.4,0,0.04408378730895774
e11m4,dot,normal_0_1,prefix_word_x1,1,5,1.278902280417155,9.0,0,0.0393921466988085
e11m4,dot,normal_0_1,full_high_l2_x1,1,5,1.1896115311114526,10.6,0,0.06809610978711314
e11m4,dot,uniform_0_1,prefix_word_x8,8,5,1.7733658842350006,3.0,2,0.0619549788500389
e11m4,dot,uniform_0_1,generic_x8,8,5,1.76322471066,4.4,0,0.06393663542528295
e11m4,dot,uniform_0_1,prefix_word_x4,4,5,1.7607805490095174,2.0,2,0.058083598626820124
e11m4,dot,uniform_0_1,generic_x4,4,5,1.755174141594476,3.2,0,0.07205951994954751
e11m4,dot,uniform_0_1,full_high_l2_x8,8,5,1.5606795915745402,7.8,0,0.056568425877889635
e11m4,dot,uniform_0_1,prefix_word_x2,2,5,1.5599782790650425,4.6,1,0.031636692538699815
e11m4,dot,uniform_0_1,generic_x2,2,5,1.5500549442223712,5.8,0,0.043910437206052685
e11m4,dot,uniform_0_1,full_high_l2_x4,4,5,1.528720791194917,7.6,0,0.06534095099690265
e11m4,dot,uniform_0_1,prefix_word_x1,1,5,1.2833427836335223,8.2,0,0.05053028628665258
e11m4,dot,uniform_0_1,generic_x1,1,5,1.283287393209535,8.8,0,0.05838210219186054
e11m4,dot,uniform_0_1,full_high_l2_x1,1,5,1.21660858224826,10.6,0,0.06010265429590527
e11m4,gemv,normal_0_1,prefix_word_x4,4,5,1.8907827807611532,2.2,1,0.16567418686244445
e11m4,gemv,normal_0_1,generic_x4,4,5,1.8254727151205195,3.2,1,0.05988357995811516
e11m4,gemv,normal_0_1,prefix_word_x8,8,5,1.8114824075745872,4.0,2,0.09411216487626624
e11m4,gemv,normal_0_1,generic_x8,8,5,1.7739894853560723,4.6,0,0.13777723916556994
e11m4,gemv,normal_0_1,prefix_word_x2,2,5,1.5413748521200163,4.0,1,0.11212331564341557
e11m4,gemv,normal_0_1,generic_x2,2,5,1.5328223904869505,4.6,0,0.16319046189811154
e11m4,gemv,normal_0_1,full_high_l2_x4,4,5,1.260711855084371,7.6,0,0.06574710891619844
e11m4,gemv,normal_0_1,full_high_l2_x8,8,5,1.2045320349807127,9.0,0,0.11722071288662494
e11m4,gemv,normal_0_1,prefix_word_x1,1,5,1.1357529546139307,8.2,0,0.32016805075111276
e11m4,gemv,normal_0_1,generic_x1,1,5,1.1350395233594155,8.4,0,0.26600133924843417
e11m4,gemv,normal_0_1,full_high_l2_x1,1,5,1.0662237600255615,10.2,0,0.24444018966940023
e11m4,gemv,uniform_0_1,prefix_word_x4,4,5,1.8899293993752524,2.2,1,0.1343098409019969
e11m4,gemv,uniform_0_1,generic_x4,4,5,1.8245029315564134,3.4,1,0.09154994496136451
e11m4,gemv,uniform_0_1,prefix_word_x8,8,5,1.811045037969743,4.0,2,0.11618371522167181
e11m4,gemv,uniform_0_1,generic_x8,8,5,1.7727596298714132,4.6,0,0.12239803983170337
e11m4,gemv,uniform_0_1,prefix_word_x2,2,5,1.5403022639354325,4.2,1,0.1080645636313105
e11m4,gemv,uniform_0_1,generic_x2,2,5,1.531828162931638,5.0,0,0.19414677280701842
e11m4,gemv,uniform_0_1,full_high_l2_x4,4,5,1.4480910608681852,7.0,0,0.11107019312905551
e11m4,gemv,uniform_0_1,full_high_l2_x8,8,5,1.3559668376287803,8.6,0,0.1007231628943569
e11m4,gemv,uniform_0_1,generic_x1,1,5,1.1338973583123062,8.2,0,0.2101698855188069
e11m4,gemv,uniform_0_1,prefix_word_x1,1,5,1.1333432244297426,8.6,0,0.2192656852894214
e11m4,gemv,uniform_0_1,full_high_l2_x1,1,5,1.0932156815871574,10.2,0,0.12937793042617682
e1m14,dot,normal_0_1,e1_integer_x8,8,5,1.5735230022464124,2.8,3,0.07445208126304723
e1m14,dot,normal_0_1,e1_integer_x4,4,5,1.5517544853709369,1.6,2,0.10107926707592692
e1m14,dot,normal_0_1,e1_integer_x1,1,5,1.231717355656547,3.0,0,0.06319783345680534
e1m14,dot,normal_0_1,fp32_bits_x4,4,5,1.0964060058200111,7.2,0,0.06534847222656448
e1m14,dot,normal_0_1,fp32_bits_x8,8,5,1.0256506574756685,9.4,0,0.037966505111590804
e1m14,dot,normal_0_1,subnormal_global_x4,4,5,0.9867521649536445,10.6,0,0.09978194823380056
e1m14,dot,normal_0_1,word_branchy_x4,4,5,0.9798755707687319,10.2,0,0.12422414082414986
e1m14,dot,normal_0_1,word_masked_x4,4,5,0.9661950955521371,11.0,0,0.11512126833467883
e1m14,dot,normal_0_1,word_masked_x8,8,5,0.9514442287102454,11.4,0,0.08340171249251026
e1m14,dot,normal_0_1,subnormal_global_x8,8,5,0.9478233789670261,13.0,0,0.0762379958603058
e1m14,dot,normal_0_1,word_branchy_x8,8,5,0.9432010210366666,12.0,0,0.1322072313278869
e1m14,dot,normal_0_1,generic_x4,4,5,0.9288416792649771,13.2,0,0.07388316135610562
e1m14,dot,normal_0_1,full_high_l2_x4,4,5,0.9279825889409081,13.4,0,0.09121651254575411
e1m14,dot,normal_0_1,fp32_bits_x1,1,5,0.9235547951524475,12.8,0,0.06317646566673218
e1m14,dot,normal_0_1,full_high_l2_x8,8,5,0.9001531166672236,14.8,0,0.09220156292516202
e1m14,dot,normal_0_1,word_branchy_x1,1,5,0.8973663176314569,12.4,0,0.07950711697361959
e1m14,dot,normal_0_1,word_masked_x1,1,5,0.8920305414282381,12.6,0,0.09981442565168745
e1m14,dot,normal_0_1,generic_x8,8,5,0.8890738690534757,15.2,0,0.09251139413936896
e1m14,dot,normal_0_1,generic_x1,1,5,0.8801447641687915,14.2,0,0.10747072875204051
e1m14,dot,normal_0_1,full_high_l2_x1,1,5,0.8620205444790169,15.2,0,0.090555456135147
