distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
normal_0_1,e1m0,dot,134217728,1,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.08194616749800371,6.147008016418278,0.131197654026682
uniform_0_1,e1m0,dot,4096,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004601133840446686,0.9813104031646936,0.014075684496521648
uniform_0_1,e1m0,dot,65536,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004623564874493433,1.0645463882797441,0.17601879272397247
uniform_0_1,e1m0,dot,1048576,1,exponent_only_x8,exponent_only,none,shift_mask,8,0.005917529464713611,1.6030828759389049,0.02731869116060252
uniform_0_1,e1m0,dot,16777216,1,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.014695201374739078,4.9907679500253606,0.2583193754511252
uniform_0_1,e1m0,dot,134217728,1,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.06680514633918123,7.541311067218434,0.04706404701472905
normal_0_1,e1m0,gemv,256,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.003377829831309874,1.011581650621219,0.06796612698406657
normal_0_1,e1m0,gemv,1024,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.003944564969954205,1.1160134659401406,0.47729674455670396
normal_0_1,e1m0,gemv,4096,1024,exponent_only_x8,exponent_only,none,shift_mask,8,0.006036006820418379,1.2970691468324707,0.009420994708692726
normal_0_1,e1m0,gemv,16384,1024,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.013864489992879661,3.147500777556744,0.0538837700807059
normal_0_1,e1m0,gemv,65536,1024,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.04404979018691164,3.4122332965508857,0.16026070151733277
uniform_0_1,e1m0,gemv,256,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.0033755777420103024,1.0128685931979267,0.0698552324843903
uniform_0_1,e1m0,gemv,1024,1024,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,0.0038258564307950735,1.1489553368818475,0.4968073775968699
uniform_0_1,e1m0,gemv,4096,1024,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,0.005672950066890814,1.3810032865916568,0.08892709908795211
uniform_0_1,e1m0,gemv,16384,1024,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.01126070148619261,3.8733434313189785,0.018387597539620333
uniform_0_1,e1m0,gemv,65536,1024,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.0329284489294405,4.563876562509514,0.12137798942177368
normal_0_1,e1m2,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004746040151296028,0.9553142578574155,0.010174509848060754
normal_0_1,e1m2,dot,65536,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004874757077084872,1.0008472273226676,0.013891100792917891
normal_0_1,e1m2,dot,1048576,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.006233955935021703,1.530040065336543,0.0054279153045587135
normal_0_1,e1m2,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.018259347780891087,4.022743288979146,0.10557661915551514
normal_0_1,e1m2,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.0984593385102733,5.116210054375931,0.1556605089436852
uniform_0_1,e1m2,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004745628922679523,0.9691906801389323,0.01334280570118686
uniform_0_1,e1m2,dot,65536,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.00487021248987996,0.9967906147837667,0.034067971043184576
uniform_0_1,e1m2,dot,1048576,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006232043128876361,1.53027553995474,0.018161031549584605
uniform_0_1,e1m2,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01824142543571359,4.001476307964032,0.09973266639296255
uniform_0_1,e1m2,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.09792084442941766,5.1410341822445345,0.11318333663259646
normal_0_1,e1m2,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0034840915120013033,1.0025222434563588,0.013441006408021353
normal_0_1,e1m2,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004222601117052947,1.0366417061897084,0.016563075247899427
normal_0_1,e1m2,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006411684186835038,1.2285821195095703,0.1683515804988444
normal_0_1,e1m2,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014351579180934973,3.0427653728077506,0.1512614393861204
normal_0_1,e1m2,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.0460707969914854,3.2647093616867817,1.2288626822069983
uniform_0_1,e1m2,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0034838453163464167,1.0026295991029415,0.013195891949895936
uniform_0_1,e1m2,gemv,1024,1024,full_high_global_x8,full_high_lut,global,shift_mask,8,0.004221850301848721,1.0319565851602628,0.007315748604573418
uniform_0_1,e1m2,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006408185103066438,1.2287884059648089,0.197796178357496
uniform_0_1,e1m2,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014339459393475506,3.0454889861476193,0.13884518214166466
uniform_0_1,e1m2,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.04605154416460168,3.262153443371729,1.2817173605962509
