distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,samples,median_time_ms,q25_time_ms,q75_time_ms,mad_time_ms,min_time_ms,max_time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,16777216,15,0.026527884227981986,0.026503810465661554,0.0265300399835861,1.4395444553838566e-05,0.02641923484037917,0.026542630569096688,33554432.0,67108864.0,8388608.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,15,0.005354892561588382,0.005352331029957739,0.005355995864116499,1.6865471900977952e-06,0.005349454269033348,0.005359274765540814,8192.0,16384.0,2048.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,65536,15,0.00534835817285085,0.005347019503552626,0.005349891195037485,1.6656831080810383e-06,0.0053435174407662125,0.005352311097230429,131072.0,262144.0,32768.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,1048576,15,0.00596399361409043,0.005963745964022722,0.005964382075131032,2.9737701967395835e-07,0.005963581028092935,0.005966042266042195,2097152.0,4194304.0,262144.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,134217728,15,0.12939704928481788,0.12934455955237673,0.12943466504414877,4.9122592859107694e-05,0.12930554674382796,0.1294815414830258,268435456.0,536870912.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,16777216,15,0.02297181489935332,0.022967451877381053,0.0229786282711242,5.817869633578665e-06,0.02293920288816023,0.022998660755309572,33554432.0,67108864.0,4194304.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,15,0.0053729365642805746,0.005370987387826867,0.005374203588729514,1.6525574495322715e-06,0.005369198830205396,0.0053761121324429235,8192.0,16384.0,1024.0
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,65536,15,0.005384445652257443,0.005383864442026355,0.0053877308640006664,1.875020689883107e-06,0.0053820279839541085,0.005390566717337177,131072.0,262144.0,16384.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,1048576,15,0.006949104232743181,0.006945017017007506,0.006951260524612795,3.1641330909843585e-06,0.0069430583080451165,0.006970067105621643,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,134217728,15,0.48829420151249053,0.48815070429155905,0.48842322441839403,0.0001548336398217165,0.4880123753701487,0.4885718745570029,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,16777216,15,0.0680146786051059,0.06799596165298322,0.06802759476757925,2.2310729420507713e-05,0.06794715583871264,0.0680440369002316,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,15,0.0052605527869421615,0.005243771473372571,0.00526113142079706,1.3133404484369851e-06,0.005242043957805773,0.0052618661273905985,8192.0,16384.0,8192.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,65536,15,0.0053196112241308095,0.005319500234269367,0.005319759284164662,1.478393780634038e-07,0.005319196832560654,0.0053211659648141505,131072.0,262144.0,131072.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,1048576,15,0.006292212435638659,0.006291883092531016,0.006292576392061145,3.812630799066366e-07,0.006291432344513105,0.006293130980023583,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,134217728,15,0.2689291409083775,0.26883000135421753,0.2689894267490932,9.59975378853617e-05,0.2687605789729527,0.26910400390625,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,16777216,15,0.040441085096871755,0.04040562875383118,0.04045012651057785,1.4714587098015042e-05,0.040350847957537114,0.0404828354262249,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,15,0.0053187688502324285,0.005318628151823266,0.00531891723580633,1.4069840916213633e-07,0.005318362595223193,0.005320066350462615,8192.0,16384.0,8192.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,65536,15,0.005319463890719127,0.005319394720606057,0.005319564313773649,9.28396201990353e-08,0.005318754724709385,0.005319726323506919,131072.0,262144.0,131072.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,1048576,15,0.006113665160974032,0.006111716876789137,0.006115221704330206,2.230863541396143e-06,0.006109319542002604,0.006121323830627378,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,134217728,15,0.17039345611225476,0.17031763900410046,0.1704278154806657,6.83611089533076e-05,0.1702803590080955,0.1705294522372159,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,16777216,15,0.028086455941897386,0.028067180752521834,0.02809384831211023,8.172226695753182e-06,0.028019274884497212,0.028117458722744768,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,15,0.00531907863042825,0.00531892598785969,0.005319208718348621,1.5264256855978403e-07,0.005318681304100536,0.005319308277755278,8192.0,16384.0,8192.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,65536,15,0.005321383655519414,0.005321207022607177,0.005321784485551647,2.4092824835522664e-07,0.005320886023958823,0.00532223359684,131072.0,262144.0,131072.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,1048576,15,0.006851152841485443,0.006839043458664879,0.006853721951026308,4.610331020484838e-06,0.006830323529949492,0.006855818025071963,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,134217728,15,0.16080653282903856,0.1606800889456144,0.16098993568010228,0.00016585729455434461,0.16028593945246872,0.1612617636239657,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,16777216,15,0.027018747256912348,0.026999817549727346,0.0270642751955804,2.9314565294570605e-05,0.02697441232113438,0.027112489438238945,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,15,0.005506121953013862,0.005506074292892162,0.005506406734038084,1.1042047998004179e-07,0.005505789275926744,0.0055070558082697596,8192.0,16384.0,8192.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,65536,15,0.005560780927911584,0.0055585758776101135,0.005564241329789922,2.825008764637156e-06,0.005557218329938034,0.005572143169288953,131072.0,262144.0,131072.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,1048576,15,0.006291535941276761,0.006291261957495252,0.00629167741174856,2.476391871338718e-07,0.0062908109380395375,0.006292862128157642,2097152.0,4194304.0,1048576.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,134217728,15,0.2702182871954782,0.27013685873576576,0.27024486235209877,7.486343383789062e-05,0.27001885005405973,0.2703977142061506,268435456.0,536870912.0,134217728.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,16777216,15,0.040648783622335656,0.04062695730300177,0.04065541793652275,1.0575900892588475e-05,0.04061418421128217,0.04068517551368692,33554432.0,67108864.0,16777216.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,15,0.005318725253421515,0.005318593632511019,0.005318996577228241,1.3947198235046698e-07,0.005318492954060183,0.005319206016115646,8192.0,16384.0,4096.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,65536,15,0.005319359676532313,0.005319270531593898,0.005319477948034765,8.914493841456067e-08,0.005318856140023743,0.00531975950482045,131072.0,262144.0,65536.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,1048576,15,0.006164289415368831,0.006150568743773684,0.0061684131881606,4.3498750223035926e-06,0.006145757329794555,0.006180941637214466,2097152.0,4194304.0,524288.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,134217728,15,0.16824053646473403,0.1682062041893434,0.16835146271780635,4.709436652367005e-05,0.16819344209821036,0.16847640476869732,268435456.0,536870912.0,67108864.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,16777216,15,0.02783256349109468,0.02781452178955078,0.027843961261567615,1.322610037667385e-05,0.02778575170607794,0.027855115618024555,33554432.0,67108864.0,8388608.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,15,0.00531941696753532,0.0053192336738485755,0.005319683153740099,2.1995242409367233e-07,0.005318664642701666,0.005320151236572966,8192.0,16384.0,2048.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,65536,15,0.005320595751159265,0.0053203467711539455,0.005320603166628738,1.9594816303130508e-07,0.005319962515008551,0.005320897313584481,131072.0,262144.0,32768.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,1048576,15,0.006317790111076142,0.006317533058068482,0.006318132933508405,3.9413092733746324e-07,0.006316043069582169,0.006318732553682184,2097152.0,4194304.0,262144.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,134217728,15,0.1359434986973668,0.1358901616689321,0.13600230861354518,6.861300081820176e-05,0.13583279515171912,0.1360256607468064,268435456.0,536870912.0,33554432.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,16777216,15,0.023701194044831512,0.023688363564478884,0.023709766276471027,9.869600271252e-06,0.023666285849236822,0.023722286348219043,33554432.0,67108864.0,4194304.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,15,0.005319393945462776,0.005319234773968205,0.0053195303136652165,1.5172091397380044e-07,0.0053189848408554535,0.005319909164399812,8192.0,16384.0,1024.0
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,65536,15,0.0053212892099105446,0.0053211537090592734,0.005321402464353398,1.2089462352211922e-07,0.0053208519219228615,0.005321771889559847,131072.0,262144.0,16384.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,1048576,15,0.006101407907394745,0.0060993014709210275,0.006102860710558105,1.8914626017489666e-06,0.00609772798516685,0.0061073574822542165,2097152.0,4194304.0,1048576.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,134217728,15,0.2574670397002122,0.2574143409729004,0.25751751866833916,6.0689860376772486e-05,0.25719338449938545,0.25770261369902514,268435456.0,536870912.0,134217728.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,16777216,15,0.038793918578772534,0.038789994633101385,0.038806641519551655,8.279743862922573e-06,0.03877683983980163,0.03882410712640562,33554432.0,67108864.0,16777216.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,15,0.005217302424349932,0.0052165494004904845,0.0052188171248274615,1.0981987714183197e-06,0.005215717332511628,0.0052220263628470895,8192.0,16384.0,4096.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,65536,15,0.005207440939294286,0.005204988732395402,0.005208057955086949,1.4803783003110998e-06,0.0052038941900414155,0.005210478909044381,131072.0,262144.0,65536.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,1048576,15,0.005882218547604104,0.005879504871416404,0.005888233607176506,3.76862140534593e-06,0.005876774876694854,0.0058893847837481715,2097152.0,4194304.0,524288.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,134217728,15,0.15693541075053968,0.15690459201210424,0.15698542845876595,4.008443732012035e-05,0.1568313297472502,0.1571159563566509,268435456.0,536870912.0,67108864.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,16777216,15,0.026421056877883656,0.02641333846199755,0.026423925833428855,7.275071910919223e-06,0.02640473159536196,0.026441108717715673,33554432.0,67108864.0,8388608.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,15,0.005258610757753943,0.005258197939344645,0.005259871767630033,1.0698649282958952e-06,0.005255140075829402,0.00526266239273793,8192.0,16384.0,2048.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,65536,15,0.005257530304767895,0.00525637596629145,0.005261218230314463,1.921665293252127e-06,0.0052524783709436,0.0052637132547669494,131072.0,262144.0,32768.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,1048576,15,0.006073081693169791,0.006071606694653047,0.006074064936717795,1.4662076641058439e-06,0.006066985636450059,0.0060754413711292116,2097152.0,4194304.0,262144.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,134217728,15,0.1296629001354349,0.12964524482858591,0.12967558564810916,1.4897050528706046e-05,0.12963613970526333,0.1297393091793718,268435456.0,536870912.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,16777216,15,0.02295604944229126,0.02294132560491562,0.022961174696683885,1.0949373245236482e-05,0.022921499609947205,0.022996899485588074,33554432.0,67108864.0,4194304.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,15,0.005365722167668084,0.005365138923006105,0.005366305412330063,7.093833585087791e-07,0.005363735894264259,0.00536706200961409,8192.0,16384.0,1024.0
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,65536,15,0.0053784590281412276,0.005377277642666937,0.0053788502059296936,1.0060217090230444e-06,0.005376383216081265,0.005379959970653176,131072.0,262144.0,16384.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,1048576,15,0.006915250635789103,0.0069129790932924975,0.00691675906373938,2.0567615000091632e-06,0.006907573966092841,0.00692177227398465,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,134217728,15,0.4794839918613434,0.47936849296092987,0.4796779900789261,0.00019299983978271484,0.4791310131549835,0.48000600934028625,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,16777216,15,0.0668063987385143,0.06679708957672119,0.06681789051402698,1.1491775512698088e-05,0.06671447320417924,0.06684989062222567,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,15,0.005268140320192303,0.005267956016356485,0.005268280704816183,1.9293082387846633e-07,0.005267631589320668,0.005268754143463938,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,65536,15,0.005273112089901735,0.005272787670756495,0.005273436744988171,3.959093277904058e-07,0.005272193806764809,0.005274046417040025,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,1048576,15,0.0061983625821384935,0.006197235680790128,0.0061993654476426,1.0472962542890096e-06,0.006193251459055058,0.0062046632856643,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,134217728,15,0.2596479942058695,0.25960552281346816,0.2596885500283077,4.247139240132203e-05,0.2594372486246043,0.25985655291327114,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,16777216,15,0.039118669627499006,0.039108374802740264,0.039127035371100294,9.608332656979579e-06,0.03909078807677405,0.03918292886769804,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,15,0.005273205204607864,0.0052724207616792525,0.0052736097206601724,6.634256114130058e-07,0.005271943442380344,0.005274046540139779,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,65536,15,0.005272998004408121,0.00527279848329394,0.005273750555950025,4.1460121432985303e-07,0.005272199462334162,0.005274349348101186,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,1048576,15,0.005990092976888021,0.005986465962727864,0.005998318990071614,4.829915364583208e-06,0.005983402506510417,0.006006613159179688,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,134217728,15,0.15900732341565585,0.15894315619217722,0.15902686370046515,6.231006823090302e-05,0.1589204185887387,0.15908648842259457,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,16777216,15,0.0267314574714052,0.026717417757674805,0.026738849774362427,1.2824177078502724e-05,0.026703970772879466,0.0267556213492144,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,15,0.005377567504550608,0.00537666502947385,0.005378137538481443,6.648822918437977e-07,0.005374859843379138,0.005378866124896352,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,65536,15,0.005385300678572631,0.005384449183647269,0.00538673494836967,1.3083659956610733e-06,0.005381769264860106,0.005389099402967932,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,1048576,15,0.006686975570163571,0.006675380489185053,0.006688596205883448,5.457259723277118e-06,0.00667293135584164,0.006694128127536618,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,134217728,15,0.15366199612617493,0.15356933573881787,0.1537008285522461,7.866819699606231e-05,0.153396338224411,0.15377133091290793,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,16777216,15,0.025760584504064852,0.02573343089027126,0.025771590915039506,1.681634109385738e-05,0.02571188272350896,0.025827211185093343,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,15,0.005505165026812269,0.005503021188163179,0.005506782608880795,1.9738840502363936e-06,0.0055015730785528015,0.00550943582918574,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,65536,15,0.005548604974891934,0.00554834525597277,0.005548661856481871,1.4619778860702065e-07,0.005548150406271068,0.0055491897660463595,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,1048576,15,0.006194148911543032,0.006192095581768258,0.006195358506618083,1.6532429150091857e-06,0.006189137324488247,0.006199386600828353,2097152.0,4194304.0,1048576.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,134217728,15,0.2575810157646567,0.25750616849479024,0.25766155275247865,7.86377211748901e-05,0.2574215581861593,0.2577616319818012,268435456.0,536870912.0,134217728.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,16777216,15,0.038874779249492446,0.03886063224390933,0.038878358037848226,1.0947177284642562e-05,0.038838062788310805,0.038898189444290965,33554432.0,67108864.0,16777216.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,4096,15,0.005272513697583388,0.005271377498537649,0.005273089566583299,6.693346491113902e-07,0.00527059939120994,0.005274723939858522,8192.0,16384.0,4096.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,65536,15,0.005272124527957189,0.005271976560006346,0.00527238126858663,2.49087114742412e-07,0.005271066023681878,0.0052729650230259285,131072.0,262144.0,65536.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,1048576,15,0.006006415316174626,0.006004757580085503,0.006008859203110112,2.1585051716175793e-06,0.006004014918434897,0.006011976271916002,2097152.0,4194304.0,524288.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,134217728,15,0.15682290729723478,0.15676985288921155,0.15683637920178864,2.32395372892491e-05,0.15670703084845292,0.15699234008789062,268435456.0,536870912.0,67108864.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,16777216,15,0.02650045387910836,0.026493420967688926,0.02652615417927613,2.0395705114792384e-05,0.026464058802678034,0.026540013896676647,33554432.0,67108864.0,8388608.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,15,0.005370171484119164,0.005369373186381753,0.00537104187849277,9.103687461506013e-07,0.0053677606487464525,0.005371257454573276,8192.0,16384.0,2048.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,65536,15,0.005370704534695233,0.0053703552575280825,0.00537110246377548,3.572647946743432e-07,0.00536990867653474,0.005371711459861794,131072.0,262144.0,32768.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,1048576,15,0.005935414831466436,0.005934955184362526,0.005936200591339463,7.354353662569063e-07,0.0059337596036299145,0.005937872760099054,2097152.0,4194304.0,262144.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,134217728,15,0.12938179640934386,0.12935654870395003,0.1294191705769506,3.1726113681129764e-05,0.12934923994130101,0.12950151542137409,268435456.0,536870912.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,16777216,15,0.02297650251882604,0.022962361340245797,0.02300398091506359,1.9089954801407988e-05,0.022950480833906956,0.02302422665726259,33554432.0,67108864.0,4194304.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,4096,15,0.005370444559244153,0.005370122770166327,0.005370860125516898,3.610772791881947e-07,0.0053695811542475436,0.005371637236785514,8192.0,16384.0,1024.0
uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,65536,15,0.005369105227726443,0.005367385274241406,0.005370171153591764,1.3075913900531186e-06,0.005367019297083992,0.005371455088663658,131072.0,262144.0,16384.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,1048576,15,0.006975962013023813,0.006975555588913189,0.0069779090746154605,1.096190324705558e-06,0.00696605799540358,0.0069787593825780215,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,134217728,15,0.4881517348750945,0.48801085256761123,0.48840515075191376,0.00021159264349168705,0.48785960289739794,0.48861522059286794,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,16777216,15,0.06795951488406159,0.06794239975685297,0.06797090352967727,1.6815717830215293e-05,0.06788330965263899,0.0680022306220476,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,15,0.0052683269931184645,0.00526785989679715,0.005268684852911805,4.202475343698456e-07,0.005267299566751324,0.005269167488187203,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,65536,15,0.005271196816906784,0.0052711439855170975,0.005271272903138941,7.540890664681221e-08,0.005270939433213436,0.005271727388555353,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,1048576,15,0.006247731226366235,0.006245720296097215,0.006260099803639388,4.021343921400793e-06,0.006240762584516829,0.006265256929242598,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,134217728,15,0.26896742412022184,0.26890742778778076,0.2690040043422154,4.971027374267578e-05,0.26875885895320345,0.26924570969172884,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,16777216,15,0.040381651857624885,0.04037665154622949,0.04039565247038136,1.3043051180633425e-05,0.04035113168799359,0.04041591416234556,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,15,0.005269604772615341,0.005269566103959037,0.005269873393931911,1.6886075947849383e-07,0.005269128393074372,0.0052703415363626605,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,65536,15,0.005271777445127397,0.0052715037354738115,0.005271988259796754,2.6602248884635693e-07,0.0052711675967247705,0.005272199540354883,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,1048576,15,0.006106246691293667,0.006103444470025097,0.0061087336564928756,3.3161183095346478e-06,0.006094938979865356,0.006118598997284093,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,134217728,15,0.17038581588051535,0.17035399783741345,0.17044472694396973,4.363059997558594e-05,0.17027054049751975,0.17049199884588068,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,16777216,15,0.02807224065737617,0.028061955494988234,0.028082977560229767,1.263080682969639e-05,0.02805064674606897,0.028095578788814687,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,15,0.005270337582314746,0.005270193148044762,0.005270504917465841,1.6733515109494668e-07,0.005269957110250331,0.005270672252616937,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,65536,15,0.005321494336258113,0.005320575914494258,0.005323727771002032,1.4629809309074995e-06,0.005318910695235553,0.005330210066027214,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,1048576,15,0.006812829363047398,0.006812483140167723,0.006813603544561087,4.0134699306679233e-07,0.0068121912267593695,0.0068148518477594115,2097152.0,4194304.0,2097152.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,134217728,15,0.16121148026507834,0.16116887071858282,0.16133965616640839,6.643585536791896e-05,0.16080521500628928,0.16176800105882727,268435456.0,536870912.0,268435456.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,16777216,15,0.027048605861085834,0.02698724287928957,0.027074181672298546,3.1879453948051306e-05,0.026949212406620834,0.027159696275537663,33554432.0,67108864.0,33554432.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,15,0.0054560549531630755,0.005455662538866134,0.005456855216407495,5.336647351736334e-07,0.005454956286674975,0.005457608707983626,8192.0,16384.0,8192.0
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,65536,15,0.005551839896610805,0.005551588535308838,0.005552605731146677,4.802431379045263e-07,0.005550834451402937,0.005553554126194545,131072.0,262144.0,131072.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,1048576,15,0.00623535029795947,0.006235297345324775,0.0062361545984257645,3.182427000605892e-07,0.006234837632152916,0.006237224452403369,2097152.0,4194304.0,1048576.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,134217728,15,0.267475996698652,0.26739799976348877,0.26752971751349314,6.457737513948514e-05,0.26731772082192556,0.26769486495426725,268435456.0,536870912.0,134217728.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,16777216,15,0.04017827238545112,0.04017243478291546,0.04019855191116546,1.3903987108834781e-05,0.04015518762275037,0.04023015067437897,33554432.0,67108864.0,16777216.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,15,0.005269513417439288,0.005269243401217173,0.005269621423928134,1.6959316759181803e-07,0.005269127811294004,0.005269806183964373,8192.0,16384.0,4096.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,65536,15,0.0052708464900240596,0.005270627846030218,0.00527100468670614,1.6583686274912468e-07,0.005270379090736094,0.00527137411191259,131072.0,262144.0,65536.0
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,1048576,15,0.006151114935753993,0.006147151500292231,0.006154448163876068,3.816755925779673e-06,0.0061445179592900445,0.006162426243970925,2097152.0,4194304.0,524288.0
