gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,0,2,2047,0.0053189719777370463,8192,16384,8192,1019.6833909722045,0,0,1.5401472379039083,3.0802944758078166
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,0,2,2065,0.0053188337829442062,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5401872542565846,3.0803745085131693
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,0,2,2093,0.0053192472207278544,8192,16384,8192,1019.6833909722045,0,0,1.5400675434068387,3.0801350868136774
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,0,3,2047,0.0053656666116942767,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.5267441294518433,3.0534882589036867
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,0,3,2030,0.0053530166889059136,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5303520381279323,3.0607040762558646
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,0,3,1743,0.0053194902850100178,8192,16384,2048,1019.6833909722045,0,0,1.5399971728653272,3.0799943457306544
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,0,3,2047,0.0052618661273905985,8192,16384,8192,1019.6833909722045,0,0,1.5568621096908217,3.1137242193816435
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,0,3,2047,0.0053188312793278842,8192,16384,8192,1019.6833909722045,0,0,1.5401879792350144,3.0803759584700288
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,0,3,2112,0.0053193180850057888,8192,16384,1024,1019.6833909722045,0,0,1.5400470265336812,3.0800940530673624
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,0,3,1995,0.005374508334281749,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5242324489007943,3.0484648978015887
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,0,3,2021,0.0053188875133244485,8192,16384,8192,1019.5,0.1833909722045064,0.00017985089668828925,1.5401716955807134,3.0803433911614269
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,4096,0,3,2065,0.0052395545830160881,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5634916804863919,3.1269833609727837
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,0,3,2065,0.0053187876001685929,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5402006276280582,3.0804012552561164
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,0,3,1978,0.0055085134940152224,8192,16384,8192,1018,1.6833909722045064,0.0016508957457858544,1.4871525700899666,2.9743051401799332
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,0,3,2093,0.0053189259878596903,8192,16384,8192,1019.6833909722045,0,0,1.5401605547243984,3.0803211094487968
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,4096,0,3,2075,0.0053537309026143636,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5301478817322769,3.0602957634645538
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,0,3,2021,0.0055065018183402883,8192,16384,8192,1019.6833909722045,0,0,1.4876958675860648,2.9753917351721295
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,0,3,2030,0.0052723391302700699,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5537695504007485,3.107539100801497
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,0,3,1846,0.0052688015889243208,8192,16384,8192,1018.75,0.9333909722045064,0.00091537332123707181,1.55481277131798,3.10962554263596
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,0,3,2065,0.0053186481281862425,8192,16384,4096,1019.6833909722045,0,0,1.540241016619692,3.0804820332393841
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,0,4,2047,0.0053675115312316326,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.5262193573937715,3.0524387147875429
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,0,4,2047,0.0052437793934816956,8192,16384,8192,1019.6833909722045,0,0,1.5622320058282968,3.1244640116565936
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,4096,0,4,2065,0.0052359901963942856,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5645560233556857,3.1291120467113713
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,0,4,2021,0.0055060110606514898,8192,16384,8192,1019.6833909722045,0,0,1.4878284677892919,2.9756569355785838
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,0,4,2065,0.0053191903139719375,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5400840196452534,3.0801680392905069
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,0,4,2065,0.0053185395986635516,8192,16384,4096,1019.6833909722045,0,0,1.5402724466051723,3.0805448932103445
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,0,4,2030,0.0053560116020916716,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5294963134136597,3.0589926268273193
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,0,4,2112,0.0053199091643998117,8192,16384,1024,1019.6833909722045,0,0,1.5398759164573472,3.0797518329146945
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,0,4,2047,0.0053187688502324285,8192,16384,8192,1019.6833909722045,0,0,1.5402060572047631,3.0804121144095262
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,0,4,1846,0.0052751807711881264,8192,16384,8192,1018.75,0.9333909722045064,0.00091537332123707181,1.5529325638929563,3.1058651277859126
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,0,4,2021,0.0053190300218071574,8192,16384,8192,1019.5,0.1833909722045064,0.00017985089668828925,1.5401304310022941,3.0802608620045882
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,0,4,1978,0.0055081417635309202,8192,16384,8192,1018,1.6833909722045064,0.0016508957457858544,1.4872529342361422,2.9745058684722845
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,4096,0,4,2075,0.0053595912887389402,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.528474758366789,3.0569495167335781
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,0,4,2030,0.0052718345754839517,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5539182579999635,3.1078365159999271
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,0,4,1995,0.0053706907688226913,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5253158955930295,3.050631791186059
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,0,4,2093,0.0053190786304282501,8192,16384,8192,1019.6833909722045,0,0,1.5401163564563523,3.0802327129127045
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,0,4,1743,0.0053201512365729656,8192,16384,2048,1019.6833909722045,0,0,1.5398058505714527,3.0796117011429054
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,1,0,2030,0.0052720079281059979,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5538671625144971,3.1077343250289942
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,1,0,2065,0.0053192521988912585,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.540066102093737,3.0801322041874739
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,4096,1,0,2075,0.0053552269073854006,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5297204285970409,3.0594408571940819
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,1,0,1743,0.0053194169675353196,8192,16384,2048,1019.6833909722045,0,0,1.540018398632069,3.080036797264138
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,4096,1,0,2065,0.0052356650696539705,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5646531798760415,3.1293063597520829
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,1,0,2112,0.0053190909551851673,8192,16384,1024,1019.6833909722045,0,0,1.5401127878842262,3.0802255757684525
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,1,0,1846,0.0052750247529630154,8192,16384,8192,1018.75,0.9333909722045064,0.00091537332123707181,1.5529784946314233,3.1059569892628467
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,1,0,2047,0.0053737176355642402,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.5244567272727272,3.0489134545454544
