gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,2,69206016,256,0,2,1175,0.010275486073595413,540672,270336,69206016,0,6735060074465.623,52.61765683176268,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,bf16,vector_packet,2,134217728,1,0,2,71,0.21135819126182878,268435456,67108864,134217728,0,635024964959.75488,1270.0499299195099,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,8,276824064,256,0,2,593,0.023127744008879639,2162688,1081344,276824064,0,11969350053931.611,93.510547296340718,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,vector_packet,2,134217728,1,0,2,71,0.21098140931465256,268435456,67108864,0,0,636159026693.3468,1272.3180533866937,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,vector_packet,8,134217728,1,0,2,171,0.08704018732260542,268435456,16777216,134217728,0,1542020210762.3679,3084.0404215247358,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,bf16_e8m7,16,bf16,register_resident,8,276824064,256,0,3,735,0.018296250842866443,2162688,1081344,276824064,0,15130097765790.713,118.20388879523995,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,2,134217728,1,0,3,68,0.21887765211217544,268435456,134217728,134217728,0,613208916967.05981,1226.4178339341197,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,4,134217728,1,0,3,125,0.11927654266357422,268435456,134217728,0,0,1125265077296.6162,2250.5301545932325,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,bf16,vector_packet,8,134217728,1,0,3,184,0.079021915145542312,268435456,16777216,134217728,0,1698487410141.835,3396.9748202836699,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,vector_packet,2,134217728,1,0,3,71,0.21140236921713385,268435456,67108864,0,0,634892260181.547,1269.7845203630941,0
