distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,report,kernel_role,kernel_name,block_size,grid_size,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms
normal_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,65536,1.34218e+08,6.71744e+07,3.35544e+07,fp8_e4m3/fp32/gemv/fp8_e4m3_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 2, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73728.0,67191040.0,2444288.0,25519104.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,20.52,58.7,43.54,5.69,66.28,2.64,nan,nan,nan,22.0,2048.0,0.073728
normal_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp32/gemv/fp8_e4m3_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 2, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",62496.0,67189760.0,2433024.0,19809280.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,24.2,46.62,92.74,7.26,70.2,2.1,nan,nan,nan,32.0,2048.0,0.062495999999999996
normal_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,65536,1.34218e+08,6.71744e+07,1.67772e+07,fp8_e4m3/fp32/gemv/fp8_e4m3_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 2, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",54080.0,67193088.0,2446848.0,21890048.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,27.96,68.15,43.54,5.04,65.27,3.13,nan,nan,nan,27.0,2048.0,0.054079999999999996
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",489280.0,268442112.0,2431488.0,75911424.0,0.0,0.0,0.0,134640.0,0.0,134217728.0,12.03,21.63,0.0,16.42,49.88,0.27,nan,nan,nan,22.0,3072.0,0.48928
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4064.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,37.72,12.8,0.08,nan,nan,nan,16.0,3072.0,0.004064
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",269952.0,268444672.0,2430976.0,61252480.0,0.0,0.0,0.0,269808.0,0.0,134217728.0,21.8,34.94,50.0,13.68,49.67,0.42,nan,nan,nan,26.0,3072.0,0.26995199999999997
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3872.0,7680.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,33.38,9.72,0.07,nan,nan,nan,16.0,3072.0,0.003872
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",271776.0,268445184.0,2460672.0,65446784.0,0.0,0.0,0.0,269808.0,0.0,134217728.0,21.66,34.75,0.0,13.91,49.81,0.49,nan,nan,nan,24.0,3072.0,0.27177599999999996
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,52.75,10.18,0.08,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",174688.0,268448512.0,2773248.0,51840640.0,0.0,0.0,0.0,540144.0,0.0,134217728.0,33.74,56.49,75.0,1.06,47.17,0.7,nan,nan,nan,32.0,3072.0,0.17468799999999998
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3872.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,39.65,12.01,0.08,nan,nan,nan,16.0,3072.0,0.003872
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",175424.0,268446976.0,2437376.0,56034944.0,0.0,0.0,0.0,540144.0,0.0,134217728.0,33.55,54.47,0.0,1.03,46.85,0.81,nan,nan,nan,30.0,3072.0,0.175424
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3936.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,37.61,12.09,0.08,nan,nan,nan,16.0,3072.0,0.003935999999999999
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",140032.0,268479232.0,2468864.0,46094592.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,42.05,69.24,87.49,1.23,43.35,0.89,nan,nan,nan,40.0,3072.0,0.140032
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3904.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,53.56,11.87,0.08,nan,nan,nan,16.0,3072.0,0.003904
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",142784.0,268451072.0,2431232.0,49252992.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,41.22,67.92,0.0,1.07,41.89,1.08,nan,nan,nan,37.0,3072.0,0.142784
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp64/dot/fp8_e4m3_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,35.63,12.47,0.08,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",131392.0,67181056.0,2702080.0,46833664.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,11.55,50.99,43.54,35.22,94.06,1.01,nan,nan,nan,21.0,3072.0,0.13139199999999998
normal_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",85504.0,67182848.0,2459136.0,33251328.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,17.69,56.93,71.76,21.73,87.52,1.46,nan,nan,nan,23.0,3072.0,0.085504
normal_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,65536,1.34218e+08,6.71744e+07,6.71089e+07,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",90208.0,67191552.0,2440704.0,35348480.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,16.77,56.02,43.48,21.66,82.89,1.66,nan,nan,nan,23.0,3072.0,0.090208
normal_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",83744.0,67185920.0,2606592.0,28033024.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,18.11,58.17,85.19,8.76,67.21,1.78,nan,nan,nan,29.0,3072.0,0.083744
normal_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,65536,1.34218e+08,6.71744e+07,3.35544e+07,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",80480.0,67195136.0,2438656.0,30130176.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,18.81,60.33,43.48,5.97,70.26,2.28,nan,nan,nan,30.0,3072.0,0.08048
normal_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73952.0,67210752.0,2422272.0,23920640.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,20.46,66.51,92.66,8.09,69.37,1.59,nan,nan,nan,32.0,3072.0,0.07395199999999999
normal_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,65536,1.34218e+08,6.71744e+07,1.67772e+07,fp8_e4m3/fp64/gemv/fp8_e4m3_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",69536.0,67187456.0,2445312.0,26001408.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,21.76,69.97,43.48,5.44,67.8,2.05,nan,nan,nan,32.0,3072.0,0.069536
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",471712.0,268460032.0,2431488.0,59142656.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,22.36,0.0,11.85,49.85,0.22,nan,nan,nan,18.0,1536.0,0.47171199999999996
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,39.71,10.81,0.08,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",255072.0,268443136.0,2435072.0,46585088.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,32.73,50.0,11.55,49.27,0.34,nan,nan,nan,22.0,1536.0,0.25507199999999997
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3616.0,5120.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,54.08,12.96,0.07,nan,nan,nan,16.0,3072.0,0.003616
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",254368.0,268473856.0,2509568.0,50779392.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,41.66,0.0,12.48,49.55,0.43,nan,nan,nan,22.0,1536.0,0.254368
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,54.84,11.85,0.08,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",150176.0,268447744.0,2682624.0,35049168.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,39.94,75.0,1.15,48.7,0.53,nan,nan,nan,26.0,1536.0,0.150176
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3968.0,5120.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,36.85,14.47,0.08,nan,nan,nan,16.0,3072.0,0.003968
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",160928.0,268452096.0,2431232.0,41349072.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58,59.14,0.0,0.95,46.22,0.81,nan,nan,nan,24.0,1536.0,0.160928
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3968.0,4608.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,39.74,12.01,0.09,nan,nan,nan,16.0,3072.0,0.003968
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",112864.0,268465152.0,2448128.0,30364368.0,0.0,0.0,0.0,0.0,0.0,0.0,52.13,44.62,87.49,0.94,48.2,0.63,nan,nan,nan,30.0,1536.0,0.11286399999999999
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3616.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,35.93,10.42,0.08,nan,nan,nan,16.0,3072.0,0.003616
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 0, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",124704.0,268453888.0,2423552.0,34558672.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,68.78,0.0,1.17,39.88,1.17,nan,nan,nan,31.0,1536.0,0.124704
normal_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp16/dot/fp8_e5m2_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3936.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,31.02,10.6,0.09,nan,nan,nan,16.0,3072.0,0.003935999999999999
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",122784.0,67180544.0,2455296.0,38586368.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,44.45,43.54,28.51,95.86,0.76,nan,nan,nan,16.0,1536.0,0.12278399999999999
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,2,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",72448.0,67182336.0,2432768.0,26060800.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,59.91,71.77,20.81,91.33,1.32,nan,nan,nan,18.0,1536.0,0.072448
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,65536,1.34218e+08,6.71744e+07,6.71089e+07,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",85760.0,67182848.0,2422272.0,28157952.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,63.24,43.32,20.77,80.46,1.82,nan,nan,nan,17.0,1536.0,0.08576
