distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,samples,median_time_ms,q25_time_ms,q75_time_ms,mad_time_ms,min_time_ms,max_time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,modeled_conversions
normal_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,4,134217728.0,1.0,15,0.11265900977572105,0.11258875337758459,0.11268234611453867,3.993959355173826e-05,0.11254135648110755,0.11273094406701568,0.0,134217728.0,33554432.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,8,134217728.0,1.0,15,0.06616807198739266,0.0661428468721407,0.06619070242117117,2.6522455988706173e-05,0.06611704611563468,0.06627502527322855,0.0,134217728.0,16777216.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_single,1,134217728.0,1.0,15,0.4116713549639728,0.41159222577069254,0.4118404259552827,0.00015998531032251906,0.4113781645491317,0.41192907900423614,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,2,134217728.0,1.0,15,0.2124398862811881,0.21237476107100367,0.2125491827306613,8.608589709646619e-05,0.2122357193852814,0.21260800160152812,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,4,134217728.0,1.0,15,0.11836621874854678,0.11831618869115436,0.11837472991337852,3.91082158164302e-05,0.11827022310287233,0.11846933667621916,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,8,134217728.0,1.0,15,0.07948219907152784,0.07947076807965289,0.07954523065587976,4.2548546424284184e-05,0.07941503315181522,0.07957573775406722,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,2,134217728.0,1.0,15,0.21254445484706333,0.2124688012259347,0.21259566034589494,7.132121494837773e-05,0.21240320205688476,0.21270720618111746,0.0,134217728.0,67108864.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,4,134217728.0,1.0,15,0.12047401676333047,0.12043681571154091,0.120550764285452,5.879440927893109e-05,0.12040117310314644,0.12061814564030345,0.0,134217728.0,33554432.0,134217728.0
normal_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,8,134217728.0,1.0,15,0.0780248229568069,0.07800864657840213,0.07808613906035552,2.8022559913423728e-05,0.07794404416470914,0.07821267102215741,0.0,134217728.0,16777216.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_single,1,134217728.0,1.0,15,0.4020042168466668,0.4018564224243164,0.40217727109005574,0.00016252618086964876,0.40149979842336553,0.4024185381437603,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,2,134217728.0,1.0,15,0.20632592292681132,0.20622904006748982,0.20643068339726695,0.00011398367685813704,0.206074740788708,0.20656482487508696,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,4,134217728.0,1.0,15,0.11067284318737518,0.11065527908784106,0.11071723206598956,3.921537470996661e-05,0.11060764198016404,0.1107700462628128,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,8,134217728.0,1.0,15,0.06560473591757462,0.06558794611772614,0.06561801037980836,1.5352873524207555e-05,0.06554360667686292,0.0656644325085285,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,2,134217728.0,1.0,15,0.20597435676888243,0.20591364168140985,0.20605194405333638,7.05718994140625e-05,0.20581391739518676,0.206352220822687,0.0,134217728.0,67108864.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,4,134217728.0,1.0,15,0.11424120989712802,0.11415854728583133,0.11429563796881473,6.497267520788608e-05,0.11410545580314868,0.11438666690479625,0.0,134217728.0,33554432.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,8,134217728.0,1.0,15,0.06795349744992836,0.06789525201387495,0.06799349606594193,5.562505989430144e-05,0.06784777774989048,0.06812800202414254,0.0,134217728.0,16777216.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_single,1,134217728.0,1.0,15,0.40180630432932,0.40168168670252746,0.4018997895090204,0.0001052806251927163,0.40156462318018865,0.40202105672735916,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,2,134217728.0,1.0,15,0.2064359482020548,0.2063789628956416,0.20652646234590713,8.63532497458186e-05,0.20629873667677787,0.20658455156300165,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,4,134217728.0,1.0,15,0.11096024157396003,0.11091749347857575,0.1109946272266445,4.274453689802338e-05,0.11088119336028597,0.11104286250783436,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,8,134217728.0,1.0,15,0.06543803633305065,0.06539992909682424,0.0654821751410501,4.084486710398405e-05,0.06534512419449656,0.06553108650341369,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,2,134217728.0,1.0,15,0.20632767350706335,0.20624000079011262,0.20642191743197508,9.511921503771448e-05,0.20602170081987772,0.206574021953426,0.0,134217728.0,67108864.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,4,134217728.0,1.0,15,0.11260086206289438,0.11256270775428184,0.1126739685352032,5.883436936598985e-05,0.11251151011540339,0.11272147985605094,0.0,134217728.0,33554432.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,8,134217728.0,1.0,15,0.0661604276725224,0.06612814111368998,0.06619471524442945,3.242918423243535e-05,0.06609614406313215,0.06629585794040135,0.0,134217728.0,16777216.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_single,1,134217728.0,1.0,15,0.4117085482623126,0.41157491787059886,0.41190226013596,0.0001617122340846766,0.41132973335884715,0.41220497440647436,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,2,134217728.0,1.0,15,0.21244619933652206,0.21242411707488584,0.21248225091208872,2.6138735489095177e-05,0.21221903680076062,0.2126188143877916,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,4,134217728.0,1.0,15,0.11833269633944073,0.118298920374068,0.11838349085005503,5.257318890283802e-05,0.11823162199958923,0.11850260174463666,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,8,134217728.0,1.0,15,0.07949062514174832,0.07942443597512167,0.0795520016404449,6.749721172728818e-05,0.07935755370093174,0.07961215347540183,0.0,134217728.0,134217728.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,2,134217728.0,1.0,15,0.21251064622905894,0.21244011462574275,0.21257712807453855,7.165989405671924e-05,0.21237813922720897,0.21268326128032847,0.0,134217728.0,67108864.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,4,134217728.0,1.0,15,0.12046519192782315,0.12042684003341297,0.12048859241580176,3.782382681349894e-05,0.12037368648308368,0.1206103789904886,0.0,134217728.0,33554432.0,134217728.0
normal_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,8,134217728.0,1.0,15,0.07801464625767299,0.07798459290196655,0.07803377777180344,2.0486337167252566e-05,0.07794539638297268,0.07810945864076968,0.0,134217728.0,16777216.0,134217728.0
normal_0_1,stream_load,bf16_e8m7,16,none,scalar_single,1,134217728.0,1.0,15,0.4050205333812817,0.404913296570649,0.405069840920938,9.340853304479202e-05,0.4046226965414511,0.40531893034239075,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,2,134217728.0,1.0,15,0.21275717775586625,0.21265802920704158,0.2127977424943951,8.111604502503145e-05,0.21257464986451916,0.21295954475940113,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,4,134217728.0,1.0,15,0.11934967963926253,0.11927793487425774,0.11940967652105516,6.581121875393059e-05,0.1192441294270177,0.11948000231096821,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,8,134217728.0,1.0,15,0.08648696226232191,0.08642955387339872,0.08651133986080395,3.4259347354667624e-05,0.08636837566600127,0.08670588100657743,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,vector_packet,2,134217728.0,1.0,15,0.21114862468880666,0.21107989297786228,0.21128203163684253,0.00010952479402781545,0.21097960942228075,0.21135459147708516,0.0,268435456.0,67108864.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,vector_packet,4,134217728.0,1.0,15,0.11736692593792292,0.11732384163563646,0.11740825307650829,4.459741547351015e-05,0.11728025421382875,0.11749492855522577,0.0,268435456.0,33554432.0,0.0
normal_0_1,stream_load,bf16_e8m7,16,none,vector_packet,8,134217728.0,1.0,15,0.07928086882052214,0.07925782514655072,0.07931286874024765,2.643336420474207e-05,0.0792281731315281,0.07936382812002431,0.0,268435456.0,16777216.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,scalar_single,1,134217728.0,1.0,15,0.4051563159839527,0.4050564250430545,0.40529427657256256,0.0001323287551467378,0.40488042058171453,0.40552128972233953,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,scalar_unrolled,2,134217728.0,1.0,15,0.2127474239894322,0.21266766275678362,0.21285554340907506,9.508132934568647e-05,0.21262674331665038,0.21294948032924108,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,scalar_unrolled,4,134217728.0,1.0,15,0.11937664031982421,0.11931967926025391,0.1194461441040039,6.681823730468606e-05,0.11924121856689453,0.11958195495605468,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,scalar_unrolled,8,134217728.0,1.0,15,0.08655831409476654,0.08650114661768862,0.08658573083710253,4.6038488198438254e-05,0.08644359990170128,0.08664889084665399,0.0,268435456.0,134217728.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,vector_packet,2,134217728.0,1.0,15,0.2111657505304041,0.2111456965056943,0.21123199731531278,4.2807887977280856e-05,0.21104269967952244,0.2114010125818387,0.0,268435456.0,67108864.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,vector_packet,4,134217728.0,1.0,15,0.11741866762675936,0.11739771328275166,0.11750755612812344,4.850871979243665e-05,0.11728432064964658,0.11760431622701978,0.0,268435456.0,33554432.0,0.0
normal_0_1,stream_load,fp16_e5m10,16,none,vector_packet,8,134217728.0,1.0,15,0.07933604130979444,0.0793070167791648,0.07935256645327708,2.0110542005527532e-05,0.07927274443412739,0.07945320254466573,0.0,268435456.0,16777216.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,scalar_single,1,134217728.0,1.0,15,0.4167528947194417,0.4166182147132026,0.4168342219458686,9.1552734375e-05,0.416373332341512,0.4169253243340386,0.0,536870912.0,134217728.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,2,134217728.0,1.0,15,0.22748945698593603,0.22737696676543265,0.22757648699211352,0.00011345834443063363,0.22722036188299005,0.22782351753928445,0.0,536870912.0,134217728.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,4,134217728.0,1.0,15,0.15191575459071568,0.15187575379196477,0.15196114170308017,4.440424393634124e-05,0.15180799912433235,0.15203624842118243,0.0,536870912.0,134217728.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,8,134217728.0,1.0,15,0.14826080322265625,0.14798751831054688,0.14829999923706055,0.00012639999389649215,0.14793215751647948,0.1484006404876709,0.0,536870912.0,134217728.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,vector_packet,2,134217728.0,1.0,15,0.22800920948837744,0.22780073050296668,0.22803636753197873,0.0001793919187603743,0.2277275143247662,0.2282366030143969,0.0,536870912.0,67108864.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,vector_packet,4,134217728.0,1.0,15,0.15163507365217113,0.15161390015573212,0.15167951583862305,2.2628090598386663e-05,0.1515720444496232,0.15181316992249153,0.0,536870912.0,33554432.0,0.0
normal_0_1,stream_load,fp32_e8m23,32,none,vector_packet,8,134217728.0,1.0,15,0.13128533279686644,0.13122751001726118,0.1313475098526269,6.17545947693976e-05,0.13110091393454032,0.13139312309131287,0.0,536870912.0,33554432.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,scalar_single,1,134217728.0,1.0,15,0.4095187058319917,0.40934444118190455,0.4096030286840491,0.00013145240577494555,0.4091615161380252,0.4099528596207902,0.0,67108864.0,134217728.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,2,134217728.0,1.0,15,0.20627945416594204,0.20626170014681883,0.206318685453232,2.5866782828537493e-05,0.20615320336328793,0.20641095670935225,0.0,67108864.0,134217728.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,4,134217728.0,1.0,15,0.11026725769042969,0.11022778970223887,0.11028693163836444,3.389429163050406e-05,0.1101326200697157,0.11041469573974609,0.0,67108864.0,134217728.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,8,134217728.0,1.0,15,0.07165727753570114,0.07159289069797681,0.07170944858864309,5.626678466796875e-05,0.07145661893098251,0.07179918611683131,0.0,67108864.0,134217728.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,vector_packet,2,134217728.0,1.0,15,0.2050415326471198,0.20495144961631462,0.2050516180796166,4.9969921373349546e-05,0.20484646052530367,0.20509808684048586,0.0,67108864.0,67108864.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,vector_packet,4,134217728.0,1.0,15,0.10656782877530983,0.10656023025512695,0.1065976396739054,1.864810641721837e-05,0.10653973997925682,0.10664310729760917,0.0,67108864.0,33554432.0,0.0
normal_0_1,stream_load,fp4_e2m1,4,none,vector_packet,8,134217728.0,1.0,15,0.0576570420397129,0.05764034708498024,0.057673929237094315,1.7580778702445954e-05,0.05762605704808895,0.05770434880916309,0.0,67108864.0,16777216.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,scalar_single,1,134217728.0,1.0,15,0.4441656505360323,0.4440649397232953,0.44437646865844727,0.00018164690803079697,0.4436282270094928,0.44475577859317555,0.0,1073741824.0,134217728.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,2,134217728.0,1.0,15,0.29138585237356335,0.29132892535283017,0.2914846126849835,9.600932781517191e-05,0.291271998332097,0.29168614974388707,0.0,1073741824.0,134217728.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,4,134217728.0,1.0,15,0.25206880569458007,0.25202186107635494,0.25212960243225097,6.29425048828125e-05,0.25184106826782227,0.25224159558614095,0.0,1073741824.0,134217728.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,8,134217728.0,1.0,15,0.2907532523660099,0.29059576520732805,0.29088251263487575,0.0001355339499080621,0.29010823193718405,0.29132863587024166,0.0,1073741824.0,134217728.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,vector_packet,2,134217728.0,1.0,15,0.29114769055293155,0.29101138848524827,0.2912239936681894,0.00011077293982875158,0.29087015298696667,0.29134522951566255,0.0,1073741824.0,67108864.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,vector_packet,4,134217728.0,1.0,15,0.25190347035725913,0.2518434683481852,0.25196959972381594,6.240208943686376e-05,0.2516479969024658,0.2520463943481445,0.0,1073741824.0,67108864.0,0.0
normal_0_1,stream_load,fp64_e11m52,64,none,vector_packet,8,134217728.0,1.0,15,0.2527994543819104,0.25257464586678197,0.2529364117121292,0.00019036309193759537,0.2523227142075361,0.25393138497562734,0.0,1073741824.0,67108864.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,scalar_single,1,134217728.0,1.0,15,0.4019772629988821,0.40181389607881246,0.4021200004376863,0.00016925209446955192,0.401576418625681,0.4025684155915913,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,2,134217728.0,1.0,15,0.20553424260387682,0.20544767379760742,0.20556602739307978,6.0055353870130945e-05,0.2053711773598031,0.20564076671861622,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,4,134217728.0,1.0,15,0.11135418487317635,0.11133029966643362,0.1113877585439971,2.7880524144027752e-05,0.11125818165865811,0.11147006352742513,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,8,134217728.0,1.0,15,0.06664407470009544,0.0666058908809315,0.06666690869764848,3.200010819869037e-05,0.06652698083357378,0.06674909158186479,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,vector_packet,2,134217728.0,1.0,15,0.20509150256849315,0.2050277239655795,0.20520547971333541,0.00010739940486542698,0.20490257054159086,0.2053711773598031,0.0,134217728.0,67108864.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,vector_packet,4,134217728.0,1.0,15,0.10792549161145287,0.10788204374104521,0.10797161951552342,5.115731789248623e-05,0.10781033369746522,0.10804671266653242,0.0,134217728.0,33554432.0,0.0
normal_0_1,stream_load,fp8_e4m3,8,none,vector_packet,8,134217728.0,1.0,15,0.061198499251385124,0.06117746975957131,0.061227101695780856,2.390413868184199e-05,0.0611455995209363,0.06127137943189971,0.0,134217728.0,16777216.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,scalar_single,1,134217728.0,1.0,15,0.40192420859085887,0.40182442414133174,0.4020581119938901,0.00012884641948496256,0.4016261100769043,0.40219030882182877,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,2,134217728.0,1.0,15,0.20547111720254976,0.20543693516352407,0.20555133688939758,6.04864669172811e-05,0.20534750533430543,0.20564296147594713,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,4,134217728.0,1.0,15,0.11137828253265611,0.11135675315570115,0.11141702107020787,3.104102342647852e-05,0.11132174326961201,0.11144757808599257,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,8,134217728.0,1.0,15,0.066616220211764,0.0666006617589828,0.06664565068866135,2.3338772834988197e-05,0.06653842138587882,0.06672734076823664,0.0,134217728.0,134217728.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,vector_packet,2,134217728.0,1.0,15,0.20510158800098993,0.20506937209873982,0.20513271305659048,3.4188571041565696e-05,0.20485304479729638,0.20524185650969204,0.0,134217728.0,67108864.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,vector_packet,4,134217728.0,1.0,15,0.10791373598402824,0.10787234790083292,0.10792579512665237,4.10425490227212e-05,0.10783443589141403,0.10798701687135558,0.0,134217728.0,33554432.0,0.0
normal_0_1,stream_load,fp8_e5m2,8,none,vector_packet,8,134217728.0,1.0,15,0.061175829298952794,0.06114995631765812,0.06119911518502742,2.669070629363751e-05,0.06113456969565534,0.061229344631763216,0.0,134217728.0,16777216.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,bf16,independent_chains,1,553648128.0,4096.0,15,0.09867689560870735,0.0986686271875083,0.09869507705273271,1.2631319007097574e-05,0.09846922167304421,0.09899080367315383,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,bf16,independent_chains,2,1107296256.0,4096.0,15,0.09862702601664775,0.0984550295649348,0.09865297497929754,5.448831094279072e-05,0.09844778679512642,0.09891308320535196,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,bf16,independent_chains,4,2214592512.0,4096.0,15,0.11323273732112005,0.11302953866811899,0.11325993904700646,5.9817387507501985e-05,0.11299667358398438,0.11346486164973332,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,bf16,independent_chains,8,4429185024.0,4096.0,15,0.167725454677235,0.16757654601877386,0.16776509176601062,0.00014108961278741505,0.16750981590964578,0.16819745844060724,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,fp64,independent_chains,1,553648128.0,4096.0,15,0.10336357730251926,0.10331882463468539,0.10336727195686393,4.3408854024387655e-05,0.10300196134127103,0.1036741816914165,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,fp64,independent_chains,2,1107296256.0,4096.0,15,0.1301125643546121,0.12989165071855513,0.13014470066940576,8.476826182585162e-05,0.12978470116330867,0.13020799871076616,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16391349624801468,0.1638431653871641,0.16394127332247221,6.646376389723985e-05,0.16368421617445056,0.16411217490395347,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,bf16_e8m7,16,fp64,independent_chains,8,4429185024.0,4096.0,15,0.3076786897620376,0.3076571445075833,0.30774954387119835,5.159572679169777e-05,0.3068042482648577,0.3083167368051957,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp16,independent_chains,1,553648128.0,4096.0,15,0.09871935200046848,0.09863513547020988,0.09876875941817825,7.329760371027616e-05,0.09853556993845347,0.09912821408864614,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp16,independent_chains,2,1107296256.0,4096.0,15,0.09860316538970743,0.09850942368475382,0.09865728800728818,5.605556820863222e-05,0.09840880784412358,0.09891264230612941,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp16,independent_chains,4,2214592512.0,4096.0,15,0.11317080577821222,0.112999570278721,0.11322039684266536,6.864271091140683e-05,0.11294363473207895,0.1132802453659873,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp16,independent_chains,8,4429185024.0,4096.0,15,0.1650764915380585,0.16501734765727866,0.16531793187173566,0.00017474742417925015,0.16482517156708107,0.16541986786917354,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp64,independent_chains,1,553648128.0,4096.0,15,0.10339898794469699,0.10333464850842113,0.10340293024627256,1.036952918682943e-05,0.1030267057284503,0.10361938073601522,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp64,independent_chains,2,1107296256.0,4096.0,15,0.13013606788837803,0.12990838869483068,0.13020488435188227,8.751016802494016e-05,0.12979115005088063,0.1302490656354786,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16398258209228517,0.1638846238454183,0.16405422422620985,8.711285061308027e-05,0.16369991302490233,0.16417706807454427,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp16_e5m10,16,fp64,independent_chains,8,4429185024.0,4096.0,15,0.307762943968481,0.3077028527551768,0.30778612409319195,5.486546730509856e-05,0.3068212197751415,0.30837551428347215,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,1,553648128.0,4096.0,15,0.09867704634698446,0.09860595920741957,0.09870131703831206,2.749014220781998e-05,0.09841890143068045,0.09879194810086449,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,2,1107296256.0,4096.0,15,0.12416298106565314,0.12389857890242237,0.12434942439451055,0.0002660347243486766,0.12385979345289327,0.12473220340276168,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,4,2214592512.0,4096.0,15,0.15470632910728455,0.15440216660499573,0.1547830005486806,0.00010900696118673614,0.15437366565068564,0.15481632947921753,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,8,4429185024.0,4096.0,15,0.20932822160317865,0.20909228123409646,0.20937667766087492,6.941674460825276e-05,0.20884461470053228,0.2095035499250385,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,1,553648128.0,4096.0,15,0.10316912110868867,0.10309706201086512,0.10341515907874474,9.264645876584654e-05,0.10307647464992283,0.10368805331783695,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,2,1107296256.0,4096.0,15,0.13013642294365063,0.12997375454818993,0.13018442036812766,6.989428871556624e-05,0.12978666707089073,0.13031241768284849,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16397410832094342,0.16385869765549563,0.1640203186635221,0.00010138950990826179,0.16365374875872324,0.1642222029439519,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,8,4429185024.0,4096.0,15,0.3077642479721381,0.30751771342997647,0.30779821045544686,6.26894892478691e-05,0.3069080819888991,0.3085237619828205,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,1,553648128.0,4096.0,15,0.09872880718051988,0.09871011772411781,0.09880418585450856,3.586839509490958e-05,0.09856321987689741,0.09903505824556287,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,2,1107296256.0,4096.0,15,0.09863087314887335,0.09862678963065948,0.09888880684871801,0.00014496489659251988,0.0984247002825641,0.09891006930562474,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,4,2214592512.0,4096.0,15,0.11324578798734225,0.11323237052330604,0.11351729172926683,3.5197918231671954e-05,0.11303039697500375,0.1135879369882437,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,8,4429185024.0,4096.0,15,0.1652993422288161,0.16520035397875438,0.16540641575069218,0.00010338458386097149,0.1651101583962912,0.16560140546861585,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,1,553648128.0,4096.0,15,0.09865750562424627,0.09865428297311668,0.0986691001277642,9.018302763869057e-06,0.09843221446811753,0.09892295350964438,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,2,1107296256.0,4096.0,15,0.1241941532167066,0.12415704005906561,0.12430130934514919,3.899646406413382e-05,0.12379267235763934,0.12445741541245404,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,4,2214592512.0,4096.0,15,0.15472700198491415,0.15471200148264566,0.15475650131702423,2.2669633229555064e-05,0.1546863317489624,0.15511199831962585,4429185024.0,0.0,0.0,0.0
