distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,hbm_floor_ms,stream_load_scaled_component_ms,stream_decode_scaled_component_ms,register_decode_scaled_component_ms,arithmetic_chain_scaled_component_ms,note
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,16777216,0.0981806635067163,0.003934933245182038,0.10236648611120276,0.14200888739691842,0.062478762764014734,0.0029917820357733297,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,0.005708174223007624,9.60677061812021e-07,2.4991817898242862e-05,3.4670138524638285e-05,1.5253604190433285e-05,7.304155360774731e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,65536,0.006063549128539642,1.5370832988992335e-05,0.0003998690863718858,0.0005547222163942126,0.00024405766704693255,1.168664857723957e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,1048576,0.010835092207964728,0.00024593332782387736,0.0032239862500804744,0.005829670807210411,0.0038740565161470833,9.340044805764522e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,134217728,0.6831141818653453,0.0314794659614563,0.4126702400103007,0.7461978633229326,0.49587923406682666,0.011955257351378588,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,16777216,0.08547553350759107,0.003934933245182038,0.05158378000128759,0.09327473291536657,0.06198490425835333,0.0014944071689223235,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,0.005940396957636627,9.60677061812021e-07,1.2593696289376853e-05,2.2772151590665667e-05,1.5133033266199544e-05,3.6484550022517664e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,65536,0.006183560689290365,1.5370832988992335e-05,0.00020149914063002965,0.0003643544254506507,0.0002421285322591927,5.837528003602826e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,1048576,0.010806263542335172,0.00024593332782387736,0.001721518209380825,0.005833122061520088,0.00388477861299598,5.362016476673402e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,134217728,0.666003476018491,0.0314794659614563,0.2203543308007456,0.7466396238745713,0.49725166246348546,0.006863381090141955,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,16777216,0.08518716346385867,0.003934933245182038,0.0275442913500932,0.09332995298432141,0.06215645780793568,0.0008579226362677443,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,0.006378719158339919,9.60677061812021e-07,6.7246805053938475e-06,2.2785633052812844e-05,1.5174916457015547e-05,2.0945376862005477e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,65536,0.006428895074199306,1.5370832988992335e-05,0.00010759488808630156,0.0003645701288450055,0.00024279866331224876,3.3512602979208763e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,1048576,0.010866184690299702,0.00024593332782387736,0.001119084548259127,0.005537848832995393,0.0039886060553284645,3.9133367004928055e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,134217728,0.6771269673886506,0.0314794659614563,0.14324282217716824,0.7088446506234103,0.5105415750820435,0.005009070976630791,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,16777216,0.08677320649637979,0.003934933245182038,0.01790535277214603,0.08860558132792629,0.06381769688525543,0.0006261338720788489,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,4096,0.007580291050446087,9.60677061812021e-07,4.3714240166372145e-06,2.1632222003888253e-05,1.5580492403626814e-05,1.5286471486300021e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,65536,0.007647958945254891,1.5370832988992335e-05,6.994278426619543e-05,0.00034611555206221205,0.00024928787845802903,2.4458354378080034e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,1048576,0.010829717939947922,0.00024593332782387736,0.003203691685036437,0.00582820722242681,0.0038740565161470833,9.340044805764522e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,134217728,0.6817585903665294,0.0314794659614563,0.41007253568466395,0.7460105244706317,0.49587923406682666,0.011955257351378588,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,16777216,0.08550976597985556,0.003934933245182038,0.051259066960582994,0.09325131555882896,0.06198490425835333,0.0014944071689223235,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,4096,0.005940761824180135,9.60677061812021e-07,1.2514420644673583e-05,2.2766434462604726e-05,1.5133033266199544e-05,3.6484550022517664e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,65536,0.0061834238688151045,1.5370832988992335e-05,0.00020023073031477732,0.0003642629514016756,0.0002421285322591927,5.837528003602826e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,1048576,0.010551049764400269,0.00024593332782387736,0.0016648992360067025,0.005278811189863417,0.00388477861299598,5.362016476673402e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,134217728,0.6221222305297851,0.0314794659614563,0.21310710220885792,0.6756878323025174,0.49725166246348546,0.006863381090141955,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,16777216,0.07998608506244162,0.003934933245182038,0.02663838777610724,0.08446097903781467,0.06215645780793568,0.0008579226362677443,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,0.0063668771793967795,9.60677061812021e-07,6.503512640651182e-06,2.0620356210403973e-05,1.5174916457015547e-05,2.0945376862005477e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,65536,0.006428953268480195,1.5370832988992335e-05,0.00010405620225041891,0.00032992569936646357,0.00024279866331224876,3.3512602979208763e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,1048576,0.010356314042035271,0.00024593332782387736,0.000900430818320263,0.00483756132271825,0.0039886060553284645,3.9133367004928055e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,134217728,0.5957907529977652,0.0314794659614563,0.11525514474499367,0.619207849307936,0.5105415750820435,0.005009070976630791,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,16777216,0.07782857380216084,0.003934933245182038,0.014406893093124208,0.077400981163492,0.06381769688525543,0.0006261338720788489,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,0.007279410116209738,9.60677061812021e-07,3.5173078840635275e-06,1.8896723916868165e-05,1.5580492403626814e-05,1.5286471486300021e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,65536,0.0073449329149013025,1.5370832988992335e-05,5.627692614501644e-05,0.00030234758266989065,0.00024928787845802903,2.4458354378080034e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,1048576,0.011197249922487471,0.00024593332782387736,0.006397905381950173,0.008866666643707841,0.003778838865377302,0.00018685133640955733,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,134217728,0.8106240222328588,0.0314794659614563,0.8189318888896221,1.1349333303946036,0.48369137476829466,0.02391697106042334,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,16777216,0.09516304385277533,0.003934933245182038,0.10236648611120276,0.14186666629932546,0.06046142184603683,0.0029896213825529173,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,0.00569557235242116,9.60677061812021e-07,2.4991817898242862e-05,3.4635416576983754e-05,1.4761089317880086e-05,7.298880328498333e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,65536,0.00594037876665034,1.5370832988992335e-05,0.0003998690863718858,0.0005541666652317401,0.00023617742908608138,1.1678208525597333e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,1048576,0.010581175093788179,0.00024593332782387736,0.0032239862500804744,0.005542116109714951,0.003801072507132367,0.00011760809963703276,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,134217728,0.6511586507161459,0.0314794659614563,0.4126702400103007,0.7093908620435138,0.48653728091294296,0.015053836753540193,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,16777216,0.0828742172758458,0.003934933245182038,0.05158378000128759,0.08867385775543922,0.06081716011411787,0.0018817295941925241,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,0.005894215967035245,9.60677061812021e-07,1.2593696289376853e-05,2.1648891053574028e-05,1.4847939480985808e-05,4.594066392071592e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,65536,0.006128685364705554,1.5370832988992335e-05,0.00020149914063002965,0.00034638225685718445,0.00023756703169577293,7.350506227314547e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,1048576,0.010580965646577782,0.00024593332782387736,0.001721518209380825,0.005603119021370297,0.0037602703191129,7.326089109134192e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,134217728,0.6346720059712728,0.0314794659614563,0.2203543308007456,0.717199234735398,0.4813146008464512,0.009377394059691766,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,16777216,0.08200241600334977,0.003934933245182038,0.0275442913500932,0.08964990434192475,0.0601643251058064,0.0011721742574614708,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,0.00636427598965991,9.60677061812021e-07,6.7246805053938475e-06,2.1887183677227723e-05,1.4688555934034766e-05,2.861753558255544e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,65536,0.006428017428046779,1.5370832988992335e-05,0.00010759488808630156,0.0003501949388356436,0.00023501689494455626,4.57880569320887e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,1048576,0.010842429899925258,0.00024593332782387736,0.001119084548259127,0.005440790639367215,0.003984685477293646,4.955281623143495e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,134217728,0.6719248813131581,0.0314794659614563,0.14324282217716824,0.6964212018390035,0.5100397410935867,0.0063427604776236735,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,16777216,0.08621866661205627,0.003934933245182038,0.01790535277214603,0.08705265022987543,0.06375496763669834,0.0007928450597029592,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,0.007648469233999447,9.60677061812021e-07,4.3714240166372145e-06,2.1253088435028182e-05,1.5565177645678306e-05,1.9356568840404277e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,65536,0.007649628024521906,1.5370832988992335e-05,6.994278426619543e-05,0.0003400494149604509,0.0002490428423308529,3.0970510144646843e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,1048576,0.010369527683336549,0.00024593332782387736,0.003203691685036437,0.005444784056056629,0.003801072507132367,0.00011760809963703276,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,134217728,0.6293386618296305,0.0314794659614563,0.41007253568466395,0.6969323591752485,0.48653728091294296,0.015053836753540193,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,16777216,0.08055116830627775,0.003934933245182038,0.051259066960582994,0.08711654489690607,0.06081716011411787,0.0018817295941925241,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0.005880199843622938,9.60677061812021e-07,1.2514420644673583e-05,2.1268687718971208e-05,1.4847939480985808e-05,4.594066392071592e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,65536,0.006123665823926251,1.5370832988992335e-05,0.00020023073031477732,0.0003402990035035393,0.00023756703169577293,7.350506227314547e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,1048576,0.010338238197890893,0.00024593332782387736,0.0016648992360067025,0.005128467536490896,0.0037602703191129,7.326089109134192e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,134217728,0.6022323226928711,0.0314794659614563,0.21310710220885792,0.6564438446708347,0.4813146008464512,0.009377394059691766,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,16777216,0.07839046640599028,0.003934933245182038,0.02663838777610724,0.08205548058385434,0.0601643251058064,0.0011721742574614708,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,0.006366526348549023,9.60677061812021e-07,6.503512640651182e-06,2.0033076314417563e-05,1.4688555934034766e-05,2.861753558255544e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,65536,0.006428000187769727,1.5370832988992335e-05,0.00010405620225041891,0.000320529221030681,0.00023501689494455626,4.57880569320887e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,1048576,0.010334896532381305,0.00024593332782387736,0.000900430818320263,0.00476392860315284,0.003984685477293646,4.955281623143495e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,134217728,0.5849218368530273,0.0314794659614563,0.11525514474499367,0.6097828612035635,0.5100397410935867,0.0063427604776236735,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,16777216,0.07652383546034495,0.003934933245182038,0.014406893093124208,0.07622285765044544,0.06375496763669834,0.0007928450597029592,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,0.007284109733539649,9.60677061812021e-07,3.5173078840635275e-06,1.860909610606578e-05,1.5565177645678306e-05,1.9356568840404277e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,65536,0.007352822671363817,1.5370832988992335e-05,5.627692614501644e-05,0.0002977455376970525,0.0002490428423308529,3.0970510144646843e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,1048576,0.011427016405282042,0.00024593332782387736,0.006397905381950173,0.00893205569850074,0.003864390550032643,0.0001956807513853652,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,134217728,0.82500548111765,0.0314794659614563,0.8189318888896221,1.1433031294080946,0.4946419904041783,0.025047136177326745,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,16777216,0.09765107110636123,0.003934933245182038,0.10236648611120276,0.14291289117601183,0.061830248800522285,0.003130892022165843,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,0.005696549815765165,9.60677061812021e-07,2.4991817898242862e-05,3.489084257226851e-05,1.5095275586065011e-05,7.643779350990828e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,65536,0.005955481465657552,1.5370832988992335e-05,0.0003998690863718858,0.0005582534811562962,0.00024152440937704017,1.2230046961585325e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,1048576,0.01067304371990089,0.00024593332782387736,0.0032239862500804744,0.005752048841336879,0.003957153037969661,0.0001232655504040107,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,134217728,0.6541551507037618,0.0314794659614563,0.4126702400103007,0.7362622516911205,0.5065155888601166,0.01577799045171337,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,16777216,0.083938576709265,0.003934933245182038,0.05158378000128759,0.09203278146139006,0.06331444860751458,0.0019722488064641713,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,0.00594027903275981,9.60677061812021e-07,1.2593696289376853e-05,2.2468940786472182e-05,1.5457629054568988e-05,4.815060562656668e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,65536,0.006184429715380654,1.5370832988992335e-05,0.00020149914063002965,0.0003595030525835549,0.0002473220648731038,7.704096900250669e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,1048576,0.010892259382957485,0.00024593332782387736,0.001721518209380825,0.005733158530258551,0.003956254871412255,7.770067513591112e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,134217728,0.6553558266681173,0.0314794659614563,0.2203543308007456,0.7338442918730945,0.5064006235407686,0.009945686417396623,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,16777216,0.08489785166834131,0.003934933245182038,0.0275442913500932,0.09173053648413682,0.06330007794259608,0.0012432108021745779,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,0.006430177862388941,9.60677061812021e-07,6.7246805053938475e-06,2.2395150508822465e-05,1.545412059145412e-05,3.035182622496528e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,65536,0.006538889784136352,1.5370832988992335e-05,0.00010759488808630156,0.00035832240814115944,0.00024726592946326594,4.856292195994445e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,1048576,0.01125854515652246,0.00024593332782387736,0.001119084548259127,0.005613393017223903,0.004024518320926678,7.285373993839978e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,134217728,0.6900887489318848,0.0314794659614563,0.14324282217716824,0.7185143062046596,0.5151383450786148,0.009325278712115172,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,16777216,0.08920048222397313,0.003934933245182038,0.01790535277214603,0.08981428827558245,0.06439229313482685,0.0011656598390143965,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0.007892163135062379,9.60677061812021e-07,4.3714240166372145e-06,2.1927316473530872e-05,1.5720774691119836e-05,2.8458492163437414e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,65536,0.007893571715787268,1.5370832988992335e-05,6.994278426619543e-05,0.00035083706357649395,0.00025153239505791737,4.553358746149986e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,1048576,0.010598287933247543,0.00024593332782387736,0.003203691685036437,0.005680714334760394,0.003957153037969661,0.0001232655504040107,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,134217728,0.6439079840977987,0.0314794659614563,0.41007253568466395,0.7271314348493304,0.5065155888601166,0.01577799045171337,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,16777216,0.08295910010177097,0.003934933245182038,0.051259066960582994,0.0908914293561663,0.06331444860751458,0.0019722488064641713,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,0.005940338644169643,9.60677061812021e-07,1.2514420644673583e-05,2.2190290370157788e-05,1.5457629054568988e-05,4.815060562656668e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,65536,0.006184241054298889,1.5370832988992335e-05,0.00020023073031477732,0.0003550446459225246,0.0002473220648731038,7.704096900250669e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,1048576,0.010583102506379484,0.00024593332782387736,0.0016648992360067025,0.005210866530736287,0.003956254871412255,7.770067513591112e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,134217728,0.616487693786621,0.0314794659614563,0.21310710220885792,0.6669909159342448,0.5064006235407686,0.009945686417396623,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,16777216,0.08083076791448908,0.003934933245182038,0.02663838777610724,0.0833738644917806,0.06330007794259608,0.0012432108021745779,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,0.006428556728158824,9.60677061812021e-07,6.503512640651182e-06,2.035494738568862e-05,1.545412059145412e-05,3.035182622496528e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,65536,0.006479351370184271,1.5370832988992335e-05,0.00010405620225041891,0.00032567915817101795,0.00024726592946326594,4.856292195994445e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,1048576,0.010601097126070871,0.00024593332782387736,0.000900430818320263,0.004925072814027469,0.004024518320926678,7.285373993839978e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,134217728,0.6062886428833008,0.0314794659614563,0.11525514474499367,0.630409320195516,0.5151383450786148,0.009325278712115172,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,16777216,0.07984904102657152,0.003934933245182038,0.014406893093124208,0.0788011650244395,0.06439229313482685,0.0011656598390143965,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,0.007480510607316501,9.60677061812021e-07,3.5173078840635275e-06,1.92385656797948e-05,1.5720774691119836e-05,2.8458492163437414e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,65536,0.007587697294771442,1.5370832988992335e-05,5.627692614501644e-05,0.0003078170508767168,0.00025153239505791737,4.553358746149986e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,1048576,0.007711938307671233,0.003934933245182038,0.006940294276265537,0.006946088198353262,0.0005173569776466727,0.0001956533137760215,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,134217728,0.5923359944270208,0.5036714553833008,0.8883576673619887,0.8890992893892176,0.0662216931387741,0.025043624163330752,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
