distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,x1_time_ms,speedup_over_x1
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,2,1024,65536,0.06147050248815658,0.11072237226698134,1.8012277073595426
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,1024,0.0039314267895535,0.004504483793481823,1.1457631121228145
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,16384,0.012102587252320603,0.01830157629386124,1.5122036232667537
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,256,0.003558277122805077,0.003688873143751885,1.036702037654632
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,4096,0.005620785386809832,0.00739068242097822,1.3148842932736349
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,65536,0.04258130024269359,0.11072237226698134,2.600258132934301
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,1024,0.003960054103271775,0.004504483793481823,1.137480366684951
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,16384,0.01366797080253784,0.01830157629386124,1.3390119541712104
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,256,0.003655165499096626,0.003688873143751885,1.0092219202286707
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,4096,0.006112216290524549,0.00739068242097822,1.209165721513424
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,65536,0.048848766170135914,0.11072237226698134,2.26663600634958
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,1024,0.004132413334098555,0.004504483793481823,1.090037087121255
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,16384,0.017174925985215587,0.01830157629386124,1.0655985539393584
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,256,0.0036451128034062454,0.003688873143751885,1.0120052088113012
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,4096,0.006759649128470764,0.00739068242097822,1.093352965592493
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,2,1024,65536,0.06401814630021264,0.11072237226698134,1.7295466780270325
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,1024,0.003914483497506018,0.004504483793481823,1.1507223868363996
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,16384,0.015005701080287467,0.01830157629386124,1.2196415346366898
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,256,0.003518509473360054,0.003688873143751885,1.048419272899993
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,4096,0.00616736548434575,0.00739068242097822,1.1983532417103446
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,65536,0.062013041071531154,0.11072237226698134,1.7854691586446256
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,1024,0.00386956867802093,0.004504483793481823,1.164079040402409
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,16384,0.01254093509981002,0.01830157629386124,1.459347022227911
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,256,0.003519549474611387,0.003688873143751885,1.04810947263618
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,4096,0.005602337968041361,0.00739068242097822,1.3192139537347627
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,65536,0.04479058681995876,0.11072237226698134,2.472000929839197
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,1024,0.004533005776120248,0.004533005776120248,1.0
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,16384,0.019976395717088966,0.019976395717088966,1.0
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,256,0.0036923416296287034,0.0036923416296287034,1.0
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,4096,0.0076701427712050855,0.0076701427712050855,1.0
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,65536,0.11126351894292616,0.11126351894292616,1.0
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,1024,0.004134811065284349,0.004533005776120248,1.0963030001973053
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,16384,0.016599740768014046,0.019976395717088966,1.20341612536392
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,256,0.0035706885353889314,0.0036923416296287034,1.0340699260196105
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,4096,0.0067341002929474335,0.0076701427712050855,1.1390003768191514
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,65536,0.061384497836417674,0.11126351894292616,1.8125670627693347
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,1024,0.0039032709444664425,0.004533005776120248,1.1613351572599802
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,16384,0.012204117095053927,0.019976395717088966,1.6368571000670733
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,256,0.003564078363497418,0.0036923416296287034,1.0359877794621275
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,4096,0.005669279146920606,0.0076701427712050855,1.3529308704742988
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,65536,0.041852837385133256,0.11126351894292616,2.6584462582326283
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,1024,0.004036369338784523,0.004533005776120248,1.1230403849726194
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,16384,0.01383351166030657,0.019976395717088966,1.4440581833178765
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,256,0.0035975291198489913,0.0036923416296287034,1.0263548971032908
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,4096,0.006183813031825636,0.0076701427712050855,1.2403581304495948
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,65536,0.047252810858433546,0.11126351894292616,2.354643394152036
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,1024,0.004132405609317321,0.004533005776120248,1.096941153574009
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,16384,0.01719024473307084,0.019976395717088966,1.1620774472546098
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,256,0.0035783867171695857,0.0036923416296287034,1.0318453318397216
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,4096,0.0067661212914651315,0.0076701427712050855,1.133610002067255
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,65536,0.06244855091489594,0.11126351894292616,1.7816829584173155
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,1024,0.003761925547771607,0.004533005776120248,1.2049695610816629
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,16384,0.014045741218956234,0.019976395717088966,1.4222386277577632
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,256,0.0035094908870375234,0.0036923416296287034,1.0521017858363868
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,4096,0.005837086212126447,0.0076701427712050855,1.3140362318566574
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,65536,0.05760863470652747,0.11126351894292616,1.9313687871571656
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,1024,0.003782354820721576,0.004533005776120248,1.19846127372457
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,16384,0.011864198008116836,0.019976395717088966,1.6837544099839035
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,256,0.0035695199779706903,0.0036923416296287034,1.0344084505524573
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,4096,0.005354932970196205,0.0076701427712050855,1.4323508462000507
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,65536,0.04300866565647748,0.11126351894292616,2.5870023457974662
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,1024,0.004704055062967454,0.004704055062967454,1.0
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,16384,0.024708800656454904,0.024708800656454904,1.0
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,256,0.0037562915413103834,0.0037562915413103834,1.0
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,4096,0.008650636370113053,0.008650636370113053,1.0
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,65536,0.11527938251347505,0.11527938251347505,1.0
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,1024,0.004269174354229841,0.004704055062967454,1.1018652958754749
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,16384,0.01883376728404652,0.024708800656454904,1.3119414870005819
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,256,0.0035854503723447115,0.0037562915413103834,1.0476484545103186
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,4096,0.007096834630774171,0.008650636370113053,1.2189429259914124
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,65536,0.0691887611566588,0.11527938251347505,1.666157632920422
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,1024,0.004044485964909965,0.004704055062967454,1.1630785973248325
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,16384,0.015555056760895927,0.024708800656454904,1.5884738343463136
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,256,0.0035712273904218847,0.0037562915413103834,1.0518208813543615
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,4096,0.0061508655801328395,0.008650636370113053,1.4064095951071371
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,65536,0.06605714133807591,0.11527938251347505,1.7451464017112561
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,1024,0.004300868091380176,0.004704055062967454,1.09374548649733
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,16384,0.014929734128813503,0.024708800656454904,1.655006073334446
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,256,0.003925658561087944,0.0037562915413103834,0.9568564058381526
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,4096,0.006352852518078456,0.008650636370113053,1.361693246537007
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,65536,0.05752919790313,0.11527938251347505,2.0038412965115064
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,1024,0.004304513335227966,0.004704055062967454,1.092819256585792
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,16384,0.01929830235543011,0.024708800656454904,1.2803613603609232
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,256,0.0035741054981850845,0.0037562915413103834,1.0509738851351231
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,4096,0.007237837796750891,0.008650636370113053,1.1951962192350283
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,65536,0.07082246358578022,0.11527938251347505,1.627723418204008
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,1024,0.003945774418590759,0.004704055062967454,1.1921753663372159
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,16384,0.015491542794162701,0.024708800656454904,1.5949864377462337
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,256,0.003571726489907392,0.0037562915413103834,1.051673903901801
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,4096,0.006281310293872283,0.008650636370113053,1.3772025207148515
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,65536,0.06126644247669285,0.11527938251347505,1.8816072527359484
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,1024,0.00395944200713059,0.004704055062967454,1.1880600989977588
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,16384,0.014539787199644915,0.024708800656454904,1.6993921793475995
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,256,0.003756382186216036,0.0037562915413103834,0.9999758690939422
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,4096,0.005863674702940457,0.008650636370113053,1.4752926805054547
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,65536,0.05445043925459057,0.11527938251347505,2.117143297494265
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,1048576,0.006099283955503239,0.006916595670038844,1.1340012566226179
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,134217728,0.25748800409251243,0.4796749949455261,1.8629022996084295
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,16777216,0.0388254841939234,0.06680261872031472,1.7205868801700621
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,4096,0.005238097978273258,0.00527280588449662,1.0066260513582077
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,65536,0.005219333551146768,0.005319967955172419,1.0192810831190393
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,1048576,0.005910594073743516,0.006916595670038844,1.1702031274257632
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,134217728,0.1569206714630127,0.4796749949455261,3.0567992761781477
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,16777216,0.026429555767594603,0.06680261872031472,2.5275725141858687
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,0.005271597801170913,0.00527280588449662,1.0002291683416058
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,65536,0.005258241679068948,0.005319967955172419,1.0117389575966391
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,1048576,0.006103202403529869,0.006916595670038844,1.1332731921259138
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,134217728,0.1296567668085513,0.4796749949455261,3.6995754772583918
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,16777216,0.022945873345000836,0.06680261872031472,2.911312971875566
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,4096,0.005357663717614599,0.00527280588449662,0.9841614110943566
uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,65536,0.005345224623177682,0.005319967955172419,0.9952749098895214
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,1048576,0.006916595670038844,0.006916595670038844,1.0
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,134217728,0.4796749949455261,0.4796749949455261,1.0
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,16777216,0.06680261872031472,0.06680261872031472,1.0
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,0.00527280588449662,0.00527280588449662,1.0
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,65536,0.005319967955172419,0.005319967955172419,1.0
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,1048576,0.006210793447757953,0.006916595670038844,1.113641232512036
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,134217728,0.2596325545475401,0.4796749949455261,1.8475148302625322
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,16777216,0.039130035660711174,0.06680261872031472,1.7071954469846913
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,0.005318998405686822,0.00527280588449662,0.9913155602489343
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,65536,0.005319248789217582,0.005319967955172419,1.000135200661472
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,1048576,0.0059997038132674095,0.006916595670038844,1.1528228534788452
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,134217728,0.1589790608020539,0.4796749949455261,3.017221214703069
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,16777216,0.026736322455449935,0.06680261872031472,2.4985717026575456
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,0.005368215023277443,0.00527280588449662,0.9822270273513424
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,65536,0.005383048085013186,0.005319967955172419,0.9882817079014421
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,1048576,0.006682717779923995,0.006916595670038844,1.0349974213810822
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,134217728,0.153449569780802,0.4796749949455261,3.1259455183271427
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,16777216,0.025793120656456087,0.06680261872031472,2.589939372209847
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,0.0055074137310649075,0.00527280588449662,0.9574014486609265
uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,65536,0.005547393941013996,0.005319967955172419,0.9590030943791227
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,1048576,0.006202297321644364,0.006916595670038844,1.1151667376379668
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,134217728,0.2575310345353751,0.4796749949455261,1.8625910302846889
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,16777216,0.0388837590243647,0.06680261872031472,1.7180082480825982
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,0.005319174611828229,0.00527280588449662,0.9912827213401683
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,65536,0.0053186955932847295,0.005319967955172419,1.0002392244236153
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,1048576,0.006005840075034485,0.006916595670038844,1.1516449961413815
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,134217728,0.1568623191431949,0.4796749949455261,3.057936396488217
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,16777216,0.026527884227981986,0.06680261872031472,2.5182037944002476
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,0.005354892561588382,0.00527280588449662,0.9846707144638934
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,65536,0.00534835817285085,0.005319967955172419,0.9946917882533476
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,1048576,0.00596399361409043,0.006916595670038844,1.1597255325186486
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,134217728,0.12939704928481788,0.4796749949455261,3.707001029750732
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,16777216,0.02297181489935332,0.06680261872031472,2.9080252915582774
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,0.0053729365642805746,0.00527280588449662,0.9813638820064198
uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,65536,0.005384445652257443,0.005319967955172419,0.9880251930747983
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,1048576,0.006949104232743181,0.006949104232743181,1.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,134217728,0.48829420151249053,0.48829420151249053,1.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,16777216,0.0680146786051059,0.0680146786051059,1.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,0.0052605527869421615,0.0052605527869421615,1.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,65536,0.0053196112241308095,0.0053196112241308095,1.0
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,1048576,0.006292212435638659,0.006949104232743181,1.1043975873071181
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,134217728,0.2689291409083775,0.48829420151249053,1.8156983652390775
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,16777216,0.040441085096871755,0.0680146786051059,1.681821307271675
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,0.0053187688502324285,0.0052605527869421615,0.9890545979850727
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,65536,0.005319463890719127,0.0053196112241308095,1.0000276970414141
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,1048576,0.006113665160974032,0.006949104232743181,1.136651100407345
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,134217728,0.17039345611225476,0.48829420151249053,2.865686351187123
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,16777216,0.028086455941897386,0.0680146786051059,2.4216184037533344
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,0.00531907863042825,0.0052605527869421615,0.9889969959926356
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,65536,0.005321383655519414,0.0053196112241308095,0.9996669228337322
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,1048576,0.006851152841485443,0.006949104232743181,1.0142970670081417
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,134217728,0.16080653282903856,0.48829420151249053,3.0365321167120767
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,16777216,0.027018747256912348,0.0680146786051059,2.5173142913835633
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,0.005506121953013862,0.0052605527869421615,0.9554007034048193
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,65536,0.005560780927911584,0.0053196112241308095,0.9566302454804044
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,1048576,0.006291535941276761,0.006949104232743181,1.1045163371240279
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,134217728,0.2702182871954782,0.48829420151249053,1.8070361061805353
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,16777216,0.040648783622335656,0.0680146786051059,1.6732278937796619
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,0.005318725253421515,0.0052605527869421615,0.9890627051205678
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,65536,0.005319359676532313,0.0053196112241308095,1.0000472890749625
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,1048576,0.006164289415368831,0.006949104232743181,1.1273163481613382
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,134217728,0.16824053646473403,0.48829420151249053,2.9023576111506575
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,16777216,0.02783256349109468,0.0680146786051059,2.4437087380351405
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,0.00531941696753532,0.0052605527869421615,0.9889340916584638
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,65536,0.005320595751159265,0.0053196112241308095,0.9998149592499598
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,1048576,0.006317790111076142,0.006949104232743181,1.0999264158143272
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,134217728,0.1359434986973668,0.48829420151249053,3.5918907942741414
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,16777216,0.023701194044831512,0.0680146786051059,2.8696730838308873
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,0.005319393945462776,0.0052605527869421615,0.9889383717160479
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,65536,0.0053212892099105446,0.0053196112241308095,0.9996846655549918
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,1048576,0.006101407907394745,0.006915250635789103,1.1333860546199512
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,134217728,0.2574670397002122,0.4794839918613434,1.8623121329224972
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,16777216,0.038793918578772534,0.0668063987385143,1.7220843159440402
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,0.005217302424349932,0.005268140320192303,1.0097440960303745
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,65536,0.005207440939294286,0.005273112089901735,1.012611021684741
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,1048576,0.005882218547604104,0.006915250635789103,1.1756194673531408
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,134217728,0.15693541075053968,0.4794839918613434,3.0552951024132997
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,16777216,0.026421056877883656,0.0668063987385143,2.528528629543056
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,0.005258610757753943,0.005268140320192303,1.001812182509289
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,65536,0.005257530304767895,0.005273112089901735,1.0029637080968814
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,1048576,0.006073081693169791,0.006915250635789103,1.1386724212135124
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,134217728,0.1296629001354349,0.4794839918613434,3.697927405298778
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,16777216,0.02295604944229126,0.0668063987385143,2.910187090616682
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,0.005365722167668084,0.005268140320192303,0.9818138464075211
uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,65536,0.0053784590281412276,0.005273112089901735,0.9804131745378565
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,1048576,0.006915250635789103,0.006915250635789103,1.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,134217728,0.4794839918613434,0.4794839918613434,1.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,16777216,0.0668063987385143,0.0668063987385143,1.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,0.005268140320192303,0.005268140320192303,1.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,65536,0.005273112089901735,0.005273112089901735,1.0
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,1048576,0.0061983625821384935,0.006915250635789103,1.1156576505731417
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,134217728,0.2596479942058695,0.4794839918613434,1.8466693468125563
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,16777216,0.039118669627499006,0.0668063987385143,1.7077881066679175
uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,0.005273205204607864,0.005268140320192303,0.9990395055342934
