gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,1,0,2093,0.0052603536169322776,8192,16384,2048,1019.75,0.068302044499432668,6.698369171122792e-05,1.557309754544105,3.1146195090882101
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,4096,1,0,2056,0.0052738208251240648,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5533330144577457,3.1066660289154915
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,1,0,2030,0.0053654543871950048,8192,16384,1024,1020,0.31830204449943267,0.00031215824029953666,1.5268045180946321,3.0536090361892643
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,1,0,2030,0.005270557685438635,8192,16384,2048,1019.6816979555006,0,0,1.5542947234279691,3.1085894468559383
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,1,0,2039,0.005218934755573207,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5696689810601503,3.1393379621203006
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,1,0,2047,0.0052710581128633362,8192,16384,1024,1019.6816979555006,0,0,1.5541471607016593,3.1082943214033185
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,1,0,1824,0.0052682281586161834,8192,16384,8192,1019.59375,0.087947955500567332,8.625040115646503e-05,1.55498200786957,3.1099640157391399
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,1,0,2021,0.0053778525215160255,8192,16384,8192,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5232846135562417,3.0465692271124833
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,1,0,2084,0.0052703415363626605,8192,16384,8192,1019.6816979555006,0,0,1.5543584687025291,3.1087169374050583
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,1,0,1978,0.0055056500603624737,8192,16384,8192,1019.5,0.18169795550056733,0.00017819085687708079,1.4879260233006284,2.9758520466012568
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,1,0,2004,0.0053677606487464525,8192,16384,2048,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5261485256264358,3.0522970512528715
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,4096,1,0,2039,0.0053700834819649648,8192,16384,1024,1019.5,0.18169795550056733,0.00017819085687708079,1.5254883890561919,3.0509767781123838
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,1,0,1978,0.0052738686302192771,8192,16384,8192,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5533189342373499,3.1066378684746998
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,1,0,2056,0.0052686535430789454,8192,16384,8192,1019.6816979555006,0,0,1.5548564605773416,3.1097129211546832
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,1,0,2103,0.00527017024716365,8192,16384,8192,1019.6816979555006,0,0,1.5544089879086633,3.1088179758173267
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,1,0,2075,0.0052696673841361539,8192,16384,4096,1019.6816979555006,0,0,1.5545573188663213,3.1091146377326426
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,1,0,2039,0.005457059140881234,8192,16384,8192,1019.6816979555006,0,0,1.5011748614982232,3.0023497229964464
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,1,1,2039,0.0054569964668457274,8192,16384,8192,1019.6816979555006,0,0,1.5011921026100954,3.0023842052201908
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,1,1,2056,0.0052686071581413774,8192,16384,8192,1019.6816979555006,0,0,1.5548701495690784,3.1097402991381569
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,1,1,2075,0.0052692358177828498,8192,16384,4096,1019.6816979555006,0,0,1.5546846418133871,3.1093692836267741
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,1,1,2103,0.005269957110250331,8192,16384,8192,1019.6816979555006,0,0,1.5544718540623697,3.1089437081247393
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,1,1,2030,0.0052697379013587689,8192,16384,2048,1019.6816979555006,0,0,1.5545365164912173,3.1090730329824345
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,1,1,2021,0.0053788661248963523,8192,16384,8192,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5229975630147992,3.0459951260295983
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,1,1,1824,0.0052682281586161834,8192,16384,8192,1019.59375,0.087947955500567332,8.625040115646503e-05,1.55498200786957,3.1099640157391399
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,1,1,2030,0.0053646186302448145,8192,16384,1024,1020,0.31830204449943267,0.00031215824029953666,1.5270423798282482,3.0540847596564964
