distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,sustainable_hbm_gb_per_s,empirical_arithmetic_peak_gflop_per_s,memory_floor_ms,compute_floor_ms,classical_roof_time_ms,roof_gap,roof_efficiency
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,1048576,0.006688965445604789,4263.659623842958,28801.735231941813,0.001967466622591019,7.281339069023203e-05,0.001967466622591019,3.3997859830505686,0.29413616180119595
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,134217728,0.29990972791399273,4263.659623842958,28801.735231941813,0.2518357276916504,0.0093201140083497,0.2518357276916504,1.1908942812165417,0.8397050987418159
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,16777216,0.04008440489179633,4263.659623842958,28801.735231941813,0.0314794659614563,0.0011650142510437125,0.0314794659614563,1.273350854835847,0.7853295077332902
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,0.0053534027041286245,4263.659623842958,28801.735231941813,7.685416494496167e-06,2.844273073837189e-07,7.685416494496167e-06,696.566374504545,0.001435613369524594
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,65536,0.005469808907344423,4263.659623842958,28801.735231941813,0.00012296666391193868,4.550836918139502e-06,0.00012296666391193868,44.482046868097285,0.022480979865097086
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,1048576,0.01150385708732401,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,46.77632425468735,0.021378336496797143
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,134217728,0.8152151609721937,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,25.896727789802704,0.03861491722493866
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,16777216,0.0981806635067163,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,24.95103662226785,0.04007849513985876
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,0.005708174223007624,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,5941.824209106143,0.00016829848289140733
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,65536,0.006063549128539642,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,394.484094185526,0.002534956452590709
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,1048576,0.010835092207964728,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,44.05703083774058,0.022697852782747444
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,134217728,0.6831141818653453,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,21.70031037698529,0.04608229018975556
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,16777216,0.08547553350759107,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,21.72223216550064,0.0460357845538639
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,0.005940396957636627,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,6183.552406707724,0.0001617193377249025
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,65536,0.006183560689290365,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,402.2918402482584,0.0024857576017025098
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,1048576,0.010806263542335172,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,43.93980937009874,0.022758405517355407
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,134217728,0.666003476018491,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,21.156759038858876,0.04726621871352261
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,16777216,0.08518716346385867,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,21.648947556648512,0.046191621896783365
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,0.006378719158339919,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,6639.8162420037725,0.00015060657758477644
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,65536,0.006428895074199306,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,418.2528740506968,0.002390898095487538
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,1048576,0.010866184690299702,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,44.18345730710158,0.022632905185517718
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,134217728,0.6771269673886506,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,21.51011609338386,0.04648975373534049
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,16777216,0.08677320649637979,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,22.0520148855449,0.04534733017323964
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,4096,0.007580291050446087,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,7890.571506046169,0.00012673353244866328
uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,65536,0.007647958945254891,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,497.56307616717316,0.00200979543679808
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,1048576,0.010829717939947922,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,44.03517829719897,0.02270911663513371
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,134217728,0.6817585903665294,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,21.65724765474992,0.046173919047403866
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,16777216,0.08550976597985556,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,21.73093179777684,0.04601735486106969
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,4096,0.005940761824180135,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,6183.932208160274,0.0001617094053328086
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,65536,0.0061834238688151045,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,402.2829389430814,0.0024858126040027987
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,1048576,0.010551049764400269,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,42.90207373583907,0.023308896585216364
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,134217728,0.6221222305297851,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,19.762794937230392,0.05060013035484861
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,16777216,0.07998608506244162,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,20.327177128195807,0.04919522242037735
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,0.0063668771793967795,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,6627.489540957322,0.0001508866960589051
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,65536,0.006428953268480195,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,418.2566600706822,0.0023908764533026386
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,1048576,0.010356314042035271,4263.659623842958,53664.89997272241,0.00024593332782387736,3.907865291961732e-05,0.00024593332782387736,42.110250504363684,0.023747187158062018
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,134217728,0.5957907529977652,4263.659623842958,53664.89997272241,0.0314794659614563,0.005002067573711017,0.0314794659614563,18.926329745468234,0.052836446022475246
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,16777216,0.07782857380216084,4263.659623842958,53664.89997272241,0.003934933245182038,0.0006252584467138771,0.003934933245182038,19.778880339953602,0.05055897921481362
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,0.007279410116209738,4263.659623842958,53664.89997272241,9.60677061812021e-07,1.5265098796725515e-07,9.60677061812021e-07,7577.374755341172,0.00013197182827668854
uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,65536,0.0073449329149013025,4263.659623842958,53664.89997272241,1.5370832988992335e-05,2.4424158074760825e-06,1.5370832988992335e-05,477.84872297820823,0.002092712509028938
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,1048576,0.011197249922487471,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,45.52961577662328,0.021963725872543822
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,134217728,0.8106240222328588,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,25.750882280703017,0.038833620887210214
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,16777216,0.09516304385277533,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,24.18415711862296,0.04134938402421939
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,0.00569557235242116,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,5928.706512132412,0.00016867085559955038
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,65536,0.00594037876665034,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,386.47084194490185,0.0025875173272258594
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,1048576,0.010581175093788179,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,43.024567623326675,0.023242534561993575
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,134217728,0.6511586507161459,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,20.685187338102544,0.04834377294509581
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,16777216,0.0828742172758458,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,21.06114948133304,0.04748078925541657
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,0.005894215967035245,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,6135.481111537757,0.00016298640348179092
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,65536,0.006128685364705554,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,398.7217458607838,0.0025080147004300996
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,1048576,0.010580965646577782,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,43.02371598108587,0.023242994641365266
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,134217728,0.6346720059712728,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,20.161460386538007,0.04959958161898377
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,16777216,0.08200241600334977,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,20.839595208827024,0.0479855769739918
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,0.00636427598965991,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,6624.781877955603,0.00015094836606282326
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,65536,0.006428017428046779,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,418.19577589907703,0.002391224535566159
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,1048576,0.010842429899925258,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,44.086866940173124,0.022682491848582086
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,134217728,0.6719248813131581,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,21.34486277930725,0.04684968042846585
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,16777216,0.08621866661205627,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,21.911087492430287,0.045638994428983684
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,0.007648469233999447,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,7961.5403948263,0.00012560383423411837
uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,65536,0.007649628024521906,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,497.6716635981998,0.0020093569177114332
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,1048576,0.010369527683336549,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,42.16397905517946,0.023716926685010273
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,134217728,0.6293386618296305,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,19.992037431645045,0.050019914349355786
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,16777216,0.08055116830627775,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,20.470783946565092,0.04885010767591026
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0.005880199843622938,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,6120.891272798535,0.000163374900064642
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,65536,0.006123665823926251,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,398.39518315706454,0.002510070508572783
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,1048576,0.010338238197890893,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,42.036751543062586,0.023788707816197376
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,134217728,0.6022323226928711,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,19.130957413008495,0.052271299256566685
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,16777216,0.07839046640599028,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,19.921676308479224,0.05019657906871883
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,0.006366526348549023,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,6627.124349716995,0.00015089501075118712
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,65536,0.006428000187769727,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,418.1946542762565,0.0023912309489719278
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,1048576,0.010334896532381305,4263.659623842958,42346.44232648553,0.00024593332782387736,4.95236880546241e-05,0.00024593332782387736,42.02316385432127,0.023796399611096142
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,134217728,0.5849218368530273,4263.659623842958,42346.44232648553,0.0314794659614563,0.006339032070991885,0.0314794659614563,18.581059715854458,0.053818243700424734
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,16777216,0.07652383546034495,4263.659623842958,42346.44232648553,0.003934933245182038,0.0007923790088739856,0.003934933245182038,19.447302074067284,0.051421014400423515
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,0.007284109733539649,4263.659623842958,42346.44232648553,9.60677061812021e-07,1.934519064633754e-07,9.60677061812021e-07,7582.266739876585,0.00013188668168857864
uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,65536,0.007352822671363817,4263.659623842958,42346.44232648553,1.5370832988992335e-05,3.0952305034140062e-06,1.5370832988992335e-05,478.36201698564196,0.002090466977920647
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,1048576,0.011427016405282042,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,46.46387907809463,0.02152209457844103
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,134217728,0.82500548111765,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,26.20773434110328,0.03815667493361437
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,16777216,0.09765107110636123,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,24.81644923098148,0.04029585339515755
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,0.005696549815765165,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,5929.723985519527,0.00016864191359362
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,65536,0.005955481465657552,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,387.45339760847764,0.00258095555793913
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,1048576,0.01067304371990089,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,43.398118564655384,0.02304247356968206
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,134217728,0.6541551507037618,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,20.78037637311619,0.04812232377531484
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,16777216,0.083938576709265,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,21.331639313586837,0.046878722506950805
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,0.00594027903275981,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,6183.429654867898,0.00016172254813520055
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,65536,0.006184429715380654,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,402.34837759343105,0.0024854083070529735
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,1048576,0.010892259382957485,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,44.28948072771115,0.022578724870312546
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,134217728,0.6553558266681173,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,20.818517933898242,0.0480341589720816
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,16777216,0.08489785166834131,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,21.575423616726127,0.04634903201737185
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,0.006430177862388941,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,6693.381280760877,0.00014940132020782238
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,65536,0.006538889784136352,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,425.4089410000819,0.0023506793196427143
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,1048576,0.01125854515652246,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,45.77885094363929,0.021844148103043293
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,134217728,0.6900887489318848,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,21.921869633266166,0.04561654716176728
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,16777216,0.08920048222397313,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,22.668867974619616,0.04411336292220741
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0.007892163135062379,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,8215.209302672687,0.00012172544400964512
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,65536,0.007893571715787268,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,513.5422212602381,0.0019472595603648505
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,1048576,0.010598287933247543,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,43.09415087017974,0.02320500531528002
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,134217728,0.6439079840977987,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,20.454857299237684,0.04888814355293831
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,16777216,0.08295910010177097,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,21.08272108639879,0.04743220744143579
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,0.005940338644169643,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,6183.491706323274,0.00016172092524639343
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,65536,0.006184241054298889,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,402.3361036274137,0.0024854841287772107
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,1048576,0.010583102506379484,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,43.03240475792067,0.023238301592149277
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,134217728,0.616487693786621,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,19.58380407537578,0.05106260234993756
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,16777216,0.08083076791448908,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,20.54183969028163,0.04868113153823809
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,0.006428556728158824,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,6691.693789412787,0.0001494389957864095
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,65536,0.006479351370184271,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,421.53547402566875,0.0023722795864603947
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,1048576,0.010601097126070871,4263.659623842958,28801.735231941813,0.00024593332782387736,7.281339069023203e-05,0.00024593332782387736,43.10557344900704,0.02319885620320023
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,134217728,0.6062886428833008,4263.659623842958,28801.735231941813,0.0314794659614563,0.0093201140083497,0.0314794659614563,19.259813480496945,0.051921582782337404
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,16777216,0.07984904102657152,4263.659623842958,28801.735231941813,0.003934933245182038,0.0011650142510437125,0.003934933245182038,20.292349590514476,0.049279655642609436
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,0.007480510607316501,4263.659623842958,28801.735231941813,9.60677061812021e-07,2.844273073837189e-07,9.60677061812021e-07,7786.7067973985195,0.00012842399566580478
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,65536,0.007587697294771442,4263.659623842958,28801.735231941813,1.5370832988992335e-05,4.550836918139502e-06,1.5370832988992335e-05,493.6425566659461,0.0020257572741580144
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,1048576,0.007711938307671233,4263.659623842958,28801.735231941813,0.003934933245182038,7.281339069023203e-05,0.003934933245182038,1.9598650922766705,0.5102392016372685
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,134217728,0.5923359944270208,4263.659623842958,28801.735231941813,0.5036714553833008,0.0093201140083497,0.5036714553833008,1.17603645808406,0.8503137748205104
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,16777216,0.08232853147718641,4263.659623842958,28801.735231941813,0.0629589319229126,0.0011650142510437125,0.0629589319229126,1.307654513230785,0.7647279842512288
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,4096,0.005258166095912625,4263.659623842958,28801.735231941813,1.5370832988992335e-05,2.844273073837189e-07,1.5370832988992335e-05,342.0872570587558,0.0029232307821049387
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,65536,0.005317325760519045,4263.659623842958,28801.735231941813,0.00024593332782387736,4.550836918139502e-06,0.00024593332782387736,21.62100520319472,0.04625131859513359
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,1048576,0.007631234986526044,4263.659623842958,28801.735231941813,0.003934933245182038,7.281339069023203e-05,0.003934933245182038,1.9393556411331212,0.515635182526771
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,134217728,0.4974874988678963,4263.659623842958,28801.735231941813,0.5036714553833008,0.0093201140083497,0.5036714553833008,0.9877222414546036,1.0124303756968307
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,16777216,0.06868544452266606,4263.659623842958,28801.735231941813,0.0629589319229126,0.0011650142510437125,0.0629589319229126,1.090956317473191,0.9166269849521943
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,4096,0.005320270303229451,4263.659623842958,28801.735231941813,1.5370832988992335e-05,2.844273073837189e-07,1.5370832988992335e-05,346.12765014358746,0.002889107528928014
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,65536,0.005327308933016435,4263.659623842958,28801.735231941813,0.00024593332782387736,4.550836918139502e-06,0.00024593332782387736,21.661598206939782,0.04616464539904666
uniform_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,4,1,1048576,0.008230534334937168,4263.659623842958,28801.735231941813,0.003934933245182038,7.281339069023203e-05,0.003934933245182038,2.091657932193563,0.4780896458300331
