distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,native_arithmetic,native_time_ms,mixed_fp64_time_ms,mixed_over_native_slowdown
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,1024,fp16,0.004504483793481823,0.004704055062967454,1.0443050255335404
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,16384,fp16,0.01830157629386124,0.024708800656454904,1.3500913942993418
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,256,fp16,0.003688873143751885,0.0037562915413103834,1.0182761496346628
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,4096,fp16,0.00739068242097822,0.008650636370113053,1.1704787024211043
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,65536,fp16,0.11072237226698134,0.11527938251347505,1.0411570864423456
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,1024,fp16,0.004196750832905948,0.004269174354229841,1.0172570457974377
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,16384,fp16,0.01698463139036533,0.01883376728404652,1.1088711230277348
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,256,fp16,0.003591369808320903,0.0035854503723447115,0.9983517609457883
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,4096,fp16,0.006885349216745861,0.007096834630774171,1.0307152778124828
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,65536,fp16,0.06147050248815658,0.0691887611566588,1.1255603640134433
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,1024,fp16,0.0039314267895535,0.004044485964909965,1.0287577974634765
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,16384,fp16,0.012102587252320603,0.015555056760895927,1.2852670620419062
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,256,fp16,0.003558277122805077,0.0035712273904218847,1.0036394769631092
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,4096,fp16,0.005620785386809832,0.0061508655801328395,1.094307139811268
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,65536,fp16,0.04258130024269359,0.06605714133807591,1.5513180894331775
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,1024,fp16,0.003960054103271775,0.004300868091380176,1.0860629625809461
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,16384,fp16,0.01366797080253784,0.014929734128813503,1.0923153366731937
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,256,fp16,0.003655165499096626,0.003925658561087944,1.0740029588422657
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,4096,fp16,0.006112216290524549,0.006352852518078456,1.039369717319551
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,65536,fp16,0.048848766170135914,0.05752919790313,1.1777001225120183
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,1024,fp16,0.004132413334098555,0.004304513335227966,1.0416463667149
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,16384,fp16,0.017174925985215587,0.01929830235543011,1.1236323447357126
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,256,fp16,0.0036451128034062454,0.0035741054981850845,0.9805198606872174
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,4096,fp16,0.006759649128470764,0.007237837796750891,1.0707416404597183
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,65536,fp16,0.06401814630021264,0.07082246358578022,1.1062873213113478
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,1024,fp16,0.003914483497506018,0.003945774418590759,1.0079936270275955
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,16384,fp16,0.015005701080287467,0.015491542794162701,1.0323771419459682
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,256,fp16,0.003518509473360054,0.003571726489907392,1.015124875163834
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,4096,fp16,0.00616736548434575,0.006281310293872283,1.018475443009783
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,65536,fp16,0.062013041071531154,0.06126644247669285,0.9879606195416685
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,1024,fp16,0.00386956867802093,0.00395944200713059,1.0232256710212015
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,16384,fp16,0.01254093509981002,0.014539787199644915,1.1593862087576847
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,256,fp16,0.003519549474611387,0.003756382186216036,1.0672906328815848
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,4096,fp16,0.005602337968041361,0.005863674702940457,1.0466477988992982
normal_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,65536,fp16,0.04479058681995876,0.05445043925459057,1.2156670211413119
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,1048576,bf16,0.006916595670038844,0.006949104232743181,1.0047000814064
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,134217728,bf16,0.4796749949455261,0.48829420151249053,1.0179688469438422
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,16777216,bf16,0.06680261872031472,0.0680146786051059,1.0181438977694237
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,bf16,0.00527280588449662,0.0052605527869421615,0.997676171316967
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,65536,bf16,0.005319967955172419,0.0053196112241308095,0.9999329448890266
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,1048576,bf16,0.006210793447757953,0.006292212435638659,1.0131092731654274
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,134217728,bf16,0.2596325545475401,0.2689291409083775,1.03580670527638
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,16777216,bf16,0.039130035660711174,0.040441085096871755,1.0335049384449437
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,bf16,0.005318998405686822,0.0053187688502324285,0.9999568423532242
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,65536,bf16,0.005319248789217582,0.005319463890719127,1.0000404383231671
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,1048576,bf16,0.0059997038132674095,0.006113665160974032,1.0189944956040353
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,134217728,bf16,0.1589790608020539,0.17039345611225476,1.0717981050624839
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,16777216,bf16,0.026736322455449935,0.028086455941897386,1.0504981000546034
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,bf16,0.005368215023277443,0.00531907863042825,0.9908467912264822
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,65536,bf16,0.005383048085013186,0.005321383655519414,0.9885447002293272
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,1048576,bf16,0.006682717779923995,0.006851152841485443,1.0252045750110017
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,134217728,bf16,0.153449569780802,0.16080653282903856,1.0479438492968456
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,16777216,bf16,0.025793120656456087,0.027018747256912348,1.0475175771392937
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,bf16,0.0055074137310649075,0.005506121953013862,0.9997654474288433
uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,65536,bf16,0.005547393941013996,0.005560780927911584,1.0024132028552386
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,1048576,bf16,0.006202297321644364,0.006291535941276761,1.014387994480848
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,134217728,bf16,0.2575310345353751,0.2702182871954782,1.0492649465839827
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,16777216,bf16,0.0388837590243647,0.040648783622335656,1.045392334544224
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,bf16,0.005319174611828229,0.005318725253421515,0.9999155210273198
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,65536,bf16,0.0053186955932847295,0.005319359676532313,1.000124858292026
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,1048576,bf16,0.006005840075034485,0.006164289415368831,1.0263825440495826
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,134217728,bf16,0.1568623191431949,0.16824053646473403,1.0725363323944759
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,16777216,bf16,0.026527884227981986,0.02783256349109468,1.049181429317929
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,bf16,0.005354892561588382,0.00531941696753532,0.9933751062892401
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,65536,bf16,0.00534835817285085,0.005320595751159265,0.9948091693199398
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,1048576,bf16,0.00596399361409043,0.006317790111076142,1.0593220784391584
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,134217728,bf16,0.12939704928481788,0.1359434986973668,1.0505919528206507
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,16777216,bf16,0.02297181489935332,0.023701194044831512,1.0317510457346897
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,bf16,0.0053729365642805746,0.005319393945462776,0.9900347569383656
uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,65536,bf16,0.005384445652257443,0.0053212892099105446,0.9882705766896505
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,1048576,fp16,0.006915250635789103,0.006975962013023813,1.008779345888131
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,134217728,fp16,0.4794839918613434,0.4881517348750945,1.0180772312754451
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,16777216,fp16,0.0668063987385143,0.06795951488406159,1.0172605643669057
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,fp16,0.005268140320192303,0.0052683269931184645,1.0000354343116955
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,65536,fp16,0.005273112089901735,0.005271196816906784,0.9996367850782806
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,1048576,fp16,0.0061983625821384935,0.006247731226366235,1.0079647880506386
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,134217728,fp16,0.2596479942058695,0.26896742412022184,1.0358925550064646
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,16777216,fp16,0.039118669627499006,0.040381651857624885,1.0322859197961591
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,fp16,0.005273205204607864,0.005269604772615341,0.9993172213382903
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,65536,fp16,0.005272998004408121,0.005271777445127397,0.9997685265043333
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,1048576,fp16,0.005990092976888021,0.006106246691293667,1.0193909701992623
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,134217728,fp16,0.15900732341565585,0.17038581588051535,1.0715595497140429
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,16777216,fp16,0.0267314574714052,0.02807224065737617,1.0501575040345337
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,fp16,0.005377567504550608,0.005270337582314746,0.9800597719795946
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,65536,fp16,0.005385300678572631,0.005321494336258113,0.9881517586254014
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,1048576,fp16,0.006686975570163571,0.006812829363047398,1.0188207346599814
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,134217728,fp16,0.15366199612617493,0.16121148026507834,1.0491304572973552
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,16777216,fp16,0.025760584504064852,0.027048605861085834,1.0499996945650725
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,fp16,0.005505165026812269,0.0054560549531630755,0.991079273117153
uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,65536,fp16,0.005548604974891934,0.005551839896610805,1.0005830153225017
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,1048576,fp16,0.006194148911543032,0.00623535029795947,1.0066516622388038
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,134217728,fp16,0.2575810157646567,0.267475996698652,1.038415024122104
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,16777216,fp16,0.038874779249492446,0.04017827238545112,1.0335305604590848
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,fp16,0.005272513697583388,0.005269513417439288,0.9994309583025881
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,65536,fp16,0.005272124527957189,0.0052708464900240596,0.9997575857841839
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,1048576,fp16,0.006006415316174626,0.006151114935753993,1.0240908448654402
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,134217728,fp16,0.15682290729723478,0.16789717084906075,1.0706163642970623
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,16777216,fp16,0.02650045387910836,0.027755364539131286,1.0473543081845944
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,fp16,0.005370171484119164,0.005270226483274563,0.981388862322151
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,65536,fp16,0.005370704534695233,0.005272155605865359,0.9816506515684789
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,1048576,fp16,0.005935414831466436,0.006276969571147968,1.0575452178794293
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,134217728,fp16,0.12938179640934386,0.13543149587270376,1.0467585056882314
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,16777216,fp16,0.02297650251882604,0.023608983949173327,1.027527315344407
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,fp16,0.005370444559244153,0.005271151756506521,0.9815112507647584
uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,65536,fp16,0.005369105227726443,0.005285624846549219,0.9844517144595853
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,1048576,fp32,0.006875444852735471,0.006966624594220435,1.013261649746007
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,134217728,fp32,0.48377600023823397,0.48869883629583544,1.010175858362501
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,16777216,fp32,0.0673736519769791,0.0680917015782109,1.010657721233178
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,fp32,0.0052071345708247264,0.00527027681562031,1.0121261019735048
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,65536,fp32,0.0052112193279955765,0.005303630505273299,1.017733119920951
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,1048576,fp32,0.006441334130873176,0.0065341139638890105,1.0144038224272738
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,134217728,fp32,0.300503044128418,0.3037792015075684,1.0109022435651278
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,16777216,fp32,0.04503085051836953,0.04543796838950535,1.0090408656831773
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,fp32,0.0052077556478566135,0.005300233220479574,1.01775766354572
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,65536,fp32,0.005218324361066841,0.005304599913238511,1.0165331907719954
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,1048576,fp32,0.006633620535348621,0.0067682450154391595,1.0202942690757126
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,134217728,fp32,0.25606346130371094,0.25765315556930285,1.0062082042377238
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,16777216,fp32,0.038692596375786606,0.03895966708660126,1.0069023724389243
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,fp32,0.00525316756932404,0.005339239864268811,1.0163848371118773
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,65536,fp32,0.005305408554488739,0.0054002608996664035,1.0178784242916434
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,1048576,fp32,0.008165422734684059,0.008192192250800546,1.0032783992925167
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,134217728,fp32,0.29882816314697264,0.2969158363342285,0.993600580371658
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,16777216,fp32,0.04452009848606439,0.044510933847138376,0.9997941460320694
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,fp32,0.005711574027335754,0.0058323423887655015,1.0211444972702353
uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,65536,fp32,0.005853081737775259,0.0059353775719415205,1.0140602571180806
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,1048576,fp32,0.0064209954707383065,0.006533738354730872,1.0175584743061035
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,134217728,fp32,0.29963136672973634,0.30361791610717775,1.0133048466218733
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,16777216,fp32,0.04493244609083654,0.0454340892232907,1.011164385118051
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,fp32,0.005208837912557551,0.005300070181722818,1.017514898850149
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,65536,fp32,0.005211820947118553,0.005304368581057968,1.017757255070434
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,1048576,fp32,0.00639622700787007,0.006581020882116497,1.0288910750070397
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,134217728,fp32,0.2549765473705227,0.2567826448860815,1.0070833868219817
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,16777216,fp32,0.03858734141141578,0.038847383562025134,1.0067390533034344
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,fp32,0.005208797980669447,0.005300729028109847,1.0176491865842308
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,65536,fp32,0.005214181813326749,0.0053052514016832895,1.0174657485329297
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,1048576,fp32,0.0064956563687580595,0.006688965445604789,1.0297597449545641
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,134217728,fp32,0.2516117254892985,0.29990972791399273,1.1919544978707617
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,16777216,fp32,0.037891091628111995,0.04008440489179633,1.0578846681222844
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,fp32,0.005299998061129623,0.0053534027041286245,1.0100763514218378
uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,65536,fp32,0.005317919264506341,0.005469808907344423,1.0285618557340361
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,1048576,fp16,0.01150385708732401,0.011427016405282042,0.9933204418779995
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,134217728,fp16,0.8152151609721937,0.82500548111765,1.0120094922348852
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,16777216,fp16,0.0981806635067163,0.09765107110636123,0.994605939892443
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,fp16,0.005708174223007624,0.005696549815765165,0.9979635507277256
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,65536,fp16,0.006063549128539642,0.005955481465657552,0.9821774903458039
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,1048576,fp16,0.010835092207964728,0.01067304371990089,0.9850441062287668
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,134217728,fp16,0.6831141818653453,0.6541551507037618,0.9576073342782805
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,16777216,fp16,0.08547553350759107,0.083938576709265,0.982018751621017
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,fp16,0.005940396957636627,0.00594027903275981,0.9999801486537587
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,65536,fp16,0.006183560689290365,0.006184429715380654,1.0001405381355428
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,1048576,fp16,0.010806263542335172,0.010892259382957485,1.0079579625543476
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,134217728,fp16,0.666003476018491,0.6553558266681173,0.9840126219550271
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,16777216,fp16,0.08518716346385867,0.08489785166834131,0.9966038099667434
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,fp16,0.006378719158339919,0.006430177862388941,1.0080672471654033
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,65536,fp16,0.006428895074199306,0.006538889784136352,1.0171094268404661
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,1048576,fp16,0.010866184690299702,0.01125854515652246,1.0361083929093364
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,134217728,fp16,0.6771269673886506,0.6900887489318848,1.019142320668783
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,16777216,fp16,0.08677320649637979,0.08920048222397313,1.027972640698654
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,fp16,0.007580291050446087,0.007892163135062379,1.0411424947328294
uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,65536,fp16,0.007647958945254891,0.007893571715787268,1.0321148128919764
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,1048576,fp16,0.010829717939947922,0.010598287933247543,0.9786300984029606
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,134217728,fp16,0.6817585903665294,0.6439079840977987,0.944480925061199
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,16777216,fp16,0.08550976597985556,0.08295910010177097,0.9701710576697699
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,fp16,0.005940761824180135,0.005940338644169643,0.9999287667098907
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,65536,fp16,0.0061834238688151045,0.006184241054298889,1.0001321574424011
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,1048576,fp16,0.010551049764400269,0.010583102506379484,1.0030378723155455
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,134217728,fp16,0.6221222305297851,0.616487693786621,0.9909430390578299
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,16777216,fp16,0.07998608506244162,0.08083076791448908,1.0105603724871401
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,fp16,0.0063668771793967795,0.006428556728158824,1.0096875669223901
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,65536,fp16,0.006428953268480195,0.006479351370184271,1.0078392390797375
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,1048576,fp16,0.010356314042035271,0.010601097126070871,1.023636120249159
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,134217728,fp16,0.5957907529977652,0.6062886428833008,1.017620095365218
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,16777216,fp16,0.07782857380216084,0.07984904102657152,1.025960481166553
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,fp16,0.007279410116209738,0.007480510607316501,1.0276259323072008
uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,65536,fp16,0.0073449329149013025,0.007587697294771442,1.0330519533238516
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,1048576,fp16,0.007126696683073823,0.007216183622702102,1.0125565803636365
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,134217728,fp16,0.4601124850186435,0.47550299763679504,1.0334494566421686
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,16777216,fp16,0.029554110306959886,0.03165228482325193,1.0709943386723413
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,4096,fp16,0.005539200071654568,0.005537620104643934,0.9997147662134973
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,65536,fp16,0.005540077353350127,0.005539042374183392,0.9998131832642898
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,1048576,fp16,0.006505747636159261,0.006621451706814084,1.017784899926295
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,134217728,fp16,0.2454284605432729,0.2560808214090638,1.043403119761299
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,16777216,fp16,0.01904364776611328,0.02133632878788182,1.120390854206419
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,4096,fp16,0.005586417336380617,0.005537948838777739,0.9913238673940032
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,65536,fp16,0.005549700131353132,0.005539180744239398,0.9981045125205407
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,1048576,fp16,0.00626468397023385,0.006450701701013665,1.029693074968133
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,134217728,fp16,0.14020575764023255,0.15463053450292472,1.1028829136939304
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,16777216,fp16,0.015504044509000064,0.01826880539821202,1.1783251388118126
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,4096,fp16,0.005772182542055392,0.005650940038225977,0.9789953794866921
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,65536,fp16,0.005773823152338793,0.005653732551072172,0.9792008521740095
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,1048576,fp16,0.006265468883038361,0.006470558342632947,1.0327332979260013
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,134217728,fp16,0.09407088726381713,0.11481846295870267,1.2205525673070352
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,16777216,fp16,0.016170434376394642,0.01787993418027277,1.1057176179740495
