distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,kernel_count,kernel_names,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms,dram_total_bytes,measured_dram_gb_per_s,instructions_per_logical_value
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 2, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",323040.0,1073771008.0,2430464.0,36066271.0,269808.0,0.0,134217728.0,783.0,0.0,0.0,72.3907161961367,15.846873699851411,49.36602278355622,1.1653897969291729,48.871964338781574,0.17860525012382367,nan,nan,nan,22.0,3072.0,0.32304,1076201472.0,3331.4805349182766,0.26871465891599655
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,134217728,2.68435e+08,1.07374e+09,1.34218e+08,2,"void dot_map<storage::fp32_e8m23, 2, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",320992.0,1073770752.0,2509824.0,31871967.0,269808.0,0.0,134217728.0,783.0,0.0,0.0,72.86349616189813,14.841584089323097,0.0,1.1386322400558269,49.233761339846474,0.1688695045359386,nan,nan,nan,20.0,3072.0,0.320992,1076280576.0,3352.9825540823444,0.23746465891599655
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 2, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",263744.0,1073769984.0,2433536.0,24548831.0,540144.0,0.0,134217728.0,783.0,0.0,0.0,88.66396748362048,18.24718029604465,73.85343363261345,1.1398665372482408,49.503749090026695,0.1489298713904392,nan,nan,nan,28.0,3072.0,0.263744,1076203520.0,4080.4853190973067,0.18290304392576218
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,2,"void dot_map<storage::fp32_e8m23, 2, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",261376.0,1073767168.0,2715136.0,18257375.0,540144.0,0.0,134217728.0,783.0,0.0,0.0,89.46869735553379,9.924968168462291,0.0,1.0080876591576886,49.063011753183154,0.11922869735553379,nan,nan,nan,26.0,3072.0,0.261376,1076482304.0,4118.520078354554,0.13602804392576218
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 2, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",399008.0,1073768192.0,2454272.0,18807007.0,1080816.0,0.0,134217728.0,783.0,0.0,0.0,58.61198251664128,12.12651616007699,86.36833346699815,2.0997321356965273,49.482276846579516,0.07,nan,nan,nan,32.0,3072.0,0.399008,1076222464.0,2697.2453284144676,0.14012312144041061
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,2,"void dot_map<storage::fp32_e8m23, 2, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",260640.0,1073774848.0,2439424.0,12523999.0,1080816.0,0.0,134217728.0,783.0,0.0,0.0,89.70172498465315,6.821227747084101,49.140577041129525,2.2660773480662986,49.101995089011666,0.0798281154082259,nan,nan,nan,38.0,3072.0,0.26064,1076214272.0,4129.121669736034,0.09331106394529343
normal_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 2, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",133152.0,268720640.0,2653440.0,34325504.0,261120.0,0.0,67108864.0,0.0,0.0,0.0,44.27,36.81,43.55,6.8,94.37,0.57,nan,nan,nan,18.0,2048.0,0.133152,271374080.0,2038.0773852439313,0.5114898681640625
normal_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 2, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",83840.0,268716032.0,2426112.0,20734976.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,70.2,35.97,71.75,6.12,94.96,0.58,nan,nan,nan,19.0,2048.0,0.08384,271142144.0,3234.0427480916023,0.3089752197265625
normal_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,65536,1.34218e+08,2.68698e+08,6.71089e+07,1,"void gemv<fp32_e8m23, 2, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",84128.0,268720640.0,2470400.0,18637824.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,69.98,32.45,43.54,5.04,94.82,0.53,nan,nan,nan,18.0,2048.0,0.084128,271191040.0,3223.5526816279953,0.2777252197265625
normal_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 2, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",106720.0,268736000.0,2417408.0,14468096.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,55.15,24.07,85.89,6.19,96.72,0.27,nan,nan,nan,23.0,2048.0,0.10672,271153408.0,2540.792803598201,0.2155914306640625
normal_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,1,"void gemv<fp32_e8m23, 2, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",71200.0,268717824.0,2434816.0,10806272.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,82.63,22.61,43.54,4.49,95.97,0.35,nan,nan,nan,21.0,2048.0,0.0712,271152640.0,3808.3235955056175,0.1610260009765625
normal_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 2, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",204768.0,270313728.0,2460416.0,10847232.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,28.95,12.29,90.49,25.59,85.25,0.19,nan,nan,nan,31.0,2048.0,0.20476799999999998,272774144.0,1332.1131426785435,0.1616363525390625
normal_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,1,"void gemv<fp32_e8m23, 2, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",70368.0,268719360.0,2505472.0,7701504.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,83.65,16.27,71.7,6.25,95.81,0.26,nan,nan,nan,31.0,2048.0,0.070368,271224832.0,3854.37744429286,0.1147613525390625
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",546016.0,1073766144.0,2463232.0,67515086.0,0.0,0.0,0.0,135423.0,0.0,134217728.0,42.82955341968001,17.278858934536714,0.0,0.7607460587235539,49.952471429408654,0.19909335990154137,nan,nan,nan,24.0,3072.0,0.546016,1076229376.0,1971.0583133094997,0.5030265897512436
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 3, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",328288.0,1073768448.0,2465536.0,44467534.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,71.23173408714301,28.805173993566623,49.42489521395848,1.1198196705331904,50.20028170386977,0.22827468564187545,nan,nan,nan,28.0,3072.0,0.32828799999999997,1076233984.0,3278.3226435325078,0.3313089460134506
normal_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,134217728,2.68435e+08,1.07374e+09,1.34218e+08,2,"void dot_map<storage::fp32_e8m23, 3, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",327328.0,1073774848.0,2441216.0,40273230.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,71.44941441001076,29.275266399452537,0.0,0.8110264933033532,49.43243425554795,0.208398670446769,nan,nan,nan,28.0,3072.0,0.327328,1076216064.0,3287.8826864796165,0.3000589460134506
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 3, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",265152.0,1073809152.0,2466304.0,35055694.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,88.17998189717595,37.24991189958967,73.8685734974656,0.9192288196958726,48.661484431571324,0.2275862901279266,nan,nan,nan,32.0,3072.0,0.265152,1076275456.0,4059.088583152305,0.26118527352809906
normal_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,2,"void dot_map<storage::fp32_e8m23, 3, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",264448.0,1073772032.0,2441472.0,26667086.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,88.43075387221684,36.27941795740561,0.0,1.365118586640852,49.72823330106486,0.17844264278799613,nan,nan,nan,31.0,3072.0,0.26444799999999996,1076213504.0,4069.660212971926,0.19868527352809906
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,2,"void dot_map<storage::fp32_e8m23, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",388512.0,1073770240.0,2514944.0,28277966.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,60.19465694753315,24.270059303187548,86.42452516267193,1.9717758010048596,49.49920929083272,0.10970595502841611,nan,nan,nan,40.0,3072.0,0.38851199999999997,1076285184.0,2770.275265628861,0.21068726480007172
normal_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,2,"void dot_map<storage::fp32_e8m23, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",293152.0,1075036928.0,2670336.0,20929486.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,79.92769457482808,32.47661172361096,34.835440454098894,15.33056434887021,51.70137648728304,0.129227158607139,nan,nan,nan,44.0,3072.0,0.29315199999999997,1077707264.0,3676.2746425062765,0.1559368222951889
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",137472.0,268714240.0,2459136.0,38535168.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,42.85,40.28,43.53,6.67,94.6,0.69,nan,nan,nan,21.0,3072.0,0.13747199999999998,271173376.0,1972.5716945996273,0.57421875
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",88480.0,268718080.0,2490880.0,24952832.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,66.54,56.52,71.68,5.92,93.2,0.85,nan,nan,nan,26.0,3072.0,0.08847999999999999,271208960.0,3065.2007233273052,0.371826171875
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,65536,1.34218e+08,2.68698e+08,6.71089e+07,1,"void gemv<fp32_e8m23, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",88160.0,268719872.0,2434048.0,22855680.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,66.8,56.77,43.49,5.91,93.03,0.69,nan,nan,nan,26.0,3072.0,0.08816,271153920.0,3075.702359346642,0.340576171875
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",106432.0,268718080.0,2521088.0,19734528.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,55.33,45.84000000000001,85.89,6.669999999999999,96.79,0.38000000000000006,nan,nan,nan,32.0,3072.0,0.106432,271239168.0,2548.4738424533975,0.2940673828125
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,1,"void gemv<fp32_e8m23, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",75264.0,268749824.0,2503936.0,15540224.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,78.29,66.75,43.44,4.77,90.54,0.64,nan,nan,nan,32.0,3072.0,0.075264,271253760.0,3604.030612244898,0.2315673828125
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,1,"void gemv<fp32_e8m23, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",204032.0,270414592.0,2437120.0,15605760.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,29.06,23.19,89.37,29.62,77.54,0.26,nan,nan,nan,32.0,3072.0,0.204032,272851712.0,1337.2986198243411,0.2325439453125
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,1,"void gemv<fp32_e8m23, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",80608.0,268982784.0,2443776.0,11935744.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,73.16,60.92,68.31,9.58,51.76,0.39,nan,nan,nan,48.0,3072.0,0.080608,271426560.0,3367.240968638348,0.1778564453125
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 0, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",1024448.0,134236160.0,2440704.0,424021948.0,0.0,0.0,0.0,783.0,0.0,0.0,2.899924408071469,69.38654151308802,49.82507652901855,44.55093334166302,44.23853876429062,1.5149971887299307,nan,nan,nan,25.0,3072.0,1.024448,136676864.0,133.41513088023987,3.1592096984386444
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 0, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",886496.0,134331136.0,2438656.0,371597352.0,0.0,0.0,0.0,783.0,0.0,0.0,3.355893946503989,71.43714218676678,0.0,47.84203190990146,40.24047864852182,1.742989206945096,nan,nan,nan,26.0,3072.0,0.886496,136769792.0,154.28134137097064,2.768616020679474
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,2,"void dot_map<storage::fp4_e2m1, 0, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",889152.0,134322432.0,2457600.0,371597352.0,0.0,0.0,0.0,783.0,0.0,0.0,3.346098034981645,71.44062765421434,0.0,47.76991938386237,40.28327359101706,1.743028143669474,nan,nan,nan,26.0,3072.0,0.8891519999999999,136780032.0,153.83200172748866,2.768616020679474
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 0, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",865280.0,134235392.0,2445056.0,398870210.0,0.0,0.0,0.0,783.0,0.0,0.0,3.4358343195266277,76.78081656804733,74.68934911242603,17.524449704142015,37.95201775147929,2.1016331360946743,nan,nan,nan,32.0,3072.0,0.8652799999999999,136680448.0,157.9609467455621,2.9718146473169327
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,2,"void dot_map<storage::fp4_e2m1, 0, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",815616.0,134244864.0,2507008.0,364279874.0,0.0,0.0,0.0,783.0,0.0,0.0,3.643764124293785,76.2077495291902,0.0,17.492591807909605,38.516016949152544,2.001412429378531,nan,nan,nan,31.0,3072.0,0.815616,136751872.0,167.66698053986187,2.714096561074257
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 0, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",881504.0,134243072.0,2435840.0,400476951.0,0.0,0.0,0.0,783.0,0.0,0.0,3.3666228627436743,75.88591970087487,87.15059716121537,1.8455283696954294,38.480227610992124,1.9624928304352562,nan,nan,nan,46.0,3072.0,0.881504,136678912.0,155.0519475804988,2.9837858006358147
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,134217728,2.68435e+08,1.34218e+08,3.35544e+07,2,"void dot_map<storage::fp4_e2m1, 0, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)",777376.0,134240512.0,2462208.0,351193879.0,0.0,0.0,0.0,783.0,0.0,0.0,3.8208660931132425,77.57858354258427,0.0,1.5715082534063312,37.957468818178086,2.020307495986498,nan,nan,nan,37.0,3072.0,0.777376,136702720.0,175.85147985016258,2.6165983006358147
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 0, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",528416.0,33594624.0,713472.0,235647201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,71.81,71.76,50.72,65.69,3.53,nan,nan,nan,20.0,1536.0,0.528416,34308096.0,64.9263004905226,3.5114169269800186
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 0, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",460672.0,33598208.0,790272.0,214699189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,78.06,71.76,53.22,63.96,3.87,nan,nan,nan,26.0,1536.0,0.46067199999999997,34388480.0,74.64851347596554,3.1992672234773636
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,65536,1.34218e+08,3.35872e+07,6.71089e+07,1,"void gemv<fp4_e2m1, 0, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",435040.0,33596160.0,713984.0,198970549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,75.83,43.53,52.51,64.76,3.8200000000000003,nan,nan,nan,23.0,1536.0,0.43504,34310144.0,78.86664214784847,2.9648922234773636
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 0, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",447872.0,33599744.0,709120.0,215750818.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6600000000000001,81.41,85.88,23.87,62.31,4.17,nan,nan,nan,32.0,1536.0,0.447872,34308864.0,76.60417262074878,3.2149377167224884
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,65536,1.34218e+08,3.35872e+07,3.35544e+07,1,"void gemv<fp4_e2m1, 0, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",394944.0,33598976.0,730112.0,188504226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997,80.26,43.53,23.86,63.74000000000001,4.0,nan,nan,nan,29.0,1536.0,0.39494399999999996,34329088.0,86.92140657916059,2.8089318573474884
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 0, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",450880.0,33605888.0,383744.0,217112761.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,80.81000000000002,92.93999999999998,6.77,55.0,3.48,nan,nan,nan,38.0,1536.0,0.45088,33989632.0,75.38509581263307,3.235232248902321
