kernel,distribution,format,storage_bits,n,m,comparison,batch,finite_count,bias,mean_absolute_error,mse,relative_l2,mean_normalized_absolute_error,rms_normalized_error
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,25,256,2.46803377973274506996e-15,9.31655570561833873411e-14,1.38466016864862515934e-26,2.16135426713036587428e-16,5.58127310301588865671e-19,7.04973119940140955795e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,26,256,2.23156436518162859745e-14,9.62425786464624289035e-14,1.52102034935612345827e-26,2.4297610339269341302e-16,5.76652578370043694159e-19,7.39003129171395035235e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,27,256,3.64959646027450054784e-15,9.399189444743742336e-14,1.40915222714556934504e-26,2.16795868971822724959e-16,5.63196350005932689575e-19,7.11289465912458278772e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,28,256,-7.41463842906207870609e-16,9.72443578163258506852e-14,1.51338603642079476429e-26,2.39276114732227879582e-16,5.82929230153283237048e-19,7.37514404514053149627e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,29,256,5.25555356409323527755e-16,8.86662656358596030018e-14,1.25934211923328123434e-26,2.15424918757817937586e-16,5.31151370233641454763e-19,6.72336055239330421691e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,30,256,1.65171746587108522752e-14,9.93751234052526674634e-14,1.5139389417211025776e-26,2.44945675569043500573e-16,5.9561087811193478433e-19,7.37554446841076599349e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,31,256,-9.45928109604386724296e-15,9.66389613460665736211e-14,1.48043117802558709623e-26,2.35942545730318058559e-16,5.7911388888239701475e-19,7.29286017654781448568e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,0,256,-9.35075012923746329979e-15,8.75106878085572413226e-14,1.22743112586078727502e-26,2.32333033571965817459e-16,5.24250323713733548805e-19,6.63680633215500229336e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,1,256,2.27962824127497104554e-15,8.76483757669905064192e-14,1.29688041646750493666e-26,2.26198533986805424313e-16,5.25362854701070344171e-19,6.82844646910421310736e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,2,256,3.41182769453531801844e-15,1.01970607215003892512e-13,1.61217308591829429199e-26,2.46811814113725033624e-16,6.11052244826983589861e-19,7.60829014071355849379e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,3,256,-7.50875903609508205117e-15,9.24917914745535321708e-14,1.4163632643299876187e-26,2.37463916779795051161e-16,5.54257219365191172893e-19,7.13282971011556515362e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,4,256,1.50190461196270108601e-15,9.04900815195362751009e-14,1.29840213698629194028e-26,2.29039724329368100966e-16,5.42273416305965065384e-19,6.8293724227847122252e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,5,256,1.26252560482705260964e-14,1.00441139356844148442e-13,1.52571248010535096428e-26,2.31502281453253351055e-16,6.01669846681722425395e-19,7.3987440167323028144e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,6,256,7.01105094661792771493e-15,9.92670741884350144035e-14,1.42348879967899045367e-26,2.28811340751260831752e-16,5.94807733953171942378e-19,7.14790982725385653676e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,7,256,3.14796194957034890238e-15,9.86597723175608887908e-14,1.55781941029865766957e-26,2.43993564370997637948e-16,5.91163386861856591698e-19,7.47911749709426541652e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,8,256,4.97298040827388529439e-15,8.90013558931999036739e-14,1.24662613595594839563e-26,2.23054066393630113206e-16,5.33303614938582756683e-19,6.6903493262575070914e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,9,256,7.00888847150358748617e-15,9.54840090525957592427e-14,1.49600457658031593065e-26,2.39619702361635384121e-16,5.72140186990688100232e-19,7.32864534800129734993e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,10,256,1.58593028033032767965e-15,8.8213182418417357411e-14,1.21662322265904569004e-26,2.32855903818285069184e-16,5.28540778328448885607e-19,6.61044692857142344119e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,11,256,2.30953019837894235611e-15,9.20321930914392433154e-14,1.34725349524507078393e-26,2.21036086042025617552e-16,5.51257890128295503521e-19,6.95178708714692071054e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,12,256,-2.27744543736989671356e-15,9.79588868585423190594e-14,1.47145225873272042485e-26,2.28613740854225149183e-16,5.86923074858808008465e-19,7.26722809571549275255e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,13,256,-4.84968205730681306553e-15,9.24573138454684931298e-14,1.31007566546403385954e-26,2.07419288431136051651e-16,5.54163863296496281529e-19,6.86069527351879598779e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,14,256,1.69552999095792973627e-15,9.36981815378122584459e-14,1.32302781745667530689e-26,2.25481207163557974374e-16,5.61448236083165244629e-19,6.89245899525357579648e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,15,256,-3.47449018612156629304e-15,9.58412409629355241392e-14,1.45459441332612444581e-26,2.15478408450103932128e-16,5.74392339171243350231e-19,7.22842803850132675475e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,16,256,3.91337437851075123363e-15,9.02828083221784115364e-14,1.28885406167433010858e-26,2.34916050157324836596e-16,5.41110877199757261534e-19,6.80454297134029723833e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,17,256,-6.71890769492314342617e-15,8.98990321992167097827e-14,1.31705751162329163013e-26,2.35094659206895306632e-16,5.38731668494339129562e-19,6.87776126071911060735e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,18,256,-2.09108971864447809597e-15,9.38353864757073517777e-14,1.38731941194264072571e-26,2.32388029774993714162e-16,5.62370466753106600755e-19,7.05896288468423894941e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,19,256,8.04107858586294160785e-16,1.01014275306757824596e-13,1.59412713645581109656e-26,2.51836253084251571477e-16,6.05387418314304302708e-19,7.56684420368341113989e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,20,256,-8.20741468088000483694e-15,9.07623356964756995702e-14,1.34796468175245885996e-26,2.30969443770039765945e-16,5.44020462497131220274e-19,6.95989753564100144027e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,21,256,-3.097600970416634035e-15,9.51097062519952679907e-14,1.36780478258703440522e-26,2.36442207750466728032e-16,5.69964735947937556564e-19,7.00943896062510290534e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,22,256,-8.97453430472559821052e-16,9.51700740783878451623e-14,1.36996793471221584022e-26,2.54364744413929974776e-16,5.70169038523333485615e-19,7.01161084922708953737e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,23,256,-3.6376750538770475079e-15,1.0035968459229011626e-13,1.53492818658490809342e-26,2.52837131865208073319e-16,6.01311522584949874363e-19,7.4233373830044769864e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,24,256,6.12398256359517924319e-15,9.09721665098177974945e-14,1.34433806723795651663e-26,2.39079045383703338761e-16,5.45193271974400525361e-19,6.94889528066023691166e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,25,256,-9.43910815937205882609e-15,9.95594496330364647774e-14,1.52266959771701775553e-26,2.26650768730204243405e-16,5.96520888837614204417e-19,7.39227956424845553863e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,26,256,-3.84398636591396500924e-15,9.69885272641265522775e-14,1.45681343024921511329e-26,2.37792426770404636947e-16,5.81023848170122454875e-19,7.23040640539296299427e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,27,256,9.22846715901591216347e-15,9.933744653272584893e-14,1.53350478345957754099e-26,2.26159384906493659954e-16,5.95196966236558208368e-19,7.41994134802183110895e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,28,256,2.00633814304105456694e-15,9.30887116861096354514e-14,1.3640679403308927033e-26,2.27165559003278558124e-16,5.57838415189167674704e-19,6.99789384395387665651e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,29,256,-1.30469211196332151789e-14,9.17557065026206259209e-14,1.39454371818386466599e-26,2.26694059856616405096e-16,5.49763790403279983019e-19,7.07692591135223949687e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,30,256,1.94549746050567268219e-15,9.26569832280588548401e-14,1.39185822922138057845e-26,2.34862185161053286671e-16,5.55262609455690078037e-19,7.07044870812436173699e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,31,256,-1.03752150913596213888e-14,9.72819948783041482665e-14,1.49417495114647467905e-26,2.37035217074713298726e-16,5.82978167180734093579e-19,7.32455495042643803459e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,0,256,2.66741411232985625029e-15,9.07382611142906010324e-14,1.32943119870753658215e-26,2.41793894404341621715e-16,5.43493421846204479343e-19,6.90533854172875670791e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,1,256,-2.0224859791475105486e-15,9.24436427336998087223e-14,1.4624293991084084453e-26,2.40202362354156048872e-16,5.53909979485043444197e-19,7.24612940062557697219e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,2,256,-5.0813784438471295158e-15,1.01300857945972562013e-13,1.62072635867214296522e-26,2.47465669515696028426e-16,6.06973102716982389984e-19,7.62777464062684958555e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,3,256,-1.7445255106490233088e-14,9.43098053942997491261e-14,1.44214634331168063673e-26,2.39615532306193341372e-16,5.6510769031016550638e-19,7.19611538057188914206e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,4,256,-1.02803372368717726992e-14,9.42737404254715555263e-14,1.41751854357875438819e-26,2.39315361149494933727e-16,5.64789642021528301754e-19,7.13136454024589854271e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,5,256,-1.33579848639081739947e-15,9.86787162094262312179e-14,1.47806995181011699028e-26,2.27859122247445226028e-16,5.91111027296636750437e-19,7.28151063990513933759e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,6,256,2.48689212127041481271e-15,9.6797078680396428374e-14,1.49181597205875132219e-26,2.34238428132066124439e-16,5.80021380832050773247e-19,7.31846182775787798957e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,7,256,-8.342846355300021291e-15,9.19749679690392164116e-14,1.30478710984564852947e-26,2.2330047394279653751e-16,5.51031650484291187476e-19,6.84291073692124648834e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,8,256,6.88811512575228032662e-15,8.42562688523518406314e-14,1.15774847134564314074e-26,2.14955785854897148727e-16,5.04937100818890395567e-19,6.44877586999311665827e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,9,256,5.20477605648770810798e-15,9.05467607292017966081e-14,1.29290422234756949488e-26,2.22761041743568955566e-16,5.4260995999233306161e-19,6.81392182992541816272e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,10,256,1.02179142967909197814e-14,9.3397762668343681236e-14,1.37307579983877766583e-26,2.47375371235894592214e-16,5.59539996679488692669e-19,7.0200192603562749247e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,11,256,9.16515737543928399322e-15,9.04876522290435497675e-14,1.34418714514341409024e-26,2.2078440359311685412e-16,5.42040467673641112762e-19,6.9450436358786393458e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,12,256,4.52267058845918709653e-15,9.75437289060386743256e-14,1.45822897299412835349e-26,2.27584197715954979518e-16,5.84542997921972952737e-19,7.23595197834763750857e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,13,256,1.06101735605984917599e-14,9.08974044172778175565e-14,1.37886836159288985829e-26,2.12795457803323051811e-16,5.44745060259053946727e-19,7.03640204351382138578e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,14,256,-9.82883055950260417499e-16,1.01377648629481656797e-13,1.65992965146865035777e-26,2.52563568354484499615e-16,6.07482925536106458765e-19,7.72098609426173799911e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,15,256,-5.12594693525148664692e-15,1.01715924365978344079e-13,1.6193811646544067419e-26,2.27356483431670882402e-16,6.09515311721600207816e-19,7.62454296308420525725e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,16,256,5.99504254968291974692e-15,9.61524688198440134757e-14,1.48090565794638699802e-26,2.51810893487214096995e-16,5.76348925692046341074e-19,7.29589450987349262761e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,17,256,-9.59625754680143872727e-16,9.94820681969862193224e-14,1.54804222062251522496e-26,2.54877673295361634791e-16,5.96074964025491188766e-19,7.45399499598559023436e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,18,256,6.01353836111916464913e-15,1.01534506002302470778e-13,1.55289671417967023341e-26,2.45865055780830200108e-16,6.0849233811943266749e-19,7.46802107087496785948e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,19,256,4.39845490081023846041e-15,9.86209769380272209538e-14,1.58569587617876421569e-26,2.51169395372351708437e-16,5.90975715889994546682e-19,7.54634397016606158001e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,20,256,-2.75344407240892333211e-15,8.94076657395365299863e-14,1.26116283619558142327e-26,2.23409097450974476736e-16,5.35883056377355614389e-19,6.73209621363269875139e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,21,256,-8.3434047617704986885e-15,9.54297119113361536416e-14,1.40913148663945846962e-26,2.39987546906125665208e-16,5.71914678171153518772e-19,7.11437465924538388055e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,22,256,9.78844318154457188053e-15,9.7120872271077435256e-14,1.51968982007055191383e-26,2.67903996844764208601e-16,5.81890275337674224512e-19,7.38682354827892637015e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,23,256,-1.42680605146629213825e-14,9.93380651314751405862e-14,1.58030131323530331978e-26,2.56546902232472379143e-16,5.95219837394755260561e-19,7.53253424526399574858e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,24,256,1.98167169658406208677e-16,9.40744356905649867923e-14,1.37780595817996945638e-26,2.42036739577287324238e-16,5.63805992471336738507e-19,7.03487872125835794369e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,25,256,3.02314529204532334017e-15,9.95459513159890202472e-14,1.52969862090162410151e-26,2.27173304665284401137e-16,5.96435892078701408191e-19,7.41136570449582338056e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,26,256,1.13521912836428651378e-14,9.66782014973068887708e-14,1.50297523634611940372e-26,2.41530490489838663502e-16,5.79227115192629191611e-19,7.34568442090422512369e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,27,256,-2.91695277144805170666e-16,1.00231018858234089547e-13,1.60844783816192452759e-26,2.31619722776652261847e-16,6.00591530967859145582e-19,7.60033887931237435244e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,28,256,-2.10148704807202463263e-15,9.33875626975928449514e-14,1.39289569186901212144e-26,2.29553428987445437259e-16,5.59690446906896845035e-19,7.07351661290158730409e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,29,256,-3.85982559086004480692e-15,8.88096882191040165253e-14,1.21475275082699733195e-26,2.11576787678423063178e-16,5.32026388422981246004e-19,6.6029773185216644337e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,30,256,-1.36170710666495831109e-16,9.94215696098824097682e-14,1.5470495726584316851e-26,2.47609732842792997147e-16,5.95827910497700188066e-19,7.4543416597157440355e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,31,256,-7.96048001279990591339e-15,1.05479295138760989503e-13,1.70431152070846353189e-26,2.53155075773809130993e-16,6.32006745050724257026e-19,7.82071700720240582048e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,0,256,4.33090275271728712692e-16,9.14093272019175567475e-14,1.306615245013985766e-26,2.39710058272386444102e-16,5.4762779093666418939e-19,6.84796435391953002692e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,1,256,5.0551858028378623966e-15,1.02887521703895652714e-13,1.63678258030449619441e-26,2.54117934657473272282e-16,6.16500118986304913137e-19,7.66590417600987463185e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,2,256,4.52205071916047455886e-15,9.57056142062398431791e-14,1.49385836873004179774e-26,2.37582705203480045963e-16,5.73335360589328583667e-19,7.3223637462610874999e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,3,256,-5.2328018356135111433e-15,9.54644739317332333139e-14,1.34666039778353851712e-26,2.31547098988587915023e-16,5.72061907080418690163e-19,6.95407029321535246757e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,4,256,-6.29741213602902361046e-15,9.65873770395787867304e-14,1.40409230213891657468e-26,2.38179308843606217225e-16,5.78734494262943455202e-19,7.09979592866296890528e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,5,256,1.02105209697108106209e-14,9.28889749643999670242e-14,1.45654555652900108172e-26,2.26193938346272115171e-16,5.56442533599598017198e-19,7.2317045045300707517e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,6,256,-6.06182516834329054856e-15,8.93336680942314470544e-14,1.3249655759617021657e-26,2.20751069445126297377e-16,5.35272719857751881178e-19,6.89623472902830607827e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,7,256,-3.54113177379621925367e-15,8.59427923419816153922e-14,1.11268399374387306623e-26,2.06208107447332568826e-16,5.14983564531445952235e-19,6.32062600543599961177e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,8,256,-7.37825074068098121782e-15,8.57089337450247547301e-14,1.19078353481048556931e-26,2.18000977847935676524e-16,5.13562701446116945049e-19,6.53787131381919837906e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,9,256,9.64566815498833426967e-15,9.37839393885570200837e-14,1.47505760518918269646e-26,2.37936217820024634439e-16,5.61911616831027035616e-19,7.27694874882437621301e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,10,256,1.46588063952915459431e-14,1.02591383738942498738e-13,1.78513333589493746662e-26,2.82061968562829531814e-16,6.14686734098152646148e-19,8.00553295169762862345e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,11,256,1.1219069970995823593e-14,9.91316505608279968653e-14,1.61970110148597872488e-26,2.42357219361630602764e-16,5.93783396176019038e-19,7.6226170598883278836e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,12,256,-7.356715775029987886e-15,1.00348397295932801471e-13,1.57446495515064660573e-26,2.364807213082371593e-16,6.01294913171131924761e-19,7.51870618932120363185e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,13,256,-6.11256074781792863027e-15,9.37222931776887993593e-14,1.35776068940349073789e-26,2.11160443499954521923e-16,5.61607741309882218043e-19,6.98174942020859213288e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,14,256,-3.57802937601156383074e-15,9.31302717811831413247e-14,1.34156672340670272747e-26,2.27055487343852095539e-16,5.58031040836708018326e-19,6.94080006240839301452e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,15,256,1.23045545513634710377e-14,9.93794229444929302919e-14,1.54202306482046486082e-26,2.21859605481860670192e-16,5.95473843693659490343e-19,7.44067743189282659597e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,16,256,-1.31285490494854016619e-14,9.07278936427744452098e-14,1.43053478386585493594e-26,2.47491352460775742761e-16,5.43711197645861941092e-19,7.16757976731191462217e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,17,256,4.55908601716930716313e-16,9.05301054144808168937e-14,1.19745325689487634273e-26,2.24165966808463184574e-16,5.4247509866776880903e-19,6.55708578392340041434e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,18,256,-9.25355542788063728521e-16,9.61272950006516156696e-14,1.48579313444553340075e-26,2.40494249299922452709e-16,5.7617530818485167924e-19,7.30678138180293378476e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,19,256,8.17321318453577069785e-15,1.0296013360329902761e-13,1.61812877959090074635e-26,2.53725030191080776545e-16,6.16961996454913754425e-19,7.62252261178012798498e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,20,256,-4.65470100207950390758e-15,9.42570767463002216757e-14,1.37410162147248386676e-26,2.3319793364748716028e-16,5.64950950888460814748e-19,7.02578661696112386956e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,21,256,-1.58492209936485824867e-15,8.64954828223727040584e-14,1.21719264213043640805e-26,2.23045058547799058624e-16,5.18345996475962538238e-19,6.61154306351598853913e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,22,256,-6.92041333906403405285e-15,9.8051632731101928675e-14,1.43143177647531085763e-26,2.60008198779928987647e-16,5.87567943650754807535e-19,7.17009234606671115788e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,23,256,1.13628395201112561592e-15,9.28209897177731727263e-14,1.40099238372448785198e-26,2.41554265906569249657e-16,5.56032763034687829976e-19,7.08969335511508217759e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,24,256,-1.63370082097310208302e-15,9.21736666518720246938e-14,1.46215424843230776056e-26,2.49335352416354743383e-16,5.52401393658305568351e-19,7.24612103713772786895e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,25,256,2.46803377973274506996e-15,9.31655570561833873411e-14,1.38466016864862515934e-26,2.16135426713036587428e-16,5.58127310301588865671e-19,7.04973119940140955795e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,26,256,2.23156436518162859745e-14,9.62425786464624289035e-14,1.52102034935612345827e-26,2.4297610339269341302e-16,5.76652578370043694159e-19,7.39003129171395035235e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,27,256,3.64959646027450054784e-15,9.399189444743742336e-14,1.40915222714556934504e-26,2.16795868971822724959e-16,5.63196350005932689575e-19,7.11289465912458278772e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,28,256,-7.41463842906207870609e-16,9.72443578163258506852e-14,1.51338603642079476429e-26,2.39276114732227879582e-16,5.82929230153283237048e-19,7.37514404514053149627e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,29,256,5.25555356409323527755e-16,8.86662656358596030018e-14,1.25934211923328123434e-26,2.15424918757817937586e-16,5.31151370233641454763e-19,6.72336055239330421691e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,30,256,1.65171746587108522752e-14,9.93751234052526674634e-14,1.5139389417211025776e-26,2.44945675569043500573e-16,5.9561087811193478433e-19,7.37554446841076599349e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,31,256,-9.45928109604386724296e-15,9.66389613460665736211e-14,1.48043117802558709623e-26,2.35942545730318058559e-16,5.7911388888239701475e-19,7.29286017654781448568e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,0,256,-9.35075012923746329979e-15,8.75106878085572413226e-14,1.22743112586078727502e-26,2.32333033571965817459e-16,5.24250323713733548805e-19,6.63680633215500229336e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,1,256,2.27962824127497104554e-15,8.76483757669905064192e-14,1.29688041646750493666e-26,2.26198533986805424313e-16,5.25362854701070344171e-19,6.82844646910421310736e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,2,256,3.41182769453531801844e-15,1.01970607215003892512e-13,1.61217308591829429199e-26,2.46811814113725033624e-16,6.11052244826983589861e-19,7.60829014071355849379e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,3,256,-7.50875903609508205117e-15,9.24917914745535321708e-14,1.4163632643299876187e-26,2.37463916779795051161e-16,5.54257219365191172893e-19,7.13282971011556515362e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,4,256,1.50190461196270108601e-15,9.04900815195362751009e-14,1.29840213698629194028e-26,2.29039724329368100966e-16,5.42273416305965065384e-19,6.8293724227847122252e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,5,256,1.26252560482705260964e-14,1.00441139356844148442e-13,1.52571248010535096428e-26,2.31502281453253351055e-16,6.01669846681722425395e-19,7.3987440167323028144e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,6,256,7.01105094661792771493e-15,9.92670741884350144035e-14,1.42348879967899045367e-26,2.28811340751260831752e-16,5.94807733953171942378e-19,7.14790982725385653676e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,7,256,3.14796194957034890238e-15,9.86597723175608887908e-14,1.55781941029865766957e-26,2.43993564370997637948e-16,5.91163386861856591698e-19,7.47911749709426541652e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,8,256,4.97298040827388529439e-15,8.90013558931999036739e-14,1.24662613595594839563e-26,2.23054066393630113206e-16,5.33303614938582756683e-19,6.6903493262575070914e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,9,256,7.00888847150358748617e-15,9.54840090525957592427e-14,1.49600457658031593065e-26,2.39619702361635384121e-16,5.72140186990688100232e-19,7.32864534800129734993e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,10,256,1.58593028033032767965e-15,8.8213182418417357411e-14,1.21662322265904569004e-26,2.32855903818285069184e-16,5.28540778328448885607e-19,6.61044692857142344119e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,11,256,2.30953019837894235611e-15,9.20321930914392433154e-14,1.34725349524507078393e-26,2.21036086042025617552e-16,5.51257890128295503521e-19,6.95178708714692071054e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,12,256,-2.27744543736989671356e-15,9.79588868585423190594e-14,1.47145225873272042485e-26,2.28613740854225149183e-16,5.86923074858808008465e-19,7.26722809571549275255e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,13,256,-4.84968205730681306553e-15,9.24573138454684931298e-14,1.31007566546403385954e-26,2.07419288431136051651e-16,5.54163863296496281529e-19,6.86069527351879598779e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,14,256,1.69552999095792973627e-15,9.36981815378122584459e-14,1.32302781745667530689e-26,2.25481207163557974374e-16,5.61448236083165244629e-19,6.89245899525357579648e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,15,256,-3.47449018612156629304e-15,9.58412409629355241392e-14,1.45459441332612444581e-26,2.15478408450103932128e-16,5.74392339171243350231e-19,7.22842803850132675475e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,16,256,3.91337437851075123363e-15,9.02828083221784115364e-14,1.28885406167433010858e-26,2.34916050157324836596e-16,5.41110877199757261534e-19,6.80454297134029723833e-19
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,17,256,-6.71890769492314342617e-15,8.98990321992167097827e-14,1.31705751162329163013e-26,2.35094659206895306632e-16,5.38731668494339129562e-19,6.87776126071911060735e-19
