kernel,distribution,format,storage_bits,n,m,comparison,metric,quantile,value,finite_value_count
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.899999999999999999978,0.382600076700390734358,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.949999999999999999989,0.462628178769523466687,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.975000000000000000022,0.535149008750470714792,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.990000000000000000009,0.610109776406020945841,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.995000000000000000004,0.662068048466138048443,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,0.998999999999999999979,0.762225878275697391214,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,absolute_error,1,0.900280568382989754284,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0,2.60852778829099567212e-08,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.000999999999999999999958,1.96157105925648432526e-06,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.0049999999999999999999,5.97593132108012791563e-06,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.0099999999999999999998,1.17591155306787343071e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.0250000000000000000003,2.83119307358779839803e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.0500000000000000000007,5.87904195896871196222e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.100000000000000000001,0.000121398956170899232207,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.25,0.000300413812943126917335,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.5,0.000624278433787962151545,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.75,0.00106228878608222325546,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.899999999999999999978,0.00149976587215372460881,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.949999999999999999989,0.00181178552428948641751,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.975000000000000000022,0.00209071179331563177687,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.990000000000000000009,0.00239560398435781755832,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.995000000000000000004,0.00257175026991534666325,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,0.998999999999999999979,0.00300536862017169055582,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,normalized_absolute_error,1,0.00362272969529135865698,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0,2.60852778829099567212e-08,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.000999999999999999999958,1.96157105925648432526e-06,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.0049999999999999999999,5.97593132108012791563e-06,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.0099999999999999999998,1.17591155306787343071e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.0250000000000000000003,2.83119307358779839803e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.0500000000000000000007,5.87904195896871196222e-05,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.100000000000000000001,0.000121398956170899232207,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.25,0.000300413812943126917335,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.5,0.000624278433787962151545,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.75,0.00106228878608222325546,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.899999999999999999978,0.00149976587215372460881,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.949999999999999999989,0.00181178552428948641751,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.975000000000000000022,0.00209071179331563177687,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.990000000000000000009,0.00239560398435781755832,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.995000000000000000004,0.00257175026991534666325,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,0.998999999999999999979,0.00300536862017169055582,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,relative_absolute_error,1,0.00362272969529135865698,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.000999999999999999999958,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.0049999999999999999999,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.0099999999999999999998,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.0250000000000000000003,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.0500000000000000000007,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.100000000000000000001,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.25,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.5,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.75,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.899999999999999999978,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.949999999999999999989,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.975000000000000000022,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.990000000000000000009,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.995000000000000000004,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,0.998999999999999999979,1,8192
dot,uniform_0_1,e1m6,8,1024,1,storage,condition_number,1,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,signed_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,normalized_absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,relative_absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.000999999999999999999958,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.0049999999999999999999,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.0099999999999999999998,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.0250000000000000000003,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.0500000000000000000007,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.100000000000000000001,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.25,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.5,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.75,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.899999999999999999978,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.949999999999999999989,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.975000000000000000022,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.990000000000000000009,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.995000000000000000004,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,0.998999999999999999979,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x1,condition_number,1,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,signed_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,normalized_absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,relative_absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.000999999999999999999958,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.0049999999999999999999,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.0099999999999999999998,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.0250000000000000000003,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.0500000000000000000007,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.100000000000000000001,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.25,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.5,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.75,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.899999999999999999978,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.949999999999999999989,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.975000000000000000022,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.990000000000000000009,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.995000000000000000004,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,0.998999999999999999979,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x2,condition_number,1,1,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,signed_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.899999999999999999978,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.949999999999999999989,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.975000000000000000022,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.990000000000000000009,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.995000000000000000004,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,0.998999999999999999979,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,absolute_error,1,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.000999999999999999999958,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.0049999999999999999999,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.0099999999999999999998,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.0250000000000000000003,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.0500000000000000000007,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.100000000000000000001,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.25,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.5,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.75,0,8192
dot,uniform_0_1,e1m6,8,1024,1,kernel_x4,normalized_absolute_error,0.899999999999999999978,0,8192
