kernel,distribution,format,storage_bits,n,m,comparison,total_outputs,finite_pairs,matching_nonfinite,class_mismatches,zero_references,bias,mean_absolute_error,mse,rmse,max_absolute_error,relative_l2,mean_normalized_absolute_error,rms_normalized_error,max_normalized_absolute_error,bias_cluster_standard_error,mse_cluster_standard_error,mse_relative_cluster_standard_error,statistical_batches
gemv,uniform_0_1,fp8_e5m2,8,1024,1024,total_x1,16384,16384,0,0,0,-0.020895380610359713611,0.533438046137646899435,0.4434599574537628833,0.665927892082741105042,2.86616237781439228693,0.0026193767929955077574,0.00210020221230796927977,0.0026225514605380422414,0.0110204128730764698588,0.0924000769571386424187,0.0347603195169775642113,0.0783843477471172365011,16
gemv,uniform_0_1,fp8_e5m2,8,1024,1024,total_x2,16384,16384,0,0,0,-0.020895380610359713611,0.533438046137646899435,0.4434599574537628833,0.665927892082741105042,2.86616237781439228693,0.0026193767929955077574,0.00210020221230796927977,0.0026225514605380422414,0.0110204128730764698588,0.0924000769571386424187,0.0347603195169775642113,0.0783843477471172365011,16
gemv,uniform_0_1,fp8_e5m2,8,1024,1024,total_x4,16384,16384,0,0,0,-0.020895380610359713611,0.533438046137646899435,0.4434599574537628833,0.665927892082741105042,2.86616237781439228693,0.0026193767929955077574,0.00210020221230796927977,0.0026225514605380422414,0.0110204128730764698588,0.0924000769571386424187,0.0347603195169775642113,0.0783843477471172365011,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,storage,16384,16384,0,0,0,-0.263910435550515140601,1.12980245024826813,1.9856439643732584371,1.40912879623306912149,5.56010555539830786387,0.00137810007361648390475,0.00110510194760407311673,0.00137823096023843554431,0.00531707825020952069278,0.206595736318020908241,0.18322068486046614749,0.0922726773519528056539,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,total_x1,16384,16384,0,0,0,-0.263910435550515140601,1.12980245024826813,1.9856439643732584371,1.40912879623306912149,5.56010555539830786387,0.00137810007361648390475,0.00110510194760407311673,0.00137823096023843554431,0.00531707825020952069278,0.206595736318020908241,0.18322068486046614749,0.0922726773519528056539,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,total_x2,16384,16384,0,0,0,-0.263910435550515140601,1.12980245024826813,1.9856439643732584371,1.40912879623306912149,5.56010555539830786387,0.00137810007361648390475,0.00110510194760407311673,0.00137823096023843554431,0.00531707825020952069278,0.206595736318020908241,0.18322068486046614749,0.0922726773519528056539,16
gemv,uniform_0_1,fp8_e5m2,8,4096,1024,total_x4,16384,16384,0,0,0,-0.263910435550515140601,1.12980245024826813,1.9856439643732584371,1.40912879623306912149,5.56010555539830786387,0.00137810007361648390475,0.00110510194760407311673,0.00137823096023843554431,0.00531707825020952069278,0.206595736318020908241,0.18322068486046614749,0.0922726773519528056539,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,storage,16384,16384,0,0,0,0.787002095002301559914,2.74872146637722139387,11.5528917091162301525,3.39895450236042879458,11.7150529360540627266,0.00082997605981670621791,0.000671789887531824528183,0.000831270968769647122757,0.00286339659787351485287,0.627201568697631458725,1.84912223216163874829,0.160057090356219774402,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,total_x1,16384,16384,0,0,0,0.787002095002301559914,2.74872146637722139387,11.5528917091162301525,3.39895450236042879458,11.7150529360540627266,0.00082997605981670621791,0.000671789887531824528183,0.000831270968769647122757,0.00286339659787351485287,0.627201568697631458725,1.84912223216163874829,0.160057090356219774402,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,total_x2,16384,16384,0,0,0,0.787002095002301559914,2.74872146637722139387,11.5528917091162301525,3.39895450236042879458,11.7150529360540627266,0.00082997605981670621791,0.000671789887531824528183,0.000831270968769647122757,0.00286339659787351485287,0.627201568697631458725,1.84912223216163874829,0.160057090356219774402,16
gemv,uniform_0_1,fp8_e5m2,8,16384,1024,total_x4,16384,16384,0,0,0,0.787002095002301559914,2.74872146637722139387,11.5528917091162301525,3.39895450236042879458,11.7150529360540627266,0.00082997605981670621791,0.000671789887531824528183,0.000831270968769647122757,0.00286339659787351485287,0.627201568697631458725,1.84912223216163874829,0.160057090356219774402,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,storage,16384,16384,0,0,0,-0.843297961480251889906,4.591799884827136362,33.0946036100738657758,5.7527909409323980559,25.2456500995867063608,0.000351189079763706405158,0.000280230611220127874035,0.000350984820260696012777,0.00154119180083031596329,0.906506793563617582353,4.47987059280488977321,0.135365591490004581109,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,total_x1,16384,16384,0,0,0,-0.843297961480251889906,4.591799884827136362,33.0946036100738657758,5.7527909409323980559,25.2456500995867063608,0.000351189079763706405158,0.000280230611220127874035,0.000350984820260696012777,0.00154119180083031596329,0.906506793563617582353,4.47987059280488977321,0.135365591490004581109,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,total_x2,16384,16384,0,0,0,-0.843297961480251889906,4.591799884827136362,33.0946036100738657758,5.7527909409323980559,25.2456500995867063608,0.000351189079763706405158,0.000280230611220127874035,0.000350984820260696012777,0.00154119180083031596329,0.906506793563617582353,4.47987059280488977321,0.135365591490004581109,16
gemv,uniform_0_1,fp8_e5m2,8,65536,1024,total_x4,16384,16384,0,0,0,-0.843297961480251889906,4.591799884827136362,33.0946036100738657758,5.7527909409323980559,25.2456500995867063608,0.000351189079763706405158,0.000280230611220127874035,0.000350984820260696012777,0.00154119180083031596329,0.906506793563617582353,4.47987059280488977321,0.135365591490004581109,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,storage,16384,16384,0,0,0,0.00587646690316566093106,0.960753642955460729997,1.45557133129784348668,1.20647060938003934725,5.70163964713840073183,0.0758309413738880296144,0.00585993979688298918836,0.00733831900726503655054,0.0317323295985654684302,0.0101620927643589952683,0.0500499033602571184285,0.0343850571140547925027,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,total_x1,16384,16384,0,0,0,0.00587646690316566093106,0.960753642955460729997,1.45557133129784348668,1.20647060938003934725,5.70163964713840073183,0.0758309413738880296144,0.00585993979688298918836,0.00733831900726503655054,0.0317323295985654684302,0.0101620927643589952683,0.0500499033602571184285,0.0343850571140547925027,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,total_x2,16384,16384,0,0,0,0.00587646690316566093106,0.960753642955460729997,1.45557133129784348668,1.20647060938003934725,5.70163964713840073183,0.0758309413738880296144,0.00585993979688298918836,0.00733831900726503655054,0.0317323295985654684302,0.0101620927643589952683,0.0500499033602571184285,0.0343850571140547925027,16
gemv,normal_0_1,fp8_e5m2,8,256,1024,total_x4,16384,16384,0,0,0,0.00587646690316566093106,0.960753642955460729997,1.45557133129784348668,1.20647060938003934725,5.70163964713840073183,0.0758309413738880296144,0.00585993979688298918836,0.00733831900726503655054,0.0317323295985654684302,0.0101620927643589952683,0.0500499033602571184285,0.0343850571140547925027,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,storage,16384,16384,0,0,0,0.000315999116031116952675,1.92117195342288168882,5.79889448352263823247,2.40808938445453852152,10.4678995574694565038,0.0749540145570756182462,0.00294344463254628826805,0.00368783860662205519522,0.0157268055710457064574,0.0180726077166009818059,0.0766409080323285933208,0.0132164688028211465261,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,total_x1,16384,16384,0,0,0,0.000315999116031116952675,1.92117195342288168882,5.79889448352263823247,2.40808938445453852152,10.4678995574694565038,0.0749540145570756182462,0.00294344463254628826805,0.00368783860662205519522,0.0157268055710457064574,0.0180726077166009818059,0.0766409080323285933208,0.0132164688028211465261,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,total_x2,16384,16384,0,0,0,0.000315999116031116952675,1.92117195342288168882,5.79889448352263823247,2.40808938445453852152,10.4678995574694565038,0.0749540145570756182462,0.00294344463254628826805,0.00368783860662205519522,0.0157268055710457064574,0.0180726077166009818059,0.0766409080323285933208,0.0132164688028211465261,16
gemv,normal_0_1,fp8_e5m2,8,1024,1024,total_x4,16384,16384,0,0,0,0.000315999116031116952675,1.92117195342288168882,5.79889448352263823247,2.40808938445453852152,10.4678995574694565038,0.0749540145570756182462,0.00294344463254628826805,0.00368783860662205519522,0.0157268055710457064574,0.0180726077166009818059,0.0766409080323285933208,0.0132164688028211465261,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,storage,16384,16384,0,0,0,-0.0605589164074698498725,3.82644630718126317571,22.8738872891220859744,4.78266529135398371902,21.8016570088338780264,0.0739492784330442627774,0.0014632355705727389819,0.00182825372305985550653,0.00827489585271993554181,0.0407097258052174952047,0.328193187343275871422,0.0143479410908591624058,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,total_x1,16384,16384,0,0,0,-0.0605589164074698498725,3.82644630718126317571,22.8738872891220859744,4.78266529135398371902,21.8016570088338780264,0.0739492784330442627774,0.0014632355705727389819,0.00182825372305985550653,0.00827489585271993554181,0.0407097258052174952047,0.328193187343275871422,0.0143479410908591624058,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,total_x2,16384,16384,0,0,0,-0.0605589164074698498725,3.82644630718126317571,22.8738872891220859744,4.78266529135398371902,21.8016570088338780264,0.0739492784330442627774,0.0014632355705727389819,0.00182825372305985550653,0.00827489585271993554181,0.0407097258052174952047,0.328193187343275871422,0.0143479410908591624058,16
gemv,normal_0_1,fp8_e5m2,8,4096,1024,total_x4,16384,16384,0,0,0,-0.0605589164074698498725,3.82644630718126317571,22.8738872891220859744,4.78266529135398371902,21.8016570088338780264,0.0739492784330442627774,0.0014632355705727389819,0.00182825372305985550653,0.00827489585271993554181,0.0407097258052174952047,0.328193187343275871422,0.0143479410908591624058,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,storage,16384,16384,0,0,0,0.037390846387831382097,7.65025041758839508856,91.5554155766430429395,9.56845941500736276927,38.3437692797945092332,0.0750404218435643914089,0.00073463691881819518926,0.000918756339113018091019,0.00371213357445552423929,0.0824038363927389142321,0.987625549297792028542,0.0107871887542362697014,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,total_x1,16384,16384,0,0,0,0.037390846387831382097,7.65025041758839508856,91.5554155766430429395,9.56845941500736276927,38.3437692797945092332,0.0750404218435643914089,0.00073463691881819518926,0.000918756339113018091019,0.00371213357445552423929,0.0824038363927389142321,0.987625549297792028542,0.0107871887542362697014,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,total_x2,16384,16384,0,0,0,0.037390846387831382097,7.65025041758839508856,91.5554155766430429395,9.56845941500736276927,38.3437692797945092332,0.0750404218435643914089,0.00073463691881819518926,0.000918756339113018091019,0.00371213357445552423929,0.0824038363927389142321,0.987625549297792028542,0.0107871887542362697014,16
gemv,normal_0_1,fp8_e5m2,8,16384,1024,total_x4,16384,16384,0,0,0,0.037390846387831382097,7.65025041758839508856,91.5554155766430429395,9.56845941500736276927,38.3437692797945092332,0.0750404218435643914089,0.00073463691881819518926,0.000918756339113018091019,0.00371213357445552423929,0.0824038363927389142321,0.987625549297792028542,0.0107871887542362697014,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,storage,16384,16384,0,0,0,-0.0680535264552614289801,15.1908275436683316943,362.380774097504577469,19.0363014815773648868,77.362762556154770377,0.07536694030047131662,0.00036403093497863306157,0.000456166335304998378878,0.00184931201057883862313,0.157895395617481944472,3.72228418882466261268,0.0102717485443174204128,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,total_x1,16384,16384,0,0,0,-0.0680535264552614289801,15.1908275436683316943,362.380774097504577469,19.0363014815773648868,77.362762556154770377,0.07536694030047131662,0.00036403093497863306157,0.000456166335304998378878,0.00184931201057883862313,0.157895395617481944472,3.72228418882466261268,0.0102717485443174204128,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,total_x2,16384,16384,0,0,0,-0.0680535264552614289801,15.1908275436683316943,362.380774097504577469,19.0363014815773648868,77.362762556154770377,0.07536694030047131662,0.00036403093497863306157,0.000456166335304998378878,0.00184931201057883862313,0.157895395617481944472,3.72228418882466261268,0.0102717485443174204128,16
gemv,normal_0_1,fp8_e5m2,8,65536,1024,total_x4,16384,16384,0,0,0,-0.0680535264552614289801,15.1908275436683316943,362.380774097504577469,19.0363014815773648868,77.362762556154770377,0.07536694030047131662,0.00036403093497863306157,0.000456166335304998378878,0.00184931201057883862313,0.157895395617481944472,3.72228418882466261268,0.0102717485443174204128,16
gemv,uniform_0_1,e1m14,16,256,1024,storage,16384,16384,0,0,0,6.92431066403147441552e-05,0.000369713225324988955221,2.12431944416924242032e-07,0.000460903400309570554195,0.00179187442366865457011,7.15943102797723441202e-06,5.76053624801986502616e-06,7.18802270226930888531e-06,2.87375991337944189803e-05,7.2064025679095801251e-05,2.31523123398249284301e-08,0.108986962405172085315,16
gemv,uniform_0_1,e1m14,16,256,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,256,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,256,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,256,1024,total_x1,16384,16384,0,0,0,6.92431066403147441552e-05,0.000369713225324988955221,2.12431944416924242032e-07,0.000460903400309570554195,0.00179187442366865457011,7.15943102797723441202e-06,5.76053624801986502616e-06,7.18802270226930888531e-06,2.87375991337944189803e-05,7.2064025679095801251e-05,2.31523123398249284301e-08,0.108986962405172085315,16
gemv,uniform_0_1,e1m14,16,256,1024,total_x2,16384,16384,0,0,0,6.92431066403147441552e-05,0.000369713225324988955221,2.12431944416924242032e-07,0.000460903400309570554195,0.00179187442366865457011,7.15943102797723441202e-06,5.76053624801986502616e-06,7.18802270226930888531e-06,2.87375991337944189803e-05,7.2064025679095801251e-05,2.31523123398249284301e-08,0.108986962405172085315,16
gemv,uniform_0_1,e1m14,16,256,1024,total_x4,16384,16384,0,0,0,6.92431066403147441552e-05,0.000369713225324988955221,2.12431944416924242032e-07,0.000460903400309570554195,0.00179187442366865457011,7.15943102797723441202e-06,5.76053624801986502616e-06,7.18802270226930888531e-06,2.87375991337944189803e-05,7.2064025679095801251e-05,2.31523123398249284301e-08,0.108986962405172085315,16
gemv,uniform_0_1,e1m14,16,1024,1024,storage,16384,16384,0,0,0,9.44251680533151930308e-05,0.000713705996548776702103,7.83931684484496635388e-07,0.000885399166751638995132,0.00343851566092712168654,3.48265038527421315659e-06,2.80835652633719705174e-06,3.48340486607245505441e-06,1.35503923084374650605e-05,0.00012837971597654142896,4.87633571635621714726e-08,0.0622035798892709971243,16
gemv,uniform_0_1,e1m14,16,1024,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,1024,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,1024,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,1024,1024,total_x1,16384,16384,0,0,0,9.44251680533151930308e-05,0.000713705996548776702103,7.83931684484496635388e-07,0.000885399166751638995132,0.00343851566092712168654,3.48265038527421315659e-06,2.80835652633719705174e-06,3.48340486607245505441e-06,1.35503923084374650605e-05,0.00012837971597654142896,4.87633571635621714726e-08,0.0622035798892709971243,16
gemv,uniform_0_1,e1m14,16,1024,1024,total_x2,16384,16384,0,0,0,9.44251680533151930308e-05,0.000713705996548776702103,7.83931684484496635388e-07,0.000885399166751638995132,0.00343851566092712168654,3.48265038527421315659e-06,2.80835652633719705174e-06,3.48340486607245505441e-06,1.35503923084374650605e-05,0.00012837971597654142896,4.87633571635621714726e-08,0.0622035798892709971243,16
gemv,uniform_0_1,e1m14,16,1024,1024,total_x4,16384,16384,0,0,0,9.44251680533151930308e-05,0.000713705996548776702103,7.83931684484496635388e-07,0.000885399166751638995132,0.00343851566092712168654,3.48265038527421315659e-06,2.80835652633719705174e-06,3.48340486607245505441e-06,1.35503923084374650605e-05,0.00012837971597654142896,4.87633571635621714726e-08,0.0622035798892709971243,16
gemv,uniform_0_1,e1m14,16,4096,1024,storage,16384,16384,0,0,0,8.45292256303394107296e-05,0.00171904927769250994772,4.60040248257784275829e-06,0.00214485488613515361009,0.00828858992739178734865,2.09762562824714188234e-06,1.67782225479348882395e-06,2.08907070666332853291e-06,8.02446529427028854921e-06,0.0004074951727976073768,7.97236615727154311612e-07,0.173297144922941942581,16
gemv,uniform_0_1,e1m14,16,4096,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,4096,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,4096,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,4096,1024,total_x1,16384,16384,0,0,0,8.45292256303394107296e-05,0.00171904927769250994772,4.60040248257784275829e-06,0.00214485488613515361009,0.00828858992739178734865,2.09762562824714188234e-06,1.67782225479348882395e-06,2.08907070666332853291e-06,8.02446529427028854921e-06,0.0004074951727976073768,7.97236615727154311612e-07,0.173297144922941942581,16
gemv,uniform_0_1,e1m14,16,4096,1024,total_x2,16384,16384,0,0,0,8.45292256303394107296e-05,0.00171904927769250994772,4.60040248257784275829e-06,0.00214485488613515361009,0.00828858992739178734865,2.09762562824714188234e-06,1.67782225479348882395e-06,2.08907070666332853291e-06,8.02446529427028854921e-06,0.0004074951727976073768,7.97236615727154311612e-07,0.173297144922941942581,16
gemv,uniform_0_1,e1m14,16,4096,1024,total_x4,16384,16384,0,0,0,8.45292256303394107296e-05,0.00171904927769250994772,4.60040248257784275829e-06,0.00214485488613515361009,0.00828858992739178734865,2.09762562824714188234e-06,1.67782225479348882395e-06,2.08907070666332853291e-06,8.02446529427028854921e-06,0.0004074951727976073768,7.97236615727154311612e-07,0.173297144922941942581,16
gemv,uniform_0_1,e1m14,16,16384,1024,storage,16384,16384,0,0,0,-0.000475973606205883198439,0.00340155548405733414109,1.7533041180031530753e-05,0.00418724744671622323644,0.0144129021331900197822,1.02246591853160625809e-06,8.30739279310112504915e-07,1.02276410800578511261e-06,3.55567079969920761334e-06,0.000763475155672129616675,2.09677944285513652451e-06,0.119590173850910088165,16
gemv,uniform_0_1,e1m14,16,16384,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,16384,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,16384,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,16384,1024,total_x1,16384,16384,0,0,0,-0.000475973606205883198439,0.00340155548405733414109,1.7533041180031530753e-05,0.00418724744671622323644,0.0144129021331900197822,1.02246591853160625809e-06,8.30739279310112504915e-07,1.02276410800578511261e-06,3.55567079969920761334e-06,0.000763475155672129616675,2.09677944285513652451e-06,0.119590173850910088165,16
gemv,uniform_0_1,e1m14,16,16384,1024,total_x2,16384,16384,0,0,0,-0.000475973606205883198439,0.00340155548405733414109,1.7533041180031530753e-05,0.00418724744671622323644,0.0144129021331900197822,1.02246591853160625809e-06,8.30739279310112504915e-07,1.02276410800578511261e-06,3.55567079969920761334e-06,0.000763475155672129616675,2.09677944285513652451e-06,0.119590173850910088165,16
gemv,uniform_0_1,e1m14,16,16384,1024,total_x4,16384,16384,0,0,0,-0.000475973606205883198439,0.00340155548405733414109,1.7533041180031530753e-05,0.00418724744671622323644,0.0144129021331900197822,1.02246591853160625809e-06,8.30739279310112504915e-07,1.02276410800578511261e-06,3.55567079969920761334e-06,0.000763475155672129616675,2.09677944285513652451e-06,0.119590173850910088165,16
gemv,uniform_0_1,e1m14,16,65536,1024,storage,16384,16384,0,0,0,0.00136905021198578929348,0.00544002992820878845687,4.63279481594383727766e-05,0.00680646370440909445818,0.0319856487708882752941,4.15512357278374370305e-07,3.32097855886612970483e-07,4.15511648602501259344e-07,1.94972058858624940368e-06,0.000840323308507755145156,3.48873411195439320583e-06,0.0753051721597481307603,16
gemv,uniform_0_1,e1m14,16,65536,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,65536,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,65536,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,uniform_0_1,e1m14,16,65536,1024,total_x1,16384,16384,0,0,0,0.00136905021198578929348,0.00544002992820878845687,4.63279481594383727766e-05,0.00680646370440909445818,0.0319856487708882752941,4.15512357278374370305e-07,3.32097855886612970483e-07,4.15511648602501259344e-07,1.94972058858624940368e-06,0.000840323308507755145156,3.48873411195439320583e-06,0.0753051721597481307603,16
gemv,uniform_0_1,e1m14,16,65536,1024,total_x2,16384,16384,0,0,0,0.00136905021198578929348,0.00544002992820878845687,4.63279481594383727766e-05,0.00680646370440909445818,0.0319856487708882752941,4.15512357278374370305e-07,3.32097855886612970483e-07,4.15511648602501259344e-07,1.94972058858624940368e-06,0.000840323308507755145156,3.48873411195439320583e-06,0.0753051721597481307603,16
gemv,uniform_0_1,e1m14,16,65536,1024,total_x4,16384,16384,0,0,0,0.00136905021198578929348,0.00544002992820878845687,4.63279481594383727766e-05,0.00680646370440909445818,0.0319856487708882752941,4.15512357278374370305e-07,3.32097855886612970483e-07,4.15511648602501259344e-07,1.94972058858624940368e-06,0.000840323308507755145156,3.48873411195439320583e-06,0.0753051721597481307603,16
gemv,normal_0_1,e1m14,16,256,1024,storage,16384,16384,0,0,0,0.000123673817617114413093,0.00406302307992478644045,0.00206090534720545125704,0.0453971953671749556581,2.21779305838038917316,0.0028533741590242012036,2.40652635048434603322e-05,0.000263441290912073963697,0.0123922356403839648099,0.000404144203498742738151,0.000404105146926474920429,0.19608137145863291129,16
gemv,normal_0_1,e1m14,16,256,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,e1m14,16,256,1024,kernel_x2,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,e1m14,16,256,1024,kernel_x4,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
gemv,normal_0_1,e1m14,16,256,1024,total_x1,16384,16384,0,0,0,0.000123673817617114413093,0.00406302307992478644045,0.00206090534720545125704,0.0453971953671749556581,2.21779305838038917316,0.0028533741590242012036,2.40652635048434603322e-05,0.000263441290912073963697,0.0123922356403839648099,0.000404144203498742738151,0.000404105146926474920429,0.19608137145863291129,16
gemv,normal_0_1,e1m14,16,256,1024,total_x2,16384,16384,0,0,0,0.000123673817617114413093,0.00406302307992478644045,0.00206090534720545125704,0.0453971953671749556581,2.21779305838038917316,0.0028533741590242012036,2.40652635048434603322e-05,0.000263441290912073963697,0.0123922356403839648099,0.000404144203498742738151,0.000404105146926474920429,0.19608137145863291129,16
gemv,normal_0_1,e1m14,16,256,1024,total_x4,16384,16384,0,0,0,0.000123673817617114413093,0.00406302307992478644045,0.00206090534720545125704,0.0453971953671749556581,2.21779305838038917316,0.0028533741590242012036,2.40652635048434603322e-05,0.000263441290912073963697,0.0123922356403839648099,0.000404144203498742738151,0.000404105146926474920429,0.19608137145863291129,16
gemv,normal_0_1,e1m14,16,1024,1024,storage,16384,16384,0,0,0,-0.00069621703567631773506,0.0264852242685850587352,0.0113617748096566250416,0.106591626358061659147,2.02445437992502907248,0.00331776318822742984673,4.05192985181905998122e-05,0.00016270753713773193504,0.00300988441606675340467,0.000724243378690641797783,0.00427353049827895964314,0.376132300619687608151,16
gemv,normal_0_1,e1m14,16,1024,1024,kernel_x1,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,16
