gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample,iterations,total_time_ms,time_ms
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,1,205,0.62790399789810181,0.0030629463312102528
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,0,202,0.59046399593353271,0.0029230890887798648
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,1,202,0.59094399213790894,0.0029254653076134104
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,0,200,0.61440002918243408,0.0030720001459121704
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,1,200,0.61315202713012695,0.0030657601356506347
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,0,134,0.68009597063064575,0.0050753430644078041
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,1,134,0.6788480281829834,0.0050660300610670403
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,0,149,0.70671999454498291,0.0047430872117112943
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,1,149,0.70729601383209229,0.0047469531129670627
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,0,151,0.7664639949798584,0.0050759204965553535
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,1,151,0.76639997959136963,0.0050754965535852294
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,0,138,0.71708798408508301,0.0051962897397469787
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,1,138,0.71817600727081299,0.0052041739657305288
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,0,141,0.7051200270652771,0.005000851255782107
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,1,141,0.70598399639129639,0.0050069786978106127
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,0,148,0.77129602432250977,0.0052114596238007418
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,1,148,0.76963198184967041,0.0052002160935788544
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,0,152,0.70863997936248779,0.0046621051273847882
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,1,152,0.70979201793670654,0.0046696843285309641
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,dot,2,65536,1,4,0,0,0,145,0.74934399127960205,0.0051678895950317385
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,dot,2,65536,1,4,0,0,1,145,0.74854397773742676,0.0051623722602581155
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x2,dot,2,65536,1,8,0,0,0,140,0.72649598121643066,0.0051892570086887902
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x2,dot,2,65536,1,8,0,0,1,140,0.72777599096298218,0.0051983999354498723
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x2,dot,2,65536,1,4,0,0,0,146,0.73136001825332642,0.0050093151935159345
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x2,dot,2,65536,1,4,0,0,1,146,0.73247998952865601,0.0050169862296483292
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x4,dot,4,65536,1,0,0,0,0,134,0.74905598163604736,0.0055899700122093087
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x4,dot,4,65536,1,0,0,0,1,134,0.75011199712753296,0.0055978507248323353
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x4,dot,4,65536,1,0,0,0,0,151,0.72816002368927002,0.0048222518125117216
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x4,dot,4,65536,1,0,0,0,1,151,0.72758400440216064,0.0048184371152460966
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x4,dot,4,65536,1,4,0,0,0,151,0.75561600923538208,0.0050040795313601458
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x4,dot,4,65536,1,4,0,0,1,151,0.75551998615264893,0.0050034436169049601
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x4,dot,4,65536,1,8,0,0,0,145,0.75084799528121948,0.0051782620364222032
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x4,dot,4,65536,1,8,0,0,1,145,0.75148797035217285,0.0051826756576011917
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x4,dot,4,65536,1,4,0,0,0,151,0.74320000410079956,0.0049218543317933747
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x4,dot,4,65536,1,4,0,0,1,151,0.74111998081207275,0.0049080793431263096
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x8,dot,8,65536,1,0,0,0,0,120,0.79158401489257812,0.0065965334574381506
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x8,dot,8,65536,1,0,0,0,1,120,0.79222398996353149,0.0066018665830294291
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x8,dot,8,65536,1,0,0,0,0,145,0.75088000297546387,0.00517848277914113
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x8,dot,8,65536,1,0,0,0,1,145,0.74931198358535767,0.0051676688523128117
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x8,dot,8,65536,1,4,0,0,0,145,0.75209599733352661,0.0051868689471277693
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x8,dot,8,65536,1,4,0,0,1,145,0.75209599733352661,0.0051868689471277693
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x8,dot,8,65536,1,8,0,0,0,137,0.73683202266693115,0.0053783359318754099
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x8,dot,8,65536,1,8,0,0,1,137,0.73743999004364014,0.0053827736499535775
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x8,dot,8,65536,1,4,0,0,0,141,0.73148798942565918,0.005187858081033044
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x8,dot,8,65536,1,4,0,0,1,141,0.73161602020263672,0.00518876610072792
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,0,147,0.73747199773788452,0.0050168163111420716
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,1,147,0.73791998624801636,0.0050198638520273222
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,decomposed_bits_x4,dot,4,65536,1,8,0,0,0,147,0.73756802082061768,0.0050174695293919566
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,decomposed_bits_x4,dot,4,65536,1,8,0,0,1,147,0.73801600933074951,0.0050205170702772072
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,0,147,0.72220802307128906,0.004912979748784279
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,1,147,0.72092801332473755,0.0049042721994880106
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,0,145,0.72703999280929565,0.0050140689159261769
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,1,145,0.72598397731781006,0.0050067860504676553
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x4,dot,4,65536,1,4,1024,0,0,150,0.73107200860977173,0.0048738133907318118
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x4,dot,4,65536,1,4,1024,0,1,150,0.73046398162841797,0.0048697598775227866
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x8,dot,8,65536,1,4,1024,0,0,147,0.73177599906921387,0.0049780680208790055
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x8,dot,8,65536,1,4,1024,0,1,147,0.7319679856300354,0.0049793740519050028
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,0,146,0.73350399732589722,0.0050239999816842273
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,1,146,0.73439997434616089,0.0050301368105901429
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_pipelined_x4,dot,4,65536,1,4,0,1,0,150,0.74927997589111328,0.0049951998392740882
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_pipelined_x4,dot,4,65536,1,4,0,1,1,150,0.74691200256347656,0.0049794133504231768
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,0,138,0.75551998615264893,0.0054747825083525286
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,1,138,0.75523197650909424,0.0054726954819499579
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,0,149,0.74646401405334473,0.0050098255976734549
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,1,149,0.74739199876785278,0.0050160536830057235
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,0,138,0.74524801969528198,0.0054003479688063908
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,1,138,0.74406397342681885,0.0053917679233827457
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x4,dot,4,65536,1,4,128,0,0,136,0.7555840015411377,0.0055557647172142476
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x4,dot,4,65536,1,4,128,0,1,136,0.75657600164413452,0.005563058835618636
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x4,dot,4,65536,1,4,0,0,0,147,0.71654397249221802,0.0048744487924640683
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x4,dot,4,65536,1,4,0,0,1,147,0.71596801280975342,0.0048705306993860773
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,0,151,0.72806400060653687,0.0048216158980565358
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,1,151,0.72889602184295654,0.0048271259724699108
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,0,147,0.71104001998901367,0.004837006938700773
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,1,147,0.70976001024246216,0.0048282993894045046
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,0,127,0.78636801242828369,0.0061918741136085332
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,1,127,0.78550398349761963,0.0061850707362017298
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,0,135,0.75305598974227905,0.0055781925166094749
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,1,135,0.75276798009872437,0.0055760591118424029
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,0,128,0.77248001098632812,0.0060350000858306885
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,1,128,0.77273601293563843,0.0060370001010596752
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x8,dot,8,65536,1,4,128,0,0,127,0.79663997888565063,0.0062727557392570918
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x8,dot,8,65536,1,4,128,0,1,127,0.7946239709854126,0.0062568816613024613
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x8,dot,8,65536,1,4,0,0,0,147,0.74697601795196533,0.0050814695098773148
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x8,dot,8,65536,1,4,0,0,1,147,0.74716800451278687,0.005082775540903312
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,0,151,0.75014400482177734,0.0049678410915349495
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,1,151,0.75065600872039795,0.0049712318458304504
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,0,148,0.73865598440170288,0.0049909188135250195
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,1,148,0.73667198419570923,0.0049775134067277654
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,gemv,1,1024,256,0,0,0,0,145,0.736735999584198,0.0050809379281668825
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,gemv,1,1024,256,0,0,0,1,145,0.7380480170249939,0.0050899863243103029
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,gemv,1,1024,256,0,0,0,0,177,0.66028797626495361,0.0037304405438697945
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,gemv,1,1024,256,0,0,0,1,177,0.6616320013999939,0.0037380339062146549
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,0,169,0.68908798694610596,0.0040774437097402718
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,1,169,0.68924802541732788,0.0040783906829427686
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,0,177,0.70572799444198608,0.0039871638104067011
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,1,177,0.70652800798416138,0.0039916836609274657
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,gemv,1,1024,256,4,0,0,0,177,0.67766398191452026,0.0038286100673136738
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,gemv,1,1024,256,4,0,0,1,177,0.67711997032165527,0.003825536555489578
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,gemv,2,1024,256,0,0,0,0,159,0.66441601514816284,0.0041787170764035399
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,gemv,2,1024,256,0,0,0,1,159,0.66489601135253906,0.0041817359204562206
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,gemv,2,1024,256,0,0,0,0,189,0.61491197347640991,0.0032535025051661898
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,gemv,2,1024,256,0,0,0,1,189,0.61510401964187622,0.0032545186224437897
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,0,183,0.6395840048789978,0.0034949945621803157
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,1,183,0.64019197225570679,0.0034983167882825508
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,0,184,0.66739201545715332,0.0036271305187888766
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,1,184,0.66700798273086548,0.0036250433844068775
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x2,gemv,2,1024,256,4,0,0,0,197,0.64854401350021362,0.0032921015913716426
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x2,gemv,2,1024,256,4,0,0,1,197,0.65087997913360596,0.0033039592849421623
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x4,gemv,4,1024,256,0,0,0,0,167,0.66531199216842651,0.003983904144721117
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x4,gemv,4,1024,256,0,0,0,1,167,0.66655999422073364,0.0039913772109025965
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x4,gemv,4,1024,256,0,0,0,0,195,0.61564797163009644,0.0031571690852825458
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x4,gemv,4,1024,256,0,0,0,1,195,0.61683201789855957,0.0031632411174285107
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,0,203,0.65692800283432007,0.0032360985361296556
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,1,203,0.65795201063156128,0.0032411429095150802
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,0,182,0.63551998138427734,0.0034918680295839416
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,1,182,0.63472002744674683,0.0034874726782788286
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x4,gemv,4,1024,256,4,0,0,0,202,0.62883198261260986,0.0031130296168941081
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x4,gemv,4,1024,256,4,0,0,1,202,0.62963199615478516,0.003116990079974184
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x8,gemv,8,1024,256,0,0,0,0,157,0.72198402881622314,0.004598624387364479
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x8,gemv,8,1024,256,0,0,0,1,157,0.72175997495651245,0.0045971972927166399
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x8,gemv,8,1024,256,0,0,0,0,197,0.62387198209762573,0.0031668628532874402
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x8,gemv,8,1024,256,0,0,0,1,197,0.62355202436447144,0.0031652387023577231
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,0,179,0.62944000959396362,0.0035164246346031489
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,1,179,0.62985599040985107,0.0035187485497757045
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,0,183,0.66745597124099731,0.0036473003892950671
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,1,183,0.66777598857879639,0.0036490491179169203
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x8,gemv,8,1024,256,4,0,0,0,195,0.65679997205734253,0.0033682049849094488
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x8,gemv,8,1024,256,4,0,0,1,195,0.65600001811981201,0.0033641026570246772
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,0,180,0.65481597185134888,0.0036378665102852715
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,1,180,0.65459197759628296,0.0036366220977571274
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,decomposed_bits_x4,gemv,4,1024,256,8,0,0,0,183,0.63407999277114868,0.0034649179932849656
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,decomposed_bits_x4,gemv,4,1024,256,8,0,0,1,183,0.63321602344512939,0.0034601968494269368
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,0,205,0.62243199348449707,0.0030362536267536443
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,1,205,0.6249920129776001,0.0030487415267200003
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,0,192,0.622048020362854,0.0032398334393898645
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,1,192,0.62233597040176392,0.0032413331791758537
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x4,gemv,4,1024,256,4,1024,0,0,202,0.60665601491928101,0.0030032475986103021
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x4,gemv,4,1024,256,4,1024,0,1,202,0.60710400342941284,0.0030054653635119446
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x8,gemv,8,1024,256,4,1024,0,0,202,0.61788797378540039,0.0030588513553732695
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_shared_x8,gemv,8,1024,256,4,1024,0,1,202,0.6185920238494873,0.0030623367517301353
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,0,190,0.61884802579879761,0.0032570948726252506
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,1,190,0.61913597583770752,0.0032586103991458291
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_pipelined_x4,gemv,4,1024,256,4,0,1,0,205,0.637503981590271,0.0031097755199525415
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_pipelined_x4,gemv,4,1024,256,4,0,1,1,205,0.63894397020339966,0.0031167998546507299
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,0,182,0.66137599945068359,0.0036339340629158441
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,1,182,0.66137599945068359,0.0036339340629158441
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,0,182,0.66121602058410645,0.003633055058154431
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,1,182,0.66003197431564331,0.0036265493094266117
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,0,188,0.64639997482299805,0.0034382977384202025
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,1,188,0.64671999216079712,0.0034399999583021122
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x4,gemv,4,1024,256,4,128,0,0,174,0.64652800559997559,0.0037156781931033081
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x4,gemv,4,1024,256,4,128,0,1,174,0.64678400754928589,0.0037171494686740569
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,0,196,0.62339198589324951,0.003180571356598212
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,1,196,0.62406402826309204,0.003184000144199449
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,0,207,0.60156798362731934,0.0029061255247696586
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,1,207,0.60153597593307495,0.0029059708982274151
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,0,206,0.63081598281860352,0.0030622135088281726
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,1,206,0.63004797697067261,0.0030584853251003526
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,0,156,0.66342401504516602,0.0042527180451613208
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,1,156,0.66390401124954224,0.0042557949439073223
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,0,189,0.68828797340393066,0.003641735309015506
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,1,189,0.68851202726364136,0.0036429207791727055
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,0,165,0.67699199914932251,0.004102981813026197
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,1,165,0.67820799350738525,0.004110351475802335
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x8,gemv,8,1024,256,4,128,0,0,162,0.709663987159729,0.0043806418960477102
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_subnormal_shared_x8,gemv,8,1024,256,4,128,0,1,162,0.709663987159729,0.0043806418960477102
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,0,191,0.63808000087738037,0.0033407329888868083
