graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g4_u16_split_fp32,u16_4x4_shared_fp32,0.875,0.69127790337259132,0,4,shared,4,67108864,12.349976539611816,12.350090503692627,12.350033521652222,0.87500589998393852,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.875,0.69127790337259132,1,4,shared,4,67108864,12.34954309463501,12.349168300628662,12.349355697631836,0.87495364463016734,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.875,0.69127790337259132,2,4,shared,4,67108864,12.349390983581543,12.350610256195068,12.350000619888306,0.87500336349472974,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.875,0.69127790337259132,3,4,shared,4,67108864,12.348587512969971,12.35021448135376,12.349400997161865,0.87495713689791843,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,1,1,0,4,shared,4,67108864,13.971017360687256,13.972192287445068,13.971604824066162,1.0000173771879539,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,1,1,1,4,shared,4,67108864,13.970065116882324,13.971674919128418,13.970870018005371,0.99996072892895893,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,1,1,2,4,shared,4,67108864,13.970417499542236,13.971277236938477,13.970847368240356,0.99995898279508333,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,1,1,3,4,shared,4,67108864,13.972259998321533,13.971805095672607,13.97203254699707,1.0000503515476673,nan,nan,nan,1,1,1
g5_u32_split_fp64,u32_2x16_global_fp64,0,0,0,16,global,8,67108864,1,1,1,0,1,1,1,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0,0,1,16,global,8,67108864,1,1,1,0,1,1,1,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.125,0.12106950460656662,0,16,global,8,67108864,4.8725986480712891,4.8741612434387207,4.8733799457550049,0.12497824779789957,4.8720946311950684,4.8736681938171387,4.8728814125061035,nan,nan,nan
