distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e10m5,dot,134217728,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.14505503654479981,3.471815009867661,0.19155828769568511
normal_0_1,e10m5,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.003620353874257991,0.9658838151131843,0.36496831278624203
normal_0_1,e10m5,gemv,1024,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.004781954667784951,0.919906547814083,0.19437261768927747
normal_0_1,e10m5,gemv,4096,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.00855200601810161,0.9217319969052509,0.18054511160093073
normal_0_1,e10m5,gemv,16384,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.02346226975724504,1.8613416406670575,0.1340103237290855
normal_0_1,e10m5,gemv,65536,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.08337654308839278,1.8023139038478586,0.1661063073227667
uniform_0_1,e10m5,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.0036223826233434267,0.9654261215209659,0.3894544477772812
uniform_0_1,e10m5,gemv,1024,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.0043965402161814625,1.0012902443798306,0.2582928943706356
uniform_0_1,e10m5,gemv,4096,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.00755739436204038,1.0418819088467886,0.3233482683592619
uniform_0_1,e10m5,gemv,16384,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.01956755645083685,2.230475828592677,1.0905440625868117
uniform_0_1,e10m5,gemv,65536,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.06858130992871325,2.1922066765375035,0.13246520627369465
normal_0_1,e1m0,dot,4096,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004589719717664664,1.0130142663707349,0.01226818031035989
normal_0_1,e1m0,dot,65536,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004718871487415721,1.046269719964417,0.4240427789962741
normal_0_1,e1m0,dot,1048576,1,exponent_only_x8,exponent_only,none,shift_mask,8,0.006018735852193402,1.5882577582548323,0.007595236174811355
normal_0_1,e1m0,dot,16777216,1,pair_shared_x4,pair_high_lut,shared,shift_mask,4,0.016984039545059205,4.327911803438503,0.06990561154803751
normal_0_1,e1m0,dot,134217728,1,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.0819744004143609,6.148130932029485,0.1883184398951417
uniform_0_1,e1m0,dot,4096,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004589464726603914,1.0223443625019615,0.007101795419543086
uniform_0_1,e1m0,dot,65536,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004760032377059397,1.0347580158011682,0.05442160592729383
uniform_0_1,e1m0,dot,1048576,1,exponent_only_x8,exponent_only,none,shift_mask,8,0.006012053553394032,1.588058363927676,0.07577176090975156
uniform_0_1,e1m0,dot,16777216,1,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.014731658626698299,4.95745405823824,0.2218446869852921
uniform_0_1,e1m0,dot,134217728,1,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.06642526492737887,7.580216391755448,0.07325734960357991
normal_0_1,e1m0,gemv,256,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.0033677620523036708,1.0382243563818578,0.1188481362921072
normal_0_1,e1m0,gemv,1024,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.0039810949461016225,1.1046736571734719,0.38779587431361995
normal_0_1,e1m0,gemv,4096,1024,exponent_only_x8,exponent_only,none,shift_mask,8,0.005991079680002451,1.3080158988466766,0.027292569538850984
normal_0_1,e1m0,gemv,16384,1024,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.013844598866638249,3.1527027695952543,0.06871100457223002
normal_0_1,e1m0,gemv,65536,1024,pair_shared_x8,pair_high_lut,shared,shift_mask,8,0.04403070348816868,3.414887858895999,0.17117167806153033
uniform_0_1,e1m0,gemv,256,1024,exponent_only_x4,exponent_only,none,shift_mask,4,0.0033662644148867715,1.038638691668792,0.09415588384007298
uniform_0_1,e1m0,gemv,1024,1024,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,0.0038413898805024983,1.145895524087793,0.04452842151426446
uniform_0_1,e1m0,gemv,4096,1024,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,0.00575228884100973,1.3698627074384462,0.12303519417750296
uniform_0_1,e1m0,gemv,16384,1024,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.01124377362917274,3.8846628198424247,0.08088421820379876
uniform_0_1,e1m0,gemv,65536,1024,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,0.032942689274736536,4.565092537697227,0.10168801102449163
normal_0_1,e1m2,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.00459026384957229,1.0075226810742393,0.009609914979638312
normal_0_1,e1m2,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004842881118510717,1.0118267258073785,0.15213149272589607
normal_0_1,e1m2,dot,1048576,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006261774414744457,1.5270217208561803,0.027293826692772274
normal_0_1,e1m2,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01819446287959455,4.044073231048577,0.16786517015276387
normal_0_1,e1m2,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.09859178530289822,5.11143604319446,0.15970857135024366
uniform_0_1,e1m2,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004589728694083816,1.0092721209945763,0.014592030599051616
uniform_0_1,e1m2,dot,65536,1,pair_l2_x4,pair_high_lut,global,shift_mask,4,0.004867347875481838,1.0155718473822735,0.26125909114632856
uniform_0_1,e1m2,dot,1048576,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006259907148160987,1.5267242098377223,0.0460031662350265
uniform_0_1,e1m2,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.018172887253434692,4.048334717127094,0.1494604027166067
uniform_0_1,e1m2,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.09847061157226562,5.11857080099235,0.1183153995639438
normal_0_1,e1m2,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0035524633785664105,0.9843958184729898,0.32497700274337915
normal_0_1,e1m2,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004084141114178826,1.0769935516622227,0.02732998486392905
normal_0_1,e1m2,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006324439517335395,1.244848598393045,0.2669139885047685
normal_0_1,e1m2,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01431596831413312,3.0506236145078,0.06756964975002451
normal_0_1,e1m2,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.046357093516653375,3.24313004919702,2.7036416739491997
uniform_0_1,e1m2,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0035476072248057685,0.9854809485106966,0.6311336195620575
uniform_0_1,e1m2,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004082688872707069,1.077573148586266,0.027693474438003688
uniform_0_1,e1m2,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006304864947860305,1.2423408604581698,0.2878580888426722
uniform_0_1,e1m2,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014311634178544367,3.049194284620979,0.08378651621893439
uniform_0_1,e1m2,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.04646473304898131,3.237266934992558,2.029763218383198
