timestamp,gpu,mode,variant,variant_label,distribution,phase,kernel,N,blocks,threads,storage_bits,arithmetic_type,table_location,segments,coefficient_bytes,target_x,q,mean_unique_segments,actual_x,genuine_n01_expected_x,warmup,warmups_this_batch,sample,execution_order,kernel_ms,result
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,23,2,0.26502400636672974,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,fp32_to_fp64,FP32 to FP64,raw,before,dot,67108864,512,256,32,fp64,none,0,0,0,nan,nan,nan,nan,10,5,24,2,0.26521599292755127,1007.320920825067
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,0,3,0.28857600688934326,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,1,3,0.28710401058197021,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,2,3,0.28947201371192932,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,3,3,0.28812798857688904,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,4,3,0.28975999355316162,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,5,3,0.28710401058197021,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,6,3,0.28876799345016479,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,7,3,0.28803199529647827,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,8,3,0.29023998975753784,2410.5794565633078
