gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,decoded_gvalues_per_s,unique_storage_gb_per_s,requested_storage_gb_per_s,useful_gflop_per_s,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,0,0,49,15.002943992614746,0.30618253046152544,138412032,540672,540672,138412032,138412032,256,256,452.05724765343103,1.765848623646215,1.765848623646215,452.05724765343103,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,0,1,202,14.43718433380127,0.071471209573273617,34603008,135168,135168,34603008,34603008,256,256,484.15310453818955,1.8912230646023029,1.8912230646023029,484.15310453818955,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,0,2,99,14.811008453369141,0.14960614599362768,69206016,270336,270336,69206016,69206016,256,256,462.58805439014355,1.8069845874614983,1.8069845874614983,462.58805439014355,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,1,0,202,14.436287879943848,0.07146677168289034,34603008,135168,135168,34603008,34603008,256,256,484.18316911723895,1.8913405043642146,1.8913405043642146,484.18316911723895,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,1,1,99,14.811327934265137,0.14960937307338523,69206016,270336,270336,69206016,69206016,256,256,462.57807634855601,1.8069456107365469,1.8069456107365469,462.57807634855601,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,1,2,49,15.02291202545166,0.30659004133574819,138412032,540672,540672,138412032,138412032,256,256,451.45638585313458,1.7635015072388069,1.7635015072388069,451.45638585313458,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,2,0,99,14.838815689086914,0.14988702716249408,69206016,270336,270336,69206016,69206016,256,256,461.72118635039061,1.8035983841812133,1.8035983841812133,461.72118635039061,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,2,1,49,15.021471977233887,0.30656065259660992,138412032,540672,540672,138412032,138412032,256,256,451.49966516456527,1.7636705670490831,1.7636705670490831,451.49966516456527,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,2,2,202,14.47116756439209,0.071639443388079649,34603008,135168,135168,34603008,34603008,256,256,483.01614813715486,1.8867818286607612,1.8867818286607612,483.01614813715486,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,3,0,49,15.022303581237793,0.30657762410689371,138412032,540672,540672,138412032,138412032,256,256,451.47467106647093,1.7635729338534021,1.7635729338534021,451.47467106647093,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,3,1,202,14.475423812866211,0.071660513925080258,34603008,135168,135168,34603008,34603008,256,256,482.87412557739685,1.8862270530367065,1.8862270530367065,482.87412557739685,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,3,2,99,14.844672203063965,0.14994618386933298,69206016,270336,270336,69206016,69206016,256,256,461.53902829769868,1.8028868292878855,1.8028868292878855,461.53902829769868,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,4,0,202,14.451295852661133,0.071541068577530356,34603008,135168,135168,34603008,34603008,256,256,483.68033477861866,1.8893763077289791,1.8893763077289791,483.68033477861866,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,4,1,99,14.805439949035645,0.14954989847510752,69206016,270336,270336,69206016,69206016,256,256,462.76203933043314,1.8076642161345045,1.8076642161345045,462.76203933043314,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,4,2,49,15.003264427185059,0.30618906994255224,138412032,540672,540672,138412032,138412032,256,256,452.04759276994804,1.7658109092576095,1.7658109092576095,452.04759276994804,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,0,0,0,3843,8.425663948059082,0.0021924704522662194,0,4096,4096,0,0,0,0,0,1.8682121785341375,1.8682121785341375,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,0,0,1,3874,8.4938879013061523,0.0021925368872757235,0,4096,4096,0,0,0,0,0,1.8681555707322091,1.8681555707322091,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,0,0,2,3721,8.1515522003173828,0.0021906885784244512,0,4096,4096,0,0,0,0,0,1.8697317548192331,1.8697317548192331,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,0,1,0,3874,8.4936323165893555,0.0021924709129038087,0,4096,4096,0,0,0,0,0,1.8682117860232272,1.8682117860232272,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,0,1,1,3721,8.1517124176025391,0.002190731636012507,0,4096,4096,0,0,0,0,0,1.8696950063018198,1.8696950063018198,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,0,1,2,3843,8.425567626953125,0.0021924453882261581,0,4096,4096,0,0,0,0,0,1.8682335359394977,1.8682335359394977,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,0,2,0,3721,8.1513595581054688,0.0021906368068007171,0,4096,4096,0,0,0,0,0,1.8697759424493292,1.8697759424493292,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,0,2,1,3843,8.4268159866333008,0.0021927702281117098,0,4096,4096,0,0,0,0,0,1.8679567733493192,1.8679567733493192,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,0,2,2,3874,8.4969596862792969,0.0021933298106038453,0,4096,4096,0,0,0,0,0,1.8674802030216928,1.8674802030216928,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,0,3,0,3843,8.425663948059082,0.0021924704522662194,0,4096,4096,0,0,0,0,0,1.8682121785341375,1.8682121785341375,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,0,3,1,3874,8.4955835342407227,0.0021929745829222308,0,4096,4096,0,0,0,0,0,1.8677827056900533,1.8677827056900533,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,0,3,2,3721,8.1550722122192383,0.0021916345638858473,0,4096,4096,0,0,0,0,0,1.8689247137705494,1.8689247137705494,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,0,4,0,3874,8.4943037033081055,0.0021926442187165992,0,4096,4096,0,0,0,0,0,1.8680641232335791,1.8680641232335791,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,0,4,1,3721,8.1512956619262695,0.0021906196350245282,0,4096,4096,0,0,0,0,0,1.869790599203744,1.869790599203744,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,0,4,2,3843,8.425567626953125,0.0021924453882261581,0,4096,4096,0,0,0,0,0,1.8682335359394977,1.8682335359394977,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,1,0,0,3874,8.4949436187744141,0.002192809400819415,0,4096,4096,0,0,0,0,0,1.8679234038623671,1.8679234038623671,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,1,0,1,3721,8.1504640579223633,0.0021903961456389044,0,4096,4096,0,0,0,0,0,1.8699813767272955,1.8699813767272955,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,1,0,2,3843,8.4271678924560547,0.0021928617987135193,0,4096,4096,0,0,0,0,0,1.8678787702914019,1.8678787702914019,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,1,1,0,3721,8.1526718139648438,0.002190989468950509,0,4096,4096,0,0,0,0,0,1.869474982899848,1.869474982899848,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,1,1,1,3843,8.4261436462402344,0.0021925952761489031,0,4096,4096,0,0,0,0,0,1.8681058216974074,1.8681058216974074,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,1,1,2,3874,8.4966402053833008,0.0021932473426389521,0,4096,4096,0,0,0,0,0,1.8675504218651526,1.8675504218651526,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,1,2,0,3843,8.4264955520629883,0.0021926868467507126,0,4096,4096,0,0,0,0,0,1.8680278061911846,1.8680278061911846,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,1,2,1,3874,8.4944639205932617,0.0021926855757855605,0,4096,4096,0,0,0,0,0,1.8680288889721683,1.8680288889721683,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,1,2,2,3721,8.152064323425293,0.00219082620892913,0,4096,4096,0,0,0,0,0,1.8696142958788657,1.8696142958788657,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,1,3,0,3874,8.4936962127685547,0.0021924874064967875,0,4096,4096,0,0,0,0,0,1.8681977318833012,1.8681977318833012,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,1,3,1,3721,8.1510076522827148,0.0021905422338840941,0,4096,4096,0,0,0,0,0,1.8698566668296099,1.8698566668296099,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,1,3,2,3843,8.4245443344116211,0.002192179113820354,0,4096,4096,0,0,0,0,0,1.8684604620932728,1.8684604620932728,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,1,4,0,3721,8.1534404754638672,0.0021911960428551108,0,4096,4096,0,0,0,0,0,1.8692987390863232,1.8692987390863232,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,1,4,1,3843,8.4253444671630859,0.0021923873190640348,0,4096,4096,0,0,0,0,0,1.8682830193291979,1.8682830193291979,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,1,4,2,3874,8.4935684204101562,0.0021924544193108303,0,4096,4096,0,0,0,0,0,1.8682258403746086,1.8682258403746086,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,2,0,0,3721,8.1554555892944336,0.0021917375945429813,0,4096,4096,0,0,0,0,0,1.8688368581158061,1.8688368581158061,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,2,0,1,3843,8.4248638153076172,0.0021922622470225391,0,4096,4096,0,0,0,0,0,1.8683896078414235,1.8683896078414235,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,2,0,2,3874,8.4930562973022461,0.0021923222243939717,0,4096,4096,0,0,0,0,0,1.8683384925919209,1.8683384925919209,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,2,1,0,3843,8.4279680252075195,0.0021930700039572001,0,4096,4096,0,0,0,0,0,1.8677014379883594,1.8677014379883594,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,2,1,1,3874,8.493311882019043,0.0021923881987658861,0,4096,4096,0,0,0,0,0,1.8682822696754493,1.8682822696754493,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,2,1,2,3721,8.1510400772094727,0.0021905509479197721,0,4096,4096,0,0,0,0,0,1.8698492285192967,1.8698492285192967,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,2,2,0,3874,8.4939842224121094,0.002192561750751706,0,4096,4096,0,0,0,0,0,1.8681343859965229,1.8681343859965229,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,2,2,1,3721,8.1509761810302734,0.0021905337761435831,0,4096,4096,0,0,0,0,0,1.8698638864226849,1.8698638864226849,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,2,2,2,3843,8.4245119094848633,0.0021921706764207296,0,4096,4096,0,0,0,0,0,1.8684676535714595,1.8684676535714595,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,2,3,0,3721,8.154815673828125,0.0021915656204859243,0,4096,4096,0,0,0,0,0,1.8689835073666723,1.8689835073666723,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,2,3,1,3843,8.4246397018432617,0.0021922039297016032,0,4096,4096,0,0,0,0,0,1.8684393110076836,1.8684393110076836,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,2,3,2,3874,8.4935359954833984,0.0021924460494278262,0,4096,4096,0,0,0,0,0,1.8682329725143996,1.8682329725143996,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,4096,1,4096,16,256,0,10,2,4,0,3843,8.4271678924560547,0.0021928617987135193,0,4096,4096,0,0,0,0,0,1.8678787702914019,1.8678787702914019,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,4096,1,4096,8,256,0,10,2,4,1,3874,8.4935998916625977,0.0021924625430208046,0,4096,4096,0,0,0,0,0,1.8682189180557107,1.8682189180557107,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,10,2,4,2,3721,8.1491842269897461,0.0021900521975247909,0,4096,4096,0,0,0,0,0,1.8702750576581335,1.8702750576581335,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,0,0,0,3499,8.0497283935546875,0.0023005797066460955,4096,4096,4096,4096,4096,1,1,1.7804208166172872,1.7804208166172872,1.7804208166172872,1.7804208166172872,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,0,0,1,3302,8.1698236465454102,0.0024742046173668718,4096,4096,4096,4096,4096,1,1,1.6554815116136572,1.6554815116136572,1.6554815116136572,1.6554815116136572,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,0,0,2,3373,9.2365436553955078,0.0027383764172533376,4096,4096,4096,4096,4096,1,1,1.4957768311883117,1.4957768311883117,1.4957768311883117,1.4957768311883117,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,0,1,0,3302,8.1705598831176758,0.0024744275842270369,4096,4096,4096,4096,4096,1,1,1.6553323387233054,1.6553323387233054,1.6553323387233054,1.6553323387233054,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,0,1,1,3373,9.2454395294189453,0.0027410137946691209,4096,4096,4096,4096,4096,1,1,1.4943376089409448,1.4943376089409448,1.4943376089409448,1.4943376089409448,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,0,1,2,3499,8.0579204559326172,0.0023029209648278413,4096,4096,4096,4096,4096,1,1,1.7786107567552598,1.7786107567552598,1.7786107567552598,1.7786107567552598,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,0,2,0,3373,9.2364797592163086,0.0027383574738263591,4096,4096,4096,4096,4096,1,1,1.4957871786829136,1.4957871786829136,1.4957871786829136,1.4957871786829136,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,0,2,1,3499,8.0499839782714844,0.0023006527517209158,4096,4096,4096,4096,4096,1,1,1.7803642887594153,1.7803642887594153,1.7803642887594153,1.7803642887594153,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,0,2,2,3302,8.1704635620117188,0.0024743984136922225,4096,4096,4096,4096,4096,1,1,1.6553518533371807,1.6553518533371807,1.6553518533371807,1.6553518533371807,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,0,3,0,3499,8.0558080673217773,0.002302317252735575,4096,4096,4096,4096,4096,1,1,1.7790771428799401,1.7790771428799401,1.7790771428799401,1.7790771428799401,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,0,3,1,3302,8.1702079772949219,0.0024743210106889526,4096,4096,4096,4096,4096,1,1,1.6554036369191663,1.6554036369191663,1.6554036369191663,1.6554036369191663,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,0,3,2,3373,9.2377595901489258,0.0027387369078413653,4096,4096,4096,4096,4096,1,1,1.4955799471912075,1.4955799471912075,1.4955799471912075,1.4955799471912075,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,0,4,0,3302,8.1718721389770508,0.0024748249966617354,4096,4096,4096,4096,4096,1,1,1.6550665220874403,1.6550665220874403,1.6550665220874403,1.6550665220874403,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,0,4,1,3373,9.2379522323608398,0.0027387940208600178,4096,4096,4096,4096,4096,1,1,1.4955487593454733,1.4955487593454733,1.4955487593454733,1.4955487593454733,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,0,4,2,3499,8.0567998886108398,0.0023026007112348784,4096,4096,4096,4096,4096,1,1,1.7788581320307708,1.7788581320307708,1.7788581320307708,1.7788581320307708,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,1,0,0,3302,8.1697282791137695,0.0024741757356492337,4096,4096,4096,4096,4096,1,1,1.6555008364938124,1.6555008364938124,1.6555008364938124,1.6555008364938124,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,1,0,1,3373,9.2434558868408203,0.0027404257002196326,4096,4096,4096,4096,4096,1,1,1.4946582932979076,1.4946582932979076,1.4946582932979076,1.4946582932979076,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,1,0,2,3499,8.0513601303100586,0.002301046050388699,4096,4096,4096,4096,4096,1,1,1.7800599858955852,1.7800599858955852,1.7800599858955852,1.7800599858955852,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,1,1,0,3373,9.2372798919677734,0.0027385946907701672,4096,4096,4096,4096,4096,1,1,1.4956576136675754,1.4956576136675754,1.4956576136675754,1.4956576136675754,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,1,1,1,3499,8.0579519271850586,0.0023029299591840694,4096,4096,4096,4096,4096,1,1,1.7786038101876174,1.7786038101876174,1.7786038101876174,1.7786038101876174,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,1,1,2,3302,8.1702718734741211,0.0024743403614397703,4096,4096,4096,4096,4096,1,1,1.6553906907199372,1.6553906907199372,1.6553906907199372,1.6553906907199372,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,1,2,0,3499,8.052032470703125,0.002301238202544477,4096,4096,4096,4096,4096,1,1,1.7799113518413943,1.7799113518413943,1.7799113518413943,1.7799113518413943,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,1,2,1,3302,8.1703681945800781,0.0024743695319745847,4096,4096,4096,4096,4096,1,1,1.6553711751903644,1.6553711751903644,1.6553711751903644,1.6553711751903644,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,1,2,2,3373,9.2461442947387695,0.002741222737841319,4096,4096,4096,4096,4096,1,1,1.4942237066169795,1.4942237066169795,1.4942237066169795,1.4942237066169795,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,1,3,0,3302,8.1716804504394531,0.0024747669444092832,4096,4096,4096,4096,4096,1,1,1.6551053460824767,1.6551053460824767,1.6551053460824767,1.6551053460824767,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,1,3,1,3373,9.2448644638061523,0.0027408433038263124,4096,4096,4096,4096,4096,1,1,1.4944305624045862,1.4944305624045862,1.4944305624045862,1.4944305624045862,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,1,3,2,3499,8.0500802993774414,0.0023006802799020983,4096,4096,4096,4096,4096,1,1,1.7803429862815612,1.7803429862815612,1.7803429862815612,1.7803429862815612,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,1,4,0,3373,9.239232063293457,0.0027391734548750245,4096,4096,4096,4096,4096,1,1,1.4953415939067944,1.4953415939067944,1.4953415939067944,1.4953415939067944,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,1,4,1,3499,8.0522241592407227,0.0023012929863505923,4096,4096,4096,4096,4096,1,1,1.7798689798709495,1.7798689798709495,1.7798689798709495,1.7798689798709495,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,1,4,2,3302,8.1711044311523438,0.0024745924988347498,4096,4096,4096,4096,4096,1,1,1.6552220221829443,1.6552220221829443,1.6552220221829443,1.6552220221829443,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,2,0,0,3373,9.2316160202026367,0.0027369155114742474,4096,4096,4096,4096,4096,1,1,1.4965752442221636,1.4965752442221636,1.4965752442221636,1.4965752442221636,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,2,0,1,3499,8.0604476928710938,0.0023036432388885662,4096,4096,4096,4096,4096,1,1,1.7780530990450538,1.7780530990450538,1.7780530990450538,1.7780530990450538,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,2,0,2,3302,8.1697921752929688,0.002474195086400051,4096,4096,4096,4096,4096,1,1,1.6554878887742326,1.6554878887742326,1.6554878887742326,1.6554878887742326,4814.3040000000001,30159.360000000001
