gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,1048576,1,2112,256,10,4228104,4228104,2097152,15,0.01239681783203355,0.012389489101082733,0.01240575738272276,0.01238737816410622,0.012409093355256133,0.049583924917825734,341.06365498688865,341.06365498688865,169.1685744208429,0.7708581892571895,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,65536,dot,1048576,1,512,256,10,4202504,4202504,2097152,15,0.0295771036187974,0.0295400435954457,0.02959692727571751,0.029524954791847132,0.029597723334404216,0.07234493817579443,142.08639406223486,142.08639406223486,70.90457629080281,0.32309412949005906,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x4,subnormal_high_lut,shared,shift_mask,4,4,65536,dot,1048576,1,1024,256,10,4210696,4210696,2097152,15,0.038901978796655,0.03884176657750057,0.03892141593681587,0.03883912013127254,0.0389230775309133,0.07668377161040302,108.23860714154874,108.23860714154874,53.9086202005828,0.24564787813246952,22
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,16777216,1,2112,256,10,268469256,268469256,33554432,15,0.0730556911892361,0.07297085379632776,0.07307934323370745,0.07296695801370962,0.07308258756923215,0.05014500630052588,3674.8575180075195,3674.8575180075195,459.2993571586912,1.0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x8,e1_integer,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.029877288974061306,0.029855660224447446,0.02990343813993493,0.029852277405407964,0.02992163288350008,0.057682607022911496,2247.2810052575896,2247.2810052575896,1123.0748555911848,2.445191437973545,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x4,e1_integer,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.030417169558977036,0.030394434680022873,0.030457954566015827,0.030392985254339484,0.030473619512824773,0.06696778159218397,2207.3935534933476,2207.3935534933476,1103.14116949442,2.4017912333225344,2
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x1,e1_integer,none,shift_mask,1,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.04413930527464358,0.04409940999425101,0.044163728188611785,0.04409485091706236,0.04416929461998854,0.0514499865185502,1521.1536199363563,1521.1536199363563,760.193931264156,1.6551164712418782,3
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.05193355679512024,0.05188602109750112,0.052005966173277955,0.05187855495346917,0.052008221546808876,0.07598580642536516,1292.8570300871213,1292.8570300871213,646.1030992422384,1.4067145733430786,4
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.054468403075264286,0.05442977607471792,0.05453711229629232,0.054428192762637224,0.05459806732971872,0.07788774847826453,1232.6901507874659,1232.6901507874659,616.0348037675087,1.341249000604772,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.057863558371236,0.05783041180588129,0.05796135992515744,0.057813922251303364,0.05802141775296429,0.08988036849580675,1160.3618216707641,1160.3618216707641,579.8888444558556,1.2625509603217233,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.05855709196550573,0.05851358217684177,0.058641643674948465,0.058499415401413506,0.05866776341977327,0.07530317518682804,1146.6188252577806,1146.6188252577806,573.0208054007521,1.2475976647247284,7
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.058865111214773995,0.05880116248617367,0.05897901768587073,0.05878817889155174,0.058995200176628265,0.09567162418567236,1140.6189950958335,1140.6189950958335,570.0224004941401,1.2410694498254944,8
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.06057928038425133,0.06051582977419994,0.060627238476862674,0.06047580281241995,0.06066478666712026,0.07104745649611603,1108.3437038888126,1108.3437038888126,553.8928786734659,1.2059517829503343,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.0643501741844311,0.06431787976047448,0.06442190931554427,0.06429754223739892,0.06443536909003007,0.05888670757188218,1043.3952176658522,1043.3952176658522,521.4349832811822,1.1352835033492608,10
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.06649210646345809,0.06641575323568807,0.0666143275596,0.06639769270613387,0.0666176563984639,0.0936402662112718,1009.7839814549933,1009.7839814549933,504.63782521975645,1.0987122393149802,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.06861207620152887,0.06848606748400994,0.06865363076048078,0.06847909261595528,0.06867698003660958,0.09283541766012034,978.5837671314174,978.5837671314174,489.04557124088757,1.0647643277060346,12
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.0697810347651092,0.06965813927807159,0.06987515525638778,0.06965603626949686,0.06989040285208975,0.12138896667735903,962.1907188107734,962.1907188107734,480.8531732575761,1.0469275990983762,13
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x8,generic,none,shift_mask,8,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.07069089526221865,0.0706369077591669,0.07075352532523019,0.07063040052141462,0.07076205753144764,0.06498586099797918,949.8063895066409,949.8063895066409,474.66412577651215,1.0334526238244055,14
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.07156646251678467,0.07152360173372121,0.07164389215982878,0.07151369406626774,0.07165476909050575,0.057574695400761114,938.1861508699394,938.1861508699394,468.8569313053638,1.0208090300970536,15
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x4,generic,none,shift_mask,4,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.0721755308263442,0.07212599305545582,0.07230164537242816,0.07211544934441061,0.07230494069118126,0.07996052388092562,930.2690708509871,930.2690708509871,464.9003840475056,1.0121947196344088,16
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.07428736209869385,0.07424219179153443,0.07436249637603759,0.07424208164215088,0.07439295768737793,0.056089832210812415,903.823505144767,903.823505144767,451.68425761869884,0.9834201824555108,17
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.07895881064394687,0.07889108099835984,0.0790882039577403,0.0788823848075055,0.07913991238208527,0.085135080426494,850.3504986007191,850.3504986007191,424.9612136549114,0.9252379891924916,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.08103939262596337,0.0809586153803645,0.08116295015489733,0.08092834369556325,0.08118970716321791,0.08755995681413009,828.5188452719087,828.5188452719087,414.0508820799065,0.9014836960393328,19
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x1,generic,none,shift_mask,1,0,0,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.0821733315785726,0.08207708358764648,0.08227966255611843,0.0820499579111735,0.08228178024291992,0.08244338414149417,817.0858198173388,817.0858198173388,408.33724707773206,0.8890438027254819,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,65536,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.10528488953908284,0.1052139765686459,0.10541346536742316,0.10519888665941027,0.1054651141166687,0.06428659554872643,637.7236495563396,637.7236495563396,318.7013079169755,0.6938858131405179,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x4,subnormal_high_lut,shared,shift_mask,4,4,65536,dot,16777216,1,2112,256,10,67142664,67142664,33554432,15,0.11415119965871175,0.1140824015935262,0.11424306392669678,0.11404693126678467,0.11429999669392904,0.05411332435078982,588.1906121069471,588.1906121069471,293.947256799059,0.6399905687163812,22
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,134217728,1,2112,256,10,2147517448,2147517448,268435456,15,0.5037226676940918,0.5030210113525391,0.5040200583140055,0.5029717445373535,0.5040320078531901,0.06953991441748224,4263.293247911123,4263.293247911123,532.9032684370271,1.0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x8,e1_integer,none,shift_mask,8,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.15767829976183304,0.15753467032249938,0.15783417985794393,0.1573576217002057,0.15789685350783328,0.07996442633482036,3405.06406278463,3405.06406278463,1702.4248511397025,3.1946226491213148,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x4,e1_integer,none,shift_mask,4,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.1697563193310266,0.16971048925114773,0.1698947270711263,0.16970739693477235,0.16991558294186646,0.03965306634121484,3162.7966140867493,3162.7966140867493,1581.298752575732,2.9673279302894597,2
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,e1_integer_x1,e1_integer,none,shift_mask,1,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.28221342698583063,0.2821024570824965,0.2825571671971735,0.28208725407438456,0.2825660345689306,0.059486443508023346,1902.4775601019044,1902.4775601019044,951.1788962949576,1.7848997231424524,3
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,65536,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.33549866146511503,0.3350968212551541,0.33591331693861215,0.33492408328586154,0.3360312991672092,0.0889017460060224,1600.3184920480735,1600.3184920480735,800.1088732448245,1.5014148357383792,4
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.34281310168179596,0.3422934532165527,0.3430770982395519,0.3418530984358354,0.3432400009848855,0.09241436347264086,1566.1732569905178,1566.1732569905178,783.0373304960954,1.4693798609880855,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.35381333033243817,0.35323641186668764,0.3538960729326521,0.35276494707380024,0.3539291336422875,0.08219419424986694,1517.4801681314034,1517.4801681314034,758.6923187653266,1.4236961259226748,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.38468431815122944,0.38431934454502203,0.3850122598501352,0.38429866692958736,0.38520123408390927,0.059202213127355824,1395.7021034294637,1395.7021034294637,697.8071195885635,1.3094442479874244,7
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.3847056413308168,0.38435724943112104,0.38517284148778674,0.3843101599277594,0.38532677674904847,0.07812694114263774,1395.6247434861605,1395.6247434861605,697.7684420519493,1.3093716690806976,8
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,4,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.3923454284667969,0.3917214393615722,0.39268276018974113,0.3916036899273212,0.3928992931659405,0.08622107005378996,1368.4490070347201,1368.4490070347201,684.1814292293122,1.283875460617787,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.3944800025538394,0.39383300229122764,0.3947797097657856,0.39364378075850637,0.39479915719283254,0.08489734829423914,1361.0441810081925,1361.0441810081925,680.4792492956938,1.2769282712254666,10
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,subnormal_shared_x4,subnormal_high_lut,shared,shift_mask,4,4,65536,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.4051191012064616,0.40445439550611706,0.40559546947479247,0.40422044859992134,0.4055973423851861,0.09218869919871783,1325.30090632872,1325.30090632872,662.608737037054,1.2433940196697333,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.4409788356107824,0.4403366537655101,0.4416199571946088,0.439940705018885,0.44164234049179973,0.1022760454128188,1217.5294337116077,1217.5294337116077,608.7263930211086,1.1422830916508848,12
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.45646641471169214,0.45589517824577563,0.45690307906179717,0.4557071454597242,0.4569512858535304,0.07440213193919791,1176.2195304973604,1176.2195304973604,588.0727417142967,1.1035262430254527,13
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.46790000796318054,0.467098605632782,0.46894170641899113,0.4666590094566345,0.46908798813819885,0.13641714807579236,1147.4774585647144,1147.4774585647144,573.7026104541623,1.0765605025031977,14
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.4757719933986664,0.47494519948959346,0.476663401722908,0.47454899549484253,0.47732698917388916,0.13244003260737763,1128.4916292878725,1128.4916292878725,564.2102934273988,1.0587480446164148,15
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x8,generic,none,shift_mask,8,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.49252540834488406,0.49175855575069305,0.49292996621900986,0.49158296277446134,0.4929899400280368,0.0881711777255876,1090.1056126307292,1090.1056126307292,545.0184933647764,1.0227343790990109,16
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.4953011543520035,0.4947405415196573,0.49608856324226625,0.4942152269424931,0.4961796114521642,0.09752146224341804,1083.9964883635814,1083.9964883635814,541.9641235264046,1.0170028138801859,17
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x4,generic,none,shift_mask,4,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.5038709322611491,0.5030702940622965,0.5044465096791586,0.5029120127360026,0.5047317186991374,0.09564408993574823,1065.5600028178048,1065.5600028178048,532.746461073634,0.9997057489178985,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.5180060616854963,0.5175082042299468,0.5181872598056136,0.5173660804485453,0.5181980790763066,0.04753749644545684,1036.4834539831656,1036.4834539831656,518.2091018907394,0.9724262029966811,19
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.5584711145471644,0.5573755193639685,0.5589237248456037,0.5573357122915762,0.559175102799027,0.08796933823394422,961.3831369512254,961.3831369512254,480.6613072865202,0.9019672720271928,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.575092939230112,0.5737476935753455,0.5754396291879507,0.5734547835129958,0.5755162972670335,0.09931409734568661,933.5964248122481,933.5964248122481,466.7688258516262,0.8758978476912533,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,e1m14,16,generic_x1,generic,none,shift_mask,1,0,0,dot,134217728,1,2112,256,10,536904712,536904712,268435456,15,0.5849809279808631,0.5845448677356426,0.5851925006279578,0.5845181391789362,0.585298464848445,0.04262294338587096,917.8157548711813,917.8157548711813,458.87898760484296,0.8610924623350634,22
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,gemv,256,1024,1024,256,10,2107392,4202496,524288,15,0.003497426333186037,0.0034962756967859415,0.003498549576813214,0.0034962756967859415,0.003498870138726686,0.023850979163933927,602.5550788600134,1201.5967170269653,149.90680290394891,1.0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,e1_integer_x1,e1_integer,none,shift_mask,1,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.003529351491194505,0.0035150143471392955,0.00356170423738249,0.0035115604872231953,0.0035662965460138006,0.5212361931703469,151.01697899168707,299.42271338985796,148.5508035422551,0.9909543840878079,1
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,e1_integer_x4,e1_integer,none,shift_mask,4,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.003607090133476677,0.003606096087180772,0.0036090447460126983,0.0036059398469204247,0.0036098252126423648,0.030890354562909186,147.76231817813718,292.969668318612,145.34929280923384,0.9695977100009583,2
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.0038602237375626653,0.00385296518758217,0.0038671615331069284,0.003852521780855167,0.0038704224254774012,0.12333195804239341,138.07282588664916,273.75822538909114,135.8180343015646,0.9060164827115182,3
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004084565675199131,0.004083551305304351,0.0040870495128155545,0.0040834207899756916,0.004087347754226151,0.030937121828124574,130.4892716589789,258.72224467255757,128.35832293832314,0.8562541555940413,4
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004085025922840001,0.004083691380959189,0.004087315569172342,0.004083169757990547,0.004087678070790954,0.029236272816268203,130.47456982340321,258.6930952118197,128.34386119036014,0.8561576840018063,5
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004085412766532958,0.004081592529871775,0.004120263761403609,0.004081381359130285,0.004124747340682911,0.3589775554121542,130.46221531547178,258.6685998185723,128.33170843712114,0.8560766152777485,6
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004192471797108943,0.004139190887838578,0.004196898259655752,0.004124789429335786,0.004197503776456566,0.5815046468957903,127.13072998309546,252.0632340875207,125.05462776435135,0.8342158283802417,7
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,generic_x1,generic,none,shift_mask,1,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004204577634193506,0.004192932114701751,0.004214034634875422,0.004188279549247922,0.004217380228543705,0.18140612759463817,126.76469466646796,251.3374925951872,124.69456996970527,0.8318139507624741,8
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,e1_integer_x8,e1_integer,none,shift_mask,8,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.004317537338515674,0.004316206810935055,0.004319356421966616,0.00431616068576849,0.004320635497693341,0.026922269864668464,123.44815069584025,244.7617512355565,121.43218665950089,0.8100512071977627,9
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.005009468775628173,0.004984529891816697,0.005073208169396347,0.004982826411455843,0.00507666590404768,0.6435113078621079,106.39691030575679,210.95410458317195,104.65940072343415,0.6981631166565101,10
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.00503020547930956,0.0050286576803902335,0.0050330562231344095,0.005028554669507139,0.005034892584310046,0.03187447394935475,105.95829577784122,210.08445964021544,104.22794896878906,0.6952849834011332,11
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.0050307883068071955,0.005028841954580745,0.005033910325766179,0.005028082204673829,0.005034381102786586,0.035460923339279235,105.94602028449592,210.0601209098939,104.21587393979233,0.6952044331608318,12
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,generic_x4,generic,none,shift_mask,4,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.005039348295240691,0.005033743833050584,0.005043831828868751,0.005033499815247275,0.00504450003306071,0.07718477773685103,105.76605719104063,209.70330647676067,104.03884972490451,0.6940235380215949,13
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,4,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.005054948728209234,0.005012809651033683,0.005095907385180473,0.005010125152714988,0.005096529546240754,0.6404330702872597,105.43964511956933,209.05612634658127,103.7177681099318,0.691881663144986,14
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.005107025762277833,0.005065113588545256,0.005125015613228321,0.00506440936428233,0.0051263820839733765,0.4876195220071067,104.3644627636018,206.92435268402892,102.66014396727016,0.6848264520259864,15
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.00574748636149674,0.005743654511815352,0.00575107763629533,0.005742618505903285,0.00575197539373635,0.046593393018787295,92.73480030689451,183.86611703499548,91.22039914914505,0.6085140726241323,16
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.006215005750570393,0.0062133794105727475,0.006219082443503587,0.0062130595690859875,0.00622006562070075,0.036540355256866046,85.75889088293823,170.03491909931267,84.35840947562801,0.5627390341296232,17
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.0062998195816339865,0.006288151277612007,0.0063284869404213896,0.006285510415164828,0.006329712181476222,0.23131752654639098,84.60432764675424,167.7457562563888,83.22270077836343,0.5551629356786926,18
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,4,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.006313204572320435,0.006310600470158453,0.006316613559136182,0.00630847274195614,0.006316951848466011,0.03389510296993184,84.42495311126872,167.39010876240022,83.04625551002802,0.5539859025826798,19
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,generic_x8,generic,none,shift_mask,8,0,0,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.006451918518536682,0.006449007266290776,0.006455485061032469,0.006448871694427306,0.006459245067674115,0.03923490122667887,82.60984674073107,163.79128114588755,81.26079064602173,0.5420754033296852,20
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,subnormal_shared_x4,subnormal_high_lut,shared,shift_mask,4,4,65536,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.03201284122057739,0.031986980683813795,0.03205469585795259,0.031986883269870744,0.03206022409922064,0.08031894614282928,16.64931882576547,33.01075317615747,16.377427932357193,0.10925073188873789,21
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,e1m14,16,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,4,65536,gemv,256,1024,1024,256,10,532992,1056768,524288,15,0.03250055595519603,0.0324846213390724,0.03255230158499542,0.03247992704560925,0.03255755700391626,0.06748628435746575,16.399473311618472,32.515382243208954,16.131662508258707,0.10761127711191924,22
NVIDIA H200 NVL,sm_90,normal_0_1,e1m14,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,gemv,1024,1024,1024,256,10,8404992,16785408,2097152,15,0.004404603084319918,0.0043927975828424465,0.004413536006006701,0.004392544037015568,0.004414959611563847,0.15912362576432637,1908.2291500728384,3810.878682747803,476.1273512852306,1.0,0
