distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
normal_0_1,e1m30,dot,16777216,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.04160264278748776,1.766405625060988,0.11780766018515072
normal_0_1,e1m30,dot,134217728,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.25549830420542574,1.9714552259658074,0.07594683298317416
uniform_0_1,e1m30,dot,4096,1,e1_integer_x2,e1_integer,none,shift_mask,2,0.004591993339267147,1.0095552708906506,0.009919491489023245
uniform_0_1,e1m30,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004889212026224508,1.0036860391839413,0.059557393334238
uniform_0_1,e1m30,dot,1048576,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.0072143787554482235,1.3258250034016779,0.15580790164708047
uniform_0_1,e1m30,dot,16777216,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.041166051589058075,1.7746052405289205,0.06050362855683462
uniform_0_1,e1m30,dot,134217728,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.25481158289416084,1.9755376165764769,0.06715321197619807
normal_0_1,e1m30,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0034229317692954283,1.0217026233190254,0.8461653308215658
normal_0_1,e1m30,gemv,1024,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.00435079714736423,1.0122491616967597,0.5741472459326933
normal_0_1,e1m30,gemv,4096,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.00765289746988299,1.0313197722108505,0.5747080836475145
normal_0_1,e1m30,gemv,16384,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.024102565321155484,1.8099482202154005,0.1685743646772762
normal_0_1,e1m30,gemv,65536,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.08188540949297778,1.8362906917927846,0.2881181085616225
uniform_0_1,e1m30,gemv,256,1024,e1_integer_x2,e1_integer,none,shift_mask,2,0.0034216382263467884,1.021879453727747,1.1199461038554914
