distribution,component,n,m,format,strategy,storage_bits,lanes,median_time_ms,speedup_vs_fp64_x1,speedup_vs_fp64_x4,speedup_vs_same_format_current_width,cv_percent
normal_0_1,gemv,16384,1024,fp64_e11m52,current_x4,64,4,0.03653099692079442,1.193578054933315,1.0,1.0,0.34484290830407394
normal_0_1,gemv,4096,1024,e2m5,branchless_x4,8,4,0.012735297568086055,0.6169180726320942,0.6239025067062369,1.7167095676627349,0.06405510836815649
normal_0_1,gemv,4096,1024,e2m5,current_x1,8,1,0.024637407228329074,0.31889050488502596,0.3225008217278068,1.0,0.14532336064635082
normal_0_1,gemv,4096,1024,e2m5,current_x4,8,4,0.02186280718216529,0.3593607703089904,0.36342927100689926,1.0,0.101698913673602
normal_0_1,gemv,4096,1024,e2m5,lut_x1,8,1,0.008834122197647301,0.8893509795678648,0.8994197610821817,2.7888913778994926,0.08803530595876055
normal_0_1,gemv,4096,1024,e2m5,lut_x4,8,4,0.007629727375249423,1.0297399688993483,1.0413981634722544,2.8654768521726606,0.14849773219139178
normal_0_1,gemv,4096,1024,e3m4,branchless_x4,8,4,0.012734835822226476,0.6169404411470648,0.623925128466209,1.7185976864523893,0.08074372598607005
normal_0_1,gemv,4096,1024,e3m4,current_x1,8,1,0.02472919481015452,0.31770687603923464,0.321303792435492,1.0,0.1881561912560972
normal_0_1,gemv,4096,1024,e3m4,current_x4,8,4,0.021886059381429433,0.35897897804144174,0.363043156280598,1.0,0.2358819322082345
normal_0_1,gemv,4096,1024,e3m4,lut_x1,8,1,0.008881090770831735,0.8846475543188321,0.8946630860338128,2.784477205364558,0.278367749197587
normal_0_1,gemv,4096,1024,e3m4,lut_x4,8,4,0.007622227524266098,1.0307531761663489,1.0424228417589476,2.871346901119528,0.2814442491343703
normal_0_1,gemv,4096,1024,fp64_e11m52,current_x1,64,1,0.007856635230099846,1.0,1.0113214937023056,1.0,5.201140929449523
normal_0_1,gemv,4096,1024,fp64_e11m52,current_x4,64,4,0.007945584076378734,0.9888052476163053,1.0,1.0,0.1359639939101111
normal_0_1,gemv,65536,1024,e2m5,branchless_x4,8,4,0.16608079274495444,0.9027207166534852,0.7908241933511934,1.8739855989625702,0.07104761277610872
normal_0_1,gemv,65536,1024,e2m5,current_x1,8,1,0.3866855022954006,0.38771707591605636,0.33965770160506364,1.0,0.14748852214923938
normal_0_1,gemv,65536,1024,e2m5,current_x4,8,4,0.3112330138683319,0.4817116615801249,0.4220012116363061,1.0,0.042440069984835065
normal_0_1,gemv,65536,1024,e2m5,lut_x1,8,1,0.12179004855272246,1.2310083954371889,1.078419054055951,3.1750172275200783,0.21084678421698538
normal_0_1,gemv,65536,1024,e2m5,lut_x4,8,4,0.07353070624788902,2.038938287137809,1.7862021957313372,4.23269447214465,0.09003595731178385
normal_0_1,gemv,65536,1024,e3m4,branchless_x4,8,4,0.16629108461011358,0.9015791351690181,0.7898241163174624,1.876733140044777,0.06849928280642782
normal_0_1,gemv,65536,1024,e3m4,current_x1,8,1,0.38759447978093076,0.3868078109209448,0.338861144327673,1.0,0.0804357261952219
normal_0_1,gemv,65536,1024,e3m4,current_x4,8,4,0.31208398938179016,0.48039815354222776,0.42085051916257943,1.0,0.021560186364106462
normal_0_1,gemv,65536,1024,e3m4,lut_x1,8,1,0.12205950806780559,1.2282908117720681,1.07603832780232,3.175455037600325,0.20649714680437087
normal_0_1,gemv,65536,1024,e3m4,lut_x4,8,4,0.07374904908154854,2.0329017677682057,1.7809139316281135,4.231701876409295,0.055380700161835474
normal_0_1,gemv,65536,1024,fp64_e11m52,current_x1,64,1,0.14992457224910422,1.0,0.8760452471755514,1.0,0.07612504872380603
normal_0_1,gemv,65536,1024,fp64_e11m52,current_x4,64,4,0.13134070895365532,1.1414935509599415,1.0,1.0,0.2770731397954327
normal_0_1,register_decode,134217728,1,e2m5,branchless_x4,8,4,0.06454069137573243,0.13122687417440193,0.229157259930722,4.595849482916368,0.15395381237893804
normal_0_1,register_decode,134217728,1,e2m5,current_x1,8,1,0.07167238368219508,0.11816926898715858,0.2063551849381474,1.0,0.14004492735583327
normal_0_1,register_decode,134217728,1,e2m5,current_x4,8,4,0.29661930308622475,0.028553344634587526,0.04986178524395597,1.0,0.07590213683956264
normal_0_1,register_decode,134217728,1,e2m5,lut_x1,8,1,0.008630012339879844,0.9813975754303577,1.713782948067389,8.305015202700508,0.038989257441033306
normal_0_1,register_decode,134217728,1,e2m5,lut_x4,8,4,0.0145978761961679,0.5801853004148284,1.013158886330311,20.319346396710127,0.09600846619716803
normal_0_1,register_decode,134217728,1,e3m4,branchless_x4,8,4,0.0643669319152832,0.13158112301265623,0.22977587325683166,4.785440574861857,0.13574407106262326
normal_0_1,register_decode,134217728,1,e3m4,current_x1,8,1,0.07260374653383375,0.11665339036388879,0.2037080549666265,1.0,0.13669711120526154
normal_0_1,register_decode,134217728,1,e3m4,current_x4,8,4,0.30802412766676684,0.027496135612645158,0.048015615210824064,1.0,0.20587024903981227
normal_0_1,register_decode,134217728,1,e3m4,lut_x1,8,1,0.008622371637558511,0.9822672394912383,1.715301614381019,8.420391695664842,0.005219874814440059
normal_0_1,register_decode,134217728,1,e3m4,lut_x4,8,4,0.014595531356786385,0.5802785098573443,1.013321654974927,21.104002323529453,0.05995795485663789
normal_0_1,register_decode,134217728,1,fp64_e11m52,current_x1,64,1,0.008469473186292147,1.0,1.746267762395754,1.0,0.1829420792046981
normal_0_1,register_decode,134217728,1,fp64_e11m52,current_x4,64,4,0.014789967989697225,0.5726498659220919,1.0,1.0,0.17653316938072228
normal_0_1,stream_decode,1048576,1,e2m5,branchless_x4,8,4,0.004184372817413716,1.1368122452024954,0.9310889432927619,1.3037936979793825,0.6194438240152081
normal_0_1,stream_decode,1048576,1,e2m5,current_x1,8,1,0.006201901798178538,0.7669979970862221,0.628198154645553,1.0,0.06288624609114102
normal_0_1,stream_decode,1048576,1,e2m5,current_x4,8,4,0.005455558909340236,0.8719264765310074,0.7141382449813665,1.0,0.030876787863109958
normal_0_1,stream_decode,1048576,1,e2m5,lut_x1,8,1,0.0050746980995331125,0.9373653691371359,0.7677349841298224,1.222122316744149,0.07423372276548168
normal_0_1,stream_decode,1048576,1,e2m5,lut_x4,8,4,0.0038577747774553727,1.2330544243088348,1.009914650195974,1.4141724761181569,0.29308903599182407
normal_0_1,stream_decode,1048576,1,e3m4,branchless_x4,8,4,0.004192521856959317,1.1346026138020768,0.9292791779824703,1.3014727956283696,0.4414749014534631
normal_0_1,stream_decode,1048576,1,e3m4,current_x1,8,1,0.0062171390516129205,0.7651182027357588,0.6266585374020135,1.0,0.08189936346225368
normal_0_1,stream_decode,1048576,1,e3m4,current_x4,8,4,0.005456453141909886,0.8717835805813171,0.7140212082065082,1.0,0.02954125878205628
normal_0_1,stream_decode,1048576,1,e3m4,lut_x1,8,1,0.0049876359472508635,0.9537276392336344,0.7811362549538413,1.246510193880479,0.08736228332993089
normal_0_1,stream_decode,1048576,1,e3m4,lut_x4,8,4,0.0037999232263023677,1.2518269380818974,1.0252899947928262,1.435937732673472,0.1001018152095248
normal_0_1,stream_decode,1048576,1,fp64_e11m52,current_x1,64,1,0.004756846257328378,1.0,0.8190349349438184,1.0,0.0572631959743789
normal_0_1,stream_decode,1048576,1,fp64_e11m52,current_x4,64,4,0.003896023264908694,1.2209491406719968,1.0,1.0,0.7745772939959592
normal_0_1,stream_decode,134217728,1,e2m5,branchless_x4,8,4,0.16138562148179464,1.7795036076245125,1.5477462643443194,1.8446045688857564,0.08064329689727465
normal_0_1,stream_decode,134217728,1,e2m5,current_x1,8,1,0.38110549494905294,0.7535611515755481,0.6554195520081013,1.0,0.08270256201759821
normal_0_1,stream_decode,134217728,1,e2m5,current_x4,8,4,0.29769265473778567,0.9647073620225453,0.8390666977905428,1.0,0.029681374668417585
normal_0_1,stream_decode,134217728,1,e2m5,lut_x1,8,1,0.2238590583372652,1.2828888756107595,1.115809182003305,1.702434995392864,0.05448752114236324
normal_0_1,stream_decode,134217728,1,e2m5,lut_x4,8,4,0.08009783948054079,3.5854437211798635,3.1184860214365364,3.7166127909118947,0.03986479847657813
normal_0_1,stream_decode,134217728,1,e3m4,branchless_x4,8,4,0.1613668891472545,1.7797101819537913,1.5479259350373602,1.8484622443122656,0.11183222006009434
normal_0_1,stream_decode,134217728,1,e3m4,current_x1,8,1,0.38137356740123823,0.753031463618538,0.6549588490608198,1.0,0.048550292869301716
normal_0_1,stream_decode,134217728,1,e3m4,current_x4,8,4,0.29828060207082263,0.9628058065183506,0.8374127953115309,1.0,0.04760529761946081
normal_0_1,stream_decode,134217728,1,e3m4,lut_x1,8,1,0.22408521845099633,1.2815941079504107,1.1146830410947322,1.7019130937663263,0.047492713687518534
normal_0_1,stream_decode,134217728,1,e3m4,lut_x4,8,4,0.08011426423725329,3.5847086455801884,3.117846679932235,3.7231896830192888,0.05611530936045817
normal_0_1,stream_decode,134217728,1,fp64_e11m52,current_x1,64,1,0.28718629564557757,1.0,0.8697629258590998,1.0,0.040480702683280814
normal_0_1,stream_decode,134217728,1,fp64_e11m52,current_x4,64,4,0.24978399276733398,1.1497385899867598,1.0,1.0,0.05204148953829295
normal_0_1,stream_decode,16777216,1,e2m5,branchless_x4,8,4,0.02245825019467719,1.8267288641800135,1.5482302406490205,1.7680048889317925,0.10786900163314836
normal_0_1,stream_decode,16777216,1,e2m5,current_x1,8,1,0.045908506050825755,0.8936281617217929,0.7573877935597855,1.0,0.15407595006486044
normal_0_1,stream_decode,16777216,1,e2m5,current_x4,8,4,0.03970629614104265,1.0332148262800909,0.8756934159749088,1.0,0.11314419185785461
normal_0_1,stream_decode,16777216,1,e2m5,lut_x1,8,1,0.018670538197393,2.197319297165287,1.8623213608441156,2.4588742737601446,0.08870275063553677
normal_0_1,stream_decode,16777216,1,e2m5,lut_x4,8,4,0.011987881196402697,3.4222172540301767,2.90047436521934,3.3122030065627985,0.21201265128816232
normal_0_1,stream_decode,16777216,1,e3m4,branchless_x4,8,4,0.022507915661455522,1.8226980448415386,1.5448139501875344,1.7691051581871848,0.13020854902868095
normal_0_1,stream_decode,16777216,1,e3m4,current_x1,8,1,0.046085990048984796,0.8901866668370934,0.7544709805844112,1.0,0.16607636372847057
normal_0_1,stream_decode,16777216,1,e3m4,current_x4,8,4,0.03981886969672309,1.0302937823714622,0.8732177072902306,1.0,0.11887372231564329
normal_0_1,stream_decode,16777216,1,e3m4,lut_x1,8,1,0.018727635327257307,2.190620073100357,1.856643484127111,2.460854733854654,0.12563387774342685
normal_0_1,stream_decode,16777216,1,e3m4,lut_x4,8,4,0.012011206949318357,3.4155713112512336,2.894841646653522,3.3151430880127193,0.1194619913028729
normal_0_1,stream_decode,16777216,1,fp64_e11m52,current_x1,64,1,0.04102513386959323,1.0,0.8475424410310579,1.0,0.07222005801080017
normal_0_1,stream_decode,16777216,1,fp64_e11m52,current_x4,64,4,0.03477054210346098,1.179881916926158,1.0,1.0,0.0643229648770443
normal_0_1,stream_decode,65536,1,e2m5,branchless_x4,8,4,0.0024655388167259275,1.0010830140027833,0.9924572008172656,1.1512779874862014,0.00833098003036935
normal_0_1,stream_decode,65536,1,e2m5,current_x1,8,1,0.002585078341224699,0.9547908047612654,0.9465638675363593,1.0,0.13293710721146945
normal_0_1,stream_decode,65536,1,e2m5,current_x4,8,4,0.002838520566989336,0.8695406538507988,0.8620482729668805,1.0,0.006537811209658467
normal_0_1,stream_decode,65536,1,e2m5,lut_x1,8,1,0.0028382826842762716,0.8696135319650908,0.862120523128255,0.9107895966619911,0.005594995299638482
normal_0_1,stream_decode,65536,1,e2m5,lut_x4,8,4,0.00265189454910603,0.9307342294665887,0.9227145752756295,1.070374599904894,0.004763375730805074
normal_0_1,stream_decode,65536,1,e3m4,branchless_x4,8,4,0.0024655227372718967,1.001089542787962,0.9924636733472881,1.1546478080190459,0.005832147664982743
normal_0_1,stream_decode,65536,1,e3m4,current_x1,8,1,0.0026072439127513033,0.9466736187272411,0.9385166230849431,1.0,0.04797709536516609
normal_0_1,stream_decode,65536,1,e3m4,current_x4,8,4,0.0028468104242121133,0.8670085681844979,0.8595380049696656,1.0,0.3549285588082673
normal_0_1,stream_decode,65536,1,e3m4,lut_x1,8,1,0.002801186026544347,0.8811299950805934,0.8735377548533507,0.9307642862861564,0.06171822559695318
normal_0_1,stream_decode,65536,1,e3m4,lut_x4,8,4,0.0026516952549557587,0.930804180901258,0.9227839239750619,1.0735812944159793,0.005926380765850533
normal_0_1,stream_decode,65536,1,fp64_e11m52,current_x1,64,1,0.0024682090297888475,1.0,0.99138351858451,1.0,0.0053332826904715835
