gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_source_gb_per_s,median_lookup_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,138412032.0,4325376.0,0.0,138412032.0,15,0.014804420764880673,0.014803481067997932,3.41248626646636e-05,0.23051917659039334,3.145248896041508e-05,0.014764659969698576,0.01485553281341892,0.014762264933720728,0.014856759455593557,9349.37166392512,292.16786449766,0.0,9349.37166392512
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,1048576,1,1024,256,0,1048576.0,8388608.0,0.0,1048576.0,15,0.00389817248346078,0.003918920964997745,4.7096500340861764e-05,1.2017721398698549,4.067335366236477e-06,0.0038910433952009053,0.004009653670151383,0.003889454674292798,0.004010756304309626,268.99168891292334,2151.9335113033867,0.0,268.99168891292334
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,134217728,1,2112,256,0,134217728.0,1073741824.0,0.0,134217728.0,15,0.24969758987426757,0.24970570723215738,0.00013961872542754254,0.05591330970170244,9.801387786864679e-05,0.2495081114768982,0.24993332386016845,0.2495055913925171,0.249970006942749,537.521119317106,4300.168954536848,0.0,537.521119317106
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,16777216,1,2112,256,0,16777216.0,134217728.0,0.0,16777216.0,15,0.034776220373959166,0.0347783834305135,1.936881279230811e-05,0.05569210205243323,9.770367219635867e-06,0.03475718803336023,0.034818093127262875,0.03475673891726534,0.03482120520889868,482.43356579839747,3859.4685263871797,0.0,482.43356579839747
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,65536,1,64,256,0,65536.0,524288.0,0.0,65536.0,15,0.0024241643068832024,0.0024239377188631666,1.144335786765964e-06,0.047209785047722296,9.61044287939479e-07,0.002422340681127008,0.0024252700974120556,0.0024220093272068715,0.0024252948605164074,27.034471142866128,216.27576914292902,0.0,27.034471142866128
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,0.0,8388608.0,0.0,0.0,15,0.005007492028174186,0.005004025403738937,7.0587207976749826e-06,0.14106085057843243,2.8127903800249238e-06,0.0049940794488050645,0.005010803776166562,0.00499283697782263,0.00501196801059538,0.0,1675.211453718205,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,0.0,1073741824.0,0.0,0.0,15,0.287152453831264,0.2871651386079334,9.471634907900921e-05,0.03298323380691604,6.44683837890403e-05,0.28702821731567385,0.2873007501874651,0.28697509765625,0.28734490530831475,0.0,3739.2744156417707,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,16777216,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.04104499249954385,0.04104714471232528,1.3877517926955917e-05,0.03380872902175068,1.2707558407147601e-05,0.041027205967346325,0.04106532135333731,0.04102549380810651,0.04107121753085191,0.0,3270.014679658952,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,65536,1,256,256,0,0.0,524288.0,0.0,0.0,15,0.002466557646566312,0.0024665176802635405,2.687452467744177e-07,0.010895735673206406,2.0488520862489354e-07,0.002466215069232384,0.002467054424761778,0.002466140927318759,0.0024670594363424207,0.0,212.55858371275446,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,0.0,8388608.0,0.0,0.0,15,0.00408698362596189,0.004081740129163054,1.283314128833121e-05,0.31440368279796876,1.5044276184426539e-06,0.004060195422321514,0.004094258705372968,0.004056916354632526,0.00409510503812618,0.0,2052.5181326180877,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,0.0,1073741824.0,0.0,0.0,15,0.24984560012817383,0.24984519799550373,0.00016530035751839418,0.0661611104974565,8.440017700195312e-05,0.24956719636917116,0.2501227164268494,0.24955039024353026,0.2501300096511841,0.0,4297.621504838017,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,16777216,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.034782603870738636,0.03478438036369555,1.44206722988279e-05,0.041457321211559525,1.0063864968039293e-05,0.03476318324695934,0.03480526629361239,0.034762122414328835,0.03481483806263317,0.0,3858.7602152728014,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,65536,1,64,256,0,0.0,524288.0,0.0,0.0,15,0.002383222291611077,0.002383133524075601,2.5745316542242066e-06,0.1080313640933253,1.7557005332273327e-06,0.002380003806324582,0.002387435823378611,0.002379818112158695,0.0023880026241699767,0.0,219.99122861744348,0.0,0.0
