gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_source_gb_per_s,median_lookup_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.0643669319152832,0.0644203241136339,8.744677054358341e-05,0.13574407106262326,1.3116200764967667e-05,0.0643532600402832,0.06454357401529948,0.06435295740763346,0.06454432169596354,2150.3593208725806,8.399841097158518,0.0,2150.3593208725806
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.1613668891472545,0.1613940200185388,0.00018049051563096504,0.11183222006009434,7.050987181625445e-05,0.1610616203246078,0.16166003932797812,0.16102373696924224,0.16169027002846323,831.7550688947119,831.7550688947119,0.0,831.7550688947119
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.7163885661533901,0.7163934480576288,0.0007522201319884976,0.10500097872586724,0.000563417162213975,0.7152635369982038,0.717373159953526,0.7148651395525251,0.7175611768450055,374.7065052159469,374.75368631513936,0.0,374.7065052159469
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.38759447978093076,0.38753875096638996,0.0003117196086277083,0.0804357261952219,0.00018273867093598906,0.38698135522695687,0.387929472556481,0.3869335467998798,0.38799322568453276,346.28389980130817,173.33216932803518,0.0,346.28389980130817
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,0.0,34603008.0,15,0.07260374653383375,0.07255240765298279,9.917704537149256e-05,0.13669711120526154,4.310185618945639e-05,0.07241482963421247,0.07264784077436723,0.0724030104070572,0.07265015633783657,476.6008594869798,1.8617221073710148,0.0,476.6008594869798
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.38137356740123823,0.38137036209586284,0.00018515642771425782,0.048550292869301716,0.00014488652067368157,0.3810737393937021,0.38161037373092943,0.38100526917655514,0.3816374292913473,351.9324344227329,351.9324344227329,0.0,351.9324344227329
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.5926776212804458,0.5925995321834788,0.0005446232000853505,0.09190408876609203,0.00029462926528034394,0.5915286569034353,0.593314254985136,0.5915049384622013,0.5933195562923655,452.9198443836308,452.9768737007273,0.0,452.9198443836308
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.31208398938179016,0.3120961308479309,6.728850744597947e-05,0.021560186364106462,3.847479820251465e-05,0.3120231986045837,0.3122127532958984,0.3119944930076599,0.31223198771476746,430.06925240180715,215.27087029707153,0.0,430.06925240180715
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.30802412766676684,0.3083964421198918,0.0006348965234221418,0.20587024903981227,0.00011224013108473985,0.3079070516733023,0.3092953637930063,0.3078980959378756,0.30929674001840446,449.3545133897427,1.7552910679286824,0.0,449.3545133897427
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.29828060207082263,0.2982525460162566,0.00014198401218865826,0.04760529761946081,2.340060561450974e-05,0.29796074824546703,0.2984129862998849,0.29788418670198813,0.29842436491553465,449.97135941187304,449.97135941187304,0.0,449.97135941187304
