gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample_count,median_time_ms,min_time_ms,max_time_ms,cv_percent
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,3,0.0038795886720929826,0.003879314150129046,0.0038812344414847237,0.026766274545065114
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x1,gemv,1,4096,256,8,0,0,3,0.006684154399986431,0.006680720865470657,0.00668690132992462,0.04632879414291053
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,dot,2,4194304,1,8,0,0,3,0.013636535546911044,0.013635023372379814,0.013640314575255387,0.0199843969922591
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,dot,2,65536,1,8,0,0,3,0.005002446600661655,0.004999037870426768,0.005005745543647059,0.06704741010704653
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,3,0.0034040833512941995,0.003403749937812487,0.003404416764775912,0.009794515800724466
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,gemv,2,4096,256,8,0,0,3,0.005089560867601986,0.0050877768818925065,0.005092237053847894,0.04410554030694355
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,dot,4,4194304,1,8,0,0,3,0.013423157813853788,0.013417623993149377,0.01342484198118511,0.028134804518525493
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,dot,4,65536,1,8,0,0,3,0.004996288682996612,0.0049893610256234395,0.004996508667149495,0.08139035498254343
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,3,0.0031680839224011484,0.0031643141626687575,0.0031701778866233626,0.09381154609208664
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,gemv,4,4096,256,8,0,0,3,0.0045398442776172195,0.004538909181371912,0.004541921925235105,0.03396434263173519
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,dot,8,4194304,1,8,0,0,3,0.01371386069660039,0.013706666554591452,0.01371981376825377,0.04800662055644644
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,dot,8,65536,1,8,0,0,3,0.005018061788631059,0.005016962277520563,0.005021360731616463,0.04560944442129383
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,3,0.0031809949027705314,0.0031744973913667165,0.003184487371880391,0.15942670675146922
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,gemv,8,4096,256,8,0,0,3,0.004368981700733396,0.004368392602066321,0.004369276067230599,0.010296721173618689
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,dot,4,4194304,1,8,2048,0,3,0.013504492319547213,0.01349341502556434,0.013507445958944467,0.05478567355461385
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,3,0.005006818963377267,0.0050043491709152324,0.005010899281341757,0.06606061348553108
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,3,0.0031714951529086214,0.0031711843985955694,0.003173980608727168,0.0483126080818399
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,gemv,4,4096,256,8,2048,0,3,0.00454595502933122,0.004544102877282637,0.004547086942617533,0.03313999074362723
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,dot,4,4194304,1,4,0,1,3,0.012229146657290158,0.012226238117351398,0.01223854585127397,0.052592816726270135
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,dot,4,65536,1,4,0,1,3,0.004988177644514794,0.0049859932258267455,0.004988723647472395,0.02896803235127719
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,gemv,4,1024,256,4,0,1,3,0.003158492742529238,0.0031550918224353144,0.003159188417996761,0.06942378254226778
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,gemv,4,4096,256,4,0,1,3,0.004136790096023937,0.004135111231862763,0.004136987674383469,0.02492742448938269
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,dot,1,4194304,1,4,0,0,3,0.013175515514431578,0.013173333623192528,0.013177939436652443,0.01748661940556914
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,3,0.005041704554738048,0.005038295414849245,0.005048632212111221,0.10444945843762186
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,gemv,1,1024,256,4,0,0,3,0.0038697272539138794,0.0038642727515914225,0.0038713636723431673,0.09597707447252238
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,gemv,1,4096,256,4,0,0,3,0.006525983329580612,0.006524638468477906,0.00652759666202449,0.02269551462979755
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,dot,2,4194304,1,4,0,0,3,0.012285315073453464,0.012275915879469652,0.01228643380678617,0.04703193712191796
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,dot,2,65536,1,4,0,0,3,0.005011112616737548,0.00501045716907384,0.005012641587761889,0.022367799527974148
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,gemv,2,1024,256,4,0,0,3,0.0032835000505050025,0.0032812499751647315,0.0032839998602867126,0.04462004400386705
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,gemv,2,4096,256,4,0,0,3,0.004853187567544878,0.004850566590605335,0.004853297012250985,0.03185640977675666
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,dot,4,4194304,1,4,0,0,3,0.011746177057019707,0.011736816289473553,0.011750748368347583,0.06046976987276676
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,dot,4,65536,1,4,0,0,3,0.004886103249907084,0.004881264417851504,0.004888082287975193,0.07179869490165457
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,gemv,4,1024,256,4,0,0,3,0.0030444355884400925,0.003043247626559569,0.003045227858099607,0.03273927525151952
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,gemv,4,4096,256,4,0,0,3,0.004126150139494438,0.004123190579386805,0.004126705186215439,0.04580034269525313
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,dot,8,4194304,1,4,0,0,3,0.011883243515684799,0.01188281097927609,0.011886918866956557,0.018993187223971173
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,dot,8,65536,1,4,0,0,3,0.004992220730617129,0.0049890205777924634,0.004995420883441793,0.06410279106928224
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,gemv,8,1024,256,4,0,0,3,0.0031675887904620724,0.003165861328340741,0.003173182433552485,0.1207655503646963
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,gemv,8,4096,256,4,0,0,3,0.003889645848955427,0.003887725557599749,0.003890742915017264,0.03926806056207982
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,dot,4,4194304,1,4,1024,0,3,0.01109700645042571,0.011078993216255642,0.011103787959016712,0.11551467064445618
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,dot,4,65536,1,4,1024,0,3,0.004894599368676593,0.004889320042799619,0.004899771125228317,0.10676403452353571
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,gemv,4,1024,256,4,1024,0,3,0.003022456834764045,0.0030219694079481408,0.0030267613793387633,0.08721757358084035
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,gemv,4,4096,256,4,1024,0,3,0.003891977815996876,0.003891535885426221,0.0038939227056766744,0.03262265683311282
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,4194304,1,0,0,0,3,0.018010353340822106,0.017989647154714548,0.01803670560612398,0.13094215742964768
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,3,0.004825664446657936,0.004818362277626191,0.0048273825805459246,0.09929019857828321
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,3,0.0038826975018479105,0.0038819534834041154,0.003883441866830338,0.019166872962434234
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,4096,256,0,0,0,3,0.00724286534065424,0.00724286534065424,0.007243907174398732,0.008304367474886725
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,4194304,1,0,0,0,3,0.01720996172922962,0.01720241555627787,0.01722837731523334,0.07758245161795281
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,3,0.004774248961246375,0.004773064093156295,0.004775218690685953,0.02260258415287121
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,3,0.003402943129366544,0.0034023628333689636,0.003403357582388764,0.01468380122006342
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,4096,256,0,0,0,3,0.0058078116061640725,0.0058078116061640725,0.005810321546068378,0.02494753368311622
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,4194304,1,0,0,0,3,0.01720633934128959,0.017193056502432195,0.017213585241785588,0.060515358057261895
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,3,0.004779144813274515,0.004778593162010456,0.004785213799312197,0.07683666164736777
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,3,0.003277473581165897,0.003273784367362957,0.003277553950336045,0.06573156964750233
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,4096,256,0,0,0,3,0.005565025992553031,0.00556312263233511,0.005568713946856531,0.0510765501421549
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,4194304,1,0,0,0,3,0.017154113301691018,0.017149283076232334,0.01716316983384906,0.041093185256779616
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,3,0.005129507054453311,0.005129275546557661,0.0051334491674450864,0.04571790088610462
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,3,0.0033529167994856834,0.003345916668574015,0.0033535833160082498,0.12674652196019096
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,4096,256,0,0,0,3,0.0050958577424181735,0.0050926692120969504,0.005097907633119631,0.05180583048033712
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,4194304,1,8,0,0,3,0.02137413967487424,0.021362604096878405,0.021378604478614276,0.03863259703979282
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,3,0.005018151628560033,0.00501263429378641,0.005020579387401712,0.08115081530266084
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,3,0.0036428106797708045,0.003642118943704141,0.003643243377273147,0.015569883366289452
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,4096,256,8,0,0,3,0.00671299588526779,0.006704068490875637,0.006714506210687334,0.0840620314403021
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,4194304,1,0,0,0,3,0.023994181063268092,0.023972155211807844,0.024006233586893452,0.07203038956323188
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,3,0.005015428577150617,0.00501428587096078,0.005020914333207267,0.07063040762688487
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,3,0.003683340745967823,0.003682989013064039,0.003686945189486493,0.059429544758930496
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,4096,256,0,0,0,3,0.007253184914588928,0.007250666618347168,0.007256000130264847,0.036785173673265704
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,4194304,1,0,0,0,3,0.027654686970497246,0.027627462771401476,0.02767570161107761,0.08746347085191797
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,3,0.005284749902784824,0.005280499812215567,0.00528725003823638,0.06458367649490539
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,3,0.005212316410147029,0.005210935211867738,0.005217611360892975,0.06759386644719073
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,4096,256,0,0,0,3,0.012538971219744002,0.012532114131110056,0.012542171137673514,0.04098130064097663
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,4194304,1,0,0,0,3,0.025979555315441556,0.025978222489356995,0.025984888275464375,0.013576383363242156
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,3,0.005368414631596318,0.005366992508923566,0.00537102222442627,0.03806640981291169
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,3,0.004360592659608817,0.004360395081249284,0.004360691264823631,0.003458792065964364
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,4096,256,0,0,0,3,0.00964304090243334,0.009639298009593584,0.009646409436276085,0.03689086544660746
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,4194304,1,0,0,0,3,0.026116889384057786,0.026104445258776348,0.026126222478018865,0.041835061628060666
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,3,0.0057292165865009724,0.005728121492799244,0.005732623796499274,0.04097766638600609
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,3,0.004123937972927979,0.004123343771825265,0.0041270093652116995,0.047696377997890727
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,4096,256,0,0,0,3,0.008505904485308935,0.008499301299846992,0.008509968323682351,0.06329941246481638
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,4194304,1,0,0,0,3,0.026547831548771387,0.02654197182453854,0.026553239620907207,0.02122749113368216
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,3,0.006724848375691996,0.006718060670993029,0.006725956867267559,0.0635874846518068
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,3,0.004845033023531074,0.00484397356083851,0.004847364315134011,0.035800041205033446
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,4096,256,0,0,0,3,0.00820293438494505,0.008202130471042653,0.008205828954227007,0.02371185221843915
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,4194304,1,4,0,1,3,0.012042889164553748,0.012038889030615488,0.012053333222866058,0.06191608955374859
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,3,0.0048866530054623315,0.004885773068850802,0.004896989802724307,0.12756141130140283
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,3,0.003126028943177007,0.003119458898829953,0.003129661947056867,0.16548531446637096
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,4096,256,4,0,1,3,0.004126471547938105,0.004124274538524115,0.004126567271218371,0.03143558593616424
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,4194304,1,4,0,0,3,0.01292235272772172,0.012919294483521405,0.012923999744303086,0.018477507708078548
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,65536,1,4,0,0,3,0.004985360466704077,0.004977197468686266,0.004987646122368014,0.11022434579419084
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,3,0.003745966450462128,0.0037421227833412214,0.0037464133188045224,0.06298672355004996
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,4096,256,4,0,0,3,0.00653058721664104,0.0065280001214210025,0.006530995571866948,0.024876869275112498
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,4194304,1,4,0,0,3,0.012073846130104331,0.012066461823203346,0.012075412523496401,0.03959696155145029
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,3,0.004997423543768414,0.0049939527349956965,0.005004040669586699,0.10253312988441037
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,3,0.0032647639433964495,0.003258397787888423,0.003271299584790946,0.19759383736145786
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,4096,256,4,0,0,3,0.004910853128791262,0.004902225305602819,0.004914675963209758,0.12991769814395907
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,4194304,1,4,0,0,3,0.011744883142668625,0.011736276231963058,0.011747089747724862,0.04865749811924977
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,3,0.004880959987640381,0.0048787200450897215,0.0048888532320658365,0.10901309436095027
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,3,0.00304614457109028,0.0030451073610871806,0.0030483789277492915,0.054878265036644606
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,4096,256,4,0,0,3,0.004171866414032446,0.004167683943426718,0.004176048522299909,0.10024984368907777
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,4194304,1,4,0,0,3,0.011878270555186915,0.011877621347839767,0.011879999895353575,0.010350265420937371
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,3,0.00500895433258592,0.005008280904669511,0.005011312166849772,0.031773931868418044
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,3,0.003169461857848966,0.003167999879962902,0.003170842749213204,0.04485428548534953
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,4096,256,4,0,0,3,0.003952374235231277,0.003946292470073142,0.0039576138669287254,0.1433649307582852
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,4194304,1,4,1024,0,3,0.011310293674468994,0.011308159828186035,0.011312639713287354,0.019811739625832325
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,3,0.004900288745709711,0.004895889881959895,0.004900838501264959,0.055365323282172765
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,3,0.003091231843182571,0.0030877206688212635,0.0030925086608848667,0.0802256736045242
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,4096,256,4,1024,0,3,0.004128474863771161,0.004128379708581579,0.004129329491793579,0.01266872004482354
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,4194304,1,8,0,0,3,0.014626098460838443,0.014614819503221356,0.01463737741845553,0.07711528571537186
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,3,0.005051931155096625,0.005047752685153607,0.005061718196803352,0.14183384118383335
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,3,0.003882311118973626,0.003881866733233134,0.00388355553150177,0.02254719436611345
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,4096,256,8,0,0,3,0.006745460759038511,0.006745043526525083,0.006746434647104014,0.010582842220350544
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,4194304,1,8,0,0,3,0.014126848220825196,0.014126848220825196,0.014142208099365235,0.06275155658890635
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,3,0.005006955251660953,0.005006185511952823,0.005007505007216201,0.013237717192174878
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,3,0.003409304372642351,0.0034089564629223037,0.0034095651429632435,0.008957265222453758
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,4096,256,8,0,0,3,0.005111191746249847,0.005107623774830888,0.005113867517132377,0.06129020056218825
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,4194304,1,8,0,0,3,0.014038928850429264,0.014035653880261999,0.014048000020305002,0.0455514474554141
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,3,0.004999720133267916,0.004997594373209493,0.004999720133267916,0.024551016346465344
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,3,0.0032379948054894925,0.0032330131782390826,0.0032422165128360636,0.14228724618050134
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,4096,256,8,0,0,3,0.004613003435662981,0.004609876036255678,0.004614254162443578,0.04889241340128406
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,4194304,1,8,0,0,3,0.014307583808898926,0.014294528007507324,0.014317312240600587,0.07991163924380895
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,3,0.00512411424091884,0.005117485778672355,0.005124800120081221,0.07886409532738133
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,3,0.003285198042235399,0.0032838171508711607,0.003285604079967828,0.02851664963747246
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,4096,256,8,0,0,3,0.004533135964546675,0.004525926010108289,0.004536098904079861,0.11545540405280376
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,4194304,1,8,2048,0,3,0.014131401467511035,0.014127118380989616,0.0141351814345112,0.02854769883614794
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,3,0.0050043687752798095,0.005000624250858388,0.0050062976830394556,0.05765119241188496
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,3,0.0032194998736182847,0.0032188333570957184,0.0032205001140634217,0.026056820400281882
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,4096,256,8,2048,0,3,0.004612396319453328,0.004610965046258018,0.004612396319453328,0.017917615718625417
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,4194304,1,2,0,1,3,0.012218971763338362,0.012210742916379656,0.012219199963978359,0.03944035547122441
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,3,0.004886068968937314,0.004883420878443225,0.004891807046429864,0.08771896924722572
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,3,0.003057267406199238,0.003054019838276476,0.003057584018990545,0.0645470237036375
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,4096,256,2,0,1,3,0.004136592517664403,0.004132345502759203,0.004136691490809123,0.05999888640815695
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,4194304,1,2,0,0,3,0.013187849432005919,0.013185683945964154,0.013199879710835622,0.05797710181902122
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,3,0.0049584497629977424,0.004955238949468804,0.004962989615734061,0.07853120298491949
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,3,0.0036621539147345572,0.0036613626794500666,0.003665406625349443,0.058509658132838274
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,4096,256,2,0,0,3,0.006522514382187201,0.006520947144956005,0.006523167357152822,0.01749481595520248
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,4194304,1,2,0,0,3,0.012242573124545438,0.012240559071094005,0.012246377818234316,0.02413539314989474
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,3,0.004950506687164307,0.004948266744613647,0.004958293437957764,0.10626958824758503
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,3,0.0031770666440327964,0.0031763048399062383,0.0031788190205891925,0.0405742041021785
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,4096,256,2,0,0,3,0.004853764367023301,0.004850855178704567,0.004854841665788131,0.042491969948737274
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,4194304,1,2,0,0,3,0.011746576968455475,0.011742282233782262,0.011750872503191033,0.03656498931233219
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,3,0.004882566351125672,0.004878307365313325,0.004883331243495485,0.05545303634087147
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,3,0.0030065184390103378,0.0030051111071198074,0.003010592526859707,0.09465874681606075
