gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample,iterations,total_time_ms,time_ms
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,1,291,1.4688960313796997,0.0050477526851536074
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,2,291,1.4729599952697754,0.005061718196803352
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,0,289,1.4329919815063477,0.0049584497629977424
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,1,289,1.4320640563964844,0.0049552389494688038
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,2,289,1.4343039989471436,0.0049629896157340611
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,0,270,1.4490879774093628,0.0053669925089235657
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,1,270,1.4494719505310059,0.005368414631596318
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,2,270,1.4501760005950928,0.0053710222244262697
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,0,297,1.4176000356674194,0.0047730640931562948
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,1,297,1.418239951133728,0.0047752186906859532
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,2,297,1.4179519414901733,0.0047742489612463751
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,0,295,1.4742399454116821,0.0049974235437684139
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,1,295,1.4732160568237305,0.0049939527349956965
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,2,295,1.4761919975280762,0.005004040669586699
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,0,291,1.4570239782333374,0.0050069552516609529
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,1,291,1.4567999839782715,0.0050061855119528228
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,2,291,1.4571839570999146,0.0050075050072162014
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,0,300,1.485152006149292,0.0049505066871643067
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,1,300,1.4874880313873291,0.0049582934379577637
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,2,300,1.4844800233840942,0.0049482667446136474
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,0,263,1.5064959526062012,0.0057281214927992442
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,1,263,1.5067839622497559,0.0057292165865009724
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,2,263,1.5076800584793091,0.0057326237964992737
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,0,290,1.3857920169830322,0.0047785931620104556
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,1,290,1.3877120018005371,0.0047852137993121971
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,2,290,1.3859519958496094,0.0047791448132745154
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,0,300,1.466655969619751,0.0048888532320658365
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,1,300,1.4642879962921143,0.0048809599876403808
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,2,300,1.4636160135269165,0.0048787200450897215
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,0,286,1.429919958114624,0.0049997201332679158
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,1,286,1.429311990737915,0.004997594373209493
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,2,286,1.429919958114624,0.0049997201332679158
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,0,293,1.4308160543441772,0.0048833312434954854
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,1,293,1.4293440580368042,0.0048783073653133249
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,2,293,1.4305919408798218,0.0048825663511256716
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,0,231,1.5534399747848511,0.006724848375691996
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,1,231,1.5536960363388062,0.0067259568672675589
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,2,231,1.5518720149993896,0.006718060670993029
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,0,276,1.4168319702148438,0.0051334491674450864
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,1,276,1.4156800508499146,0.0051292755465576611
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,2,276,1.4157439470291138,0.0051295070544533109
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,0,285,1.4275519847869873,0.0050089543325859201
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,1,285,1.4273600578308105,0.0050082809046695107
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,2,285,1.4282239675521851,0.0050113121668497723
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,0,280,1.4349440336227417,0.0051248001200812207
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,1,280,1.4328960180282593,0.0051174857786723546
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,2,280,1.4347519874572754,0.0051241142409188404
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,0,294,1.4708800315856934,0.0050029933047132423
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,1,294,1.4697599411010742,0.0049991834731329052
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,2,294,1.4699200391769409,0.0049997280244113637
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,0,280,1.4043200016021729,0.005015428577150617
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,1,280,1.4058560132980347,0.0050209143332072669
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,2,280,1.4040000438690186,0.0050142858709607803
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,0,290,1.4552639722824097,0.0050181516285600332
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,1,290,1.4536639451980591,0.0050126342937864103
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,2,290,1.4559680223464966,0.0050205793874017121
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,0,291,1.426144003868103,0.0049008385012649586
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,1,291,1.4259840250015259,0.004900288745709711
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,2,291,1.4247039556503296,0.0048958898819598954
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,0,282,1.4101760387420654,0.0050006242508583883
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,1,282,1.4112319946289062,0.0050043687752798095
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,2,282,1.4117759466171265,0.0050062976830394556
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,0,290,1.3985600471496582,0.0048226208522402008
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,1,290,1.3991039991378784,0.004824496548751305
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,2,290,1.3955839872360229,0.0048123585766759415
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,0,291,1.4250240325927734,0.0048969898027243072
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,1,291,1.4220160245895386,0.0048866530054623315
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,2,291,1.4217599630355835,0.0048857730688508022
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,0,290,1.4161920547485352,0.0048834208784432247
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,1,290,1.4169600009918213,0.0048860689689373144
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,2,290,1.4186240434646606,0.004891807046429864
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,4194304,1,0,0,0,0,67,1.8542720079421997,0.027675701611077609
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,4194304,1,0,0,0,1,67,1.8528640270233154,0.027654686970497246
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,4194304,1,0,0,0,2,67,1.8510400056838989,0.027627462771401476
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,4194304,1,0,0,0,0,102,1.837056040763855,0.018010353340822106
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,4194304,1,0,0,0,1,102,1.8349440097808838,0.017989647154714548
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,4194304,1,0,0,0,2,102,1.839743971824646,0.018036705606123981
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,4194304,1,4,0,0,0,136,1.7574399709701538,0.012922352727721719
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,4194304,1,4,0,0,1,136,1.7576639652252197,0.012923999744303086
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,4194304,1,4,0,0,2,136,1.7570240497589111,0.012919294483521405
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,4194304,1,8,0,0,0,122,1.7857600450515747,0.014637377418455531
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,4194304,1,8,0,0,1,122,1.78438401222229,0.014626098460838443
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,4194304,1,8,0,0,2,122,1.7830079793930054,0.014614819503221356
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,4194304,1,2,0,0,0,133,1.7536959648132324,0.013185683945964154
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,4194304,1,2,0,0,1,133,1.7539839744567871,0.013187849432005919
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,4194304,1,2,0,0,2,133,1.7555840015411377,0.013199879710835622
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,4194304,1,0,0,0,0,72,1.870527982711792,0.025979555315441556
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,4194304,1,0,0,0,1,72,1.8709119558334351,0.025984888275464375
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,4194304,1,0,0,0,2,72,1.8704320192337036,0.025978222489356995
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,4194304,1,0,0,0,0,106,1.8242559432983398,0.01720996172922962
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,4194304,1,0,0,0,1,106,1.8262079954147339,0.017228377315233339
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,4194304,1,0,0,0,2,106,1.8234560489654541,0.01720241555627787
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,4194304,1,4,0,0,0,143,1.7267839908599854,0.012075412523496401
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,4194304,1,4,0,0,1,143,1.7255040407180786,0.012066461823203346
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,4194304,1,4,0,0,2,143,1.7265599966049194,0.012073846130104331
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,4194304,1,8,0,0,0,125,1.7658560276031494,0.014126848220825196
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,4194304,1,8,0,0,1,125,1.7677760124206543,0.014142208099365235
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,4194304,1,8,0,0,2,125,1.7658560276031494,0.014126848220825196
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,4194304,1,2,0,0,0,143,1.7506879568099976,0.012242573124545438
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,4194304,1,2,0,0,1,143,1.7512320280075073,0.012246377818234316
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,4194304,1,2,0,0,2,143,1.7503999471664429,0.012240559071094005
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,4194304,1,0,0,0,0,72,1.8804160356521606,0.026116889384057786
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,4194304,1,0,0,0,1,72,1.879520058631897,0.026104445258776348
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,4194304,1,0,0,0,2,72,1.8810880184173584,0.026126222478018865
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,4194304,1,0,0,0,0,106,1.8238719701766968,0.017206339341289591
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,4194304,1,0,0,0,1,106,1.8246400356292725,0.017213585241785588
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,4194304,1,0,0,0,2,106,1.8224639892578125,0.017193056502432195
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,4194304,1,4,0,0,0,145,1.7030080556869507,0.011744883142668625
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,4194304,1,4,0,0,1,145,1.703328013420105,0.011747089747724862
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,4194304,1,4,0,0,2,145,1.7017600536346436,0.011736276231963058
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,4194304,1,8,0,0,0,127,1.7829439640045166,0.014038928850429264
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,4194304,1,8,0,0,1,127,1.7825280427932739,0.014035653880261999
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,4194304,1,8,0,0,2,127,1.7840960025787354,0.014048000020305002
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,4194304,1,2,0,0,0,149,1.7508800029754639,0.011750872503191033
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,4194304,1,2,0,0,1,149,1.7496000528335571,0.011742282233782262
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,4194304,1,2,0,0,2,149,1.7502399682998657,0.011746576968455475
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,4194304,1,0,0,0,0,71,1.8852800130844116,0.026553239620907207
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,4194304,1,0,0,0,1,71,1.8848960399627686,0.026547831548771387
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,4194304,1,0,0,0,2,71,1.8844799995422363,0.026541971824538539
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,4194304,1,0,0,0,0,106,1.8178240060806274,0.017149283076232334
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,4194304,1,0,0,0,1,106,1.8192960023880005,0.017163169833849062
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,4194304,1,0,0,0,2,106,1.818336009979248,0.017154113301691018
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,4194304,1,4,0,0,0,148,1.7582399845123291,0.011879999895353575
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,4194304,1,4,0,0,1,148,1.7578879594802856,0.011877621347839767
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,4194304,1,4,0,0,2,148,1.7579840421676636,0.011878270555186915
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,4194304,1,8,0,0,0,125,1.7896640300750732,0.014317312240600587
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,4194304,1,8,0,0,1,125,1.7884479761123657,0.014307583808898926
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,4194304,1,8,0,0,2,125,1.7868160009384155,0.014294528007507324
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,4194304,1,2,0,0,0,145,1.7231680154800415,0.011883917348138217
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,4194304,1,2,0,0,1,145,1.7230080366134644,0.011882814045610099
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,4194304,1,2,0,0,2,145,1.723039984703064,0.01188303437726251
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,4194304,1,0,0,0,0,77,1.8484799861907959,0.024006233586893452
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,4194304,1,0,0,0,1,77,1.8458559513092041,0.023972155211807844
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,4194304,1,0,0,0,2,77,1.8475519418716431,0.023994181063268092
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,4194304,1,8,0,0,0,86,1.837183952331543,0.021362604096878405
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,4194304,1,8,0,0,1,86,1.8385599851608276,0.021378604478614276
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,4194304,1,8,0,0,2,86,1.8381760120391846,0.02137413967487424
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,4194304,1,4,1024,0,0,150,1.696895956993103,0.011312639713287354
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,4194304,1,4,1024,0,1,150,1.6962239742279053,0.011308159828186035
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,4194304,1,4,1024,0,2,150,1.6965440511703491,0.011310293674468994
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,4194304,1,8,2048,0,0,127,1.7951680421829224,0.0141351814345112
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,4194304,1,8,2048,0,1,127,1.7941440343856812,0.014127118380989616
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,4194304,1,8,2048,0,2,127,1.7946879863739014,0.014131401467511035
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,4194304,1,2,512,0,0,151,1.6766400337219238,0.011103576382264396
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,4194304,1,2,512,0,1,151,1.6750719547271729,0.011093191753160085
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,4194304,1,2,512,0,2,151,1.6728639602661133,0.011078569273285519
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,4194304,1,4,0,1,0,144,1.7336000204086304,0.012038889030615488
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,4194304,1,4,0,1,1,144,1.7341760396957397,0.012042889164553748
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,4194304,1,4,0,1,2,144,1.7356799840927124,0.012053333222866058
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,4194304,1,2,0,1,0,140,1.7106879949569702,0.012219199963978359
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,4194304,1,2,0,1,1,140,1.7095040082931519,0.012210742916379656
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,4194304,1,2,0,1,2,140,1.7106560468673706,0.012218971763338362
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,0,278,1.4504959583282471,0.0052176113608929748
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,1,278,1.449023962020874,0.005212316410147029
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,2,278,1.448639988899231,0.0052109352118677376
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,0,344,1.3356479406356812,0.0038826975018479105
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,1,344,1.3359040021896362,0.003883441866830338
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,2,344,1.3353919982910156,0.0038819534834041154
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,0,358,1.3396799564361572,0.0037421227833412214
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,1,358,1.3410559892654419,0.003745966450462128
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,2,358,1.341215968132019,0.0037464133188045224
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,0,360,1.3980799913406372,0.00388355553150177
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,1,360,1.3974720239639282,0.0038818667332331338
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,2,360,1.3976320028305054,0.0038823111189736259
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,0,364,1.3342080116271973,0.0036654066253494432
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,1,364,1.3330240249633789,0.0036621539147345572
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,2,364,1.3327360153198242,0.0036613626794500666
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,0,324,1.4128639698028564,0.0043606912648236308
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,1,324,1.4128320217132568,0.0043605926596088172
