timestamp,gpu,mode,distribution,kernel,number_family,format,bits,log_integer_bits,log_fraction_bits,arithmetic_type,multiply_method,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,iterations,sample_count,median_ms,minimum_ms,maximum_ms,all_valid
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_shared,ordinary/dense/cooperative_shuffle/x8/fraction_lut_shared,16777216,0,1,16777216,16777216,8,512,256,3,41,3,0.12178887390508884,0.12176468314194097,0.1217896531267864,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,fraction_lut_warp,ordinary/dense/cooperative_shuffle/x8/fraction_lut_warp,16777216,0,1,16777216,16777216,8,512,256,3,33,3,0.15220751906886246,0.15216678561586322,0.15223854238336737,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,full_lut_global,ordinary/dense/cooperative_shuffle/x8/full_lut_global,16777216,0,1,16777216,16777216,64,512,256,3,74,3,0.066445840371621628,0.066382272823436839,0.066477408280243747,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,cooperative_shuffle,8,32,1,8,1,warp_shuffle,full_lut_shared,ordinary/dense/cooperative_shuffle/x8/full_lut_shared,16777216,0,1,16777216,16777216,64,512,256,3,72,3,0.067884445190429688,0.067769779099358454,0.067893332905239523,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,ex2_approx,ordinary/dense/scalar/x1/ex2_approx,16777216,0,1,16777216,16777216,0,512,256,3,75,3,0.065112749735514328,0.065092264811197911,0.065119145711263024,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_global,ordinary/dense/scalar/x1/fraction_lut_global,16777216,0,1,16777216,16777216,8,512,256,3,39,3,0.12757169283353365,0.12750768661499023,0.12760205146593925,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_shared,ordinary/dense/scalar/x1/fraction_lut_shared,16777216,0,1,16777216,16777216,8,512,256,3,47,3,0.10589209008724132,0.10588527233042616,0.10605617279702044,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,fraction_lut_warp,ordinary/dense/scalar/x1/fraction_lut_warp,16777216,0,1,16777216,16777216,8,512,256,3,35,3,0.14165942328316825,0.14162925992693221,0.14172707966395787,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,full_lut_global,ordinary/dense/scalar/x1/full_lut_global,16777216,0,1,16777216,16777216,64,512,256,3,122,3,0.039030555818901684,0.039030293949314808,0.039032130944924276,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,full_lut_shared,ordinary/dense/scalar/x1/full_lut_shared,16777216,0,1,16777216,16777216,64,512,256,3,127,3,0.036835024675985019,0.036826959745151787,0.036851905462310069,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,scalar,1,32,1,1,1,none,reference_exp2,ordinary/dense/scalar/x1/reference_exp2,16777216,0,1,16777216,16777216,0,512,256,3,74,3,0.065272646981316643,0.065256215430594774,0.06527653900352684,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,thread_packet,2,32,1,1,2,none,ex2_approx,ordinary/dense/thread_packet/x2/ex2_approx,16777216,0,1,16777216,16777216,0,512,256,3,78,3,0.061749745637942582,0.061722663732675404,0.061755486023731723,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,thread_packet,2,32,1,1,2,none,fraction_lut_global,ordinary/dense/thread_packet/x2/fraction_lut_global,16777216,0,1,16777216,16777216,8,512,256,3,40,3,0.12393759489059449,0.12387360334396362,0.12396399974822998,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,thread_packet,2,32,1,1,2,none,fraction_lut_shared,ordinary/dense/thread_packet/x2/fraction_lut_shared,16777216,0,1,16777216,16777216,8,512,256,3,46,3,0.10723826159601627,0.10723617802495541,0.10745948293934697,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,thread_packet,2,32,1,1,2,none,fraction_lut_warp,ordinary/dense/thread_packet/x2/fraction_lut_warp,16777216,0,1,16777216,16777216,8,512,256,3,36,3,0.13860000504387748,0.1385671165254381,0.13860889275868735,1
2026-08-16T15:03:54Z,NVIDIA H200 NVL,screen,normal_0_1,dot,lns,lns4_r1,4,2,1,fp32,ordinary,dense,thread_packet,2,32,1,1,2,none,full_lut_global,ordinary/dense/thread_packet/x2/full_lut_global,16777216,0,1,16777216,16777216,64,512,256,3,129,3,0.036404838857724685,0.036372839018355967,0.036406572474989782,1
