format,arithmetic_type,multiply_method,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
lns4_r1,fp32,fused,dot,dense,thread_packet,4,4,fused/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.099141759872436522,0
lns4_r1,fp32,fused,dot,dense,thread_packet,4,5,fused/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10527965870309383,0
lns4_r1,fp32,fused,dot,dense,thread_packet,4,6,fused/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.11340254545211792,0
lns4_r1,fp32,fused,dot,dense,thread_packet,8,1,fused/dense/thread_packet/x8/pair_lut_global,pair_lut_global,0.020242539218801398,1
lns4_r1,fp32,fused,dot,dense,thread_packet,8,2,fused/dense/thread_packet/x8/pair_lut_shared,pair_lut_shared,0.023338748247195513,1
lns4_r1,fp32,fused,dot,dense,thread_packet,8,3,fused/dense/thread_packet/x8/ex2_approx,ex2_approx,0.062683263183870672,0
lns4_r1,fp32,fused,dot,dense,thread_packet,8,4,fused/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.085079723391039613,0
lns4_r1,fp32,fused,dot,dense,thread_packet,8,5,fused/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.091674367586771638,0
lns4_r1,fp32,fused,dot,dense,thread_packet,8,6,fused/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.098371839523315435,0
lns4_r1,fp32,fused,dot,padded,scalar,1,1,fused/padded/scalar/x1/pair_lut_shared,pair_lut_shared,0.033827339144919415,1
lns4_r1,fp32,fused,dot,padded,scalar,1,2,fused/padded/scalar/x1/pair_lut_global,pair_lut_global,0.035863343624524022,1
lns4_r1,fp32,fused,dot,padded,scalar,1,3,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.068913802294663984,1
lns4_r1,fp32,fused,dot,padded,scalar,1,4,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.069072444338194081,0
lns4_r1,fp32,fused,dot,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.093078343373424605,0
lns4_r1,fp32,fused,dot,padded,scalar,1,6,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.1009665314032107,0
lns4_r1,fp32,fused,dot,padded,scalar,1,7,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.10716591710629671,0
lns4_r1,fp32,fused,dot,padded,thread_packet,2,1,fused/padded/thread_packet/x2/pair_lut_shared,pair_lut_shared,0.023118050570415362,1
lns4_r1,fp32,fused,dot,padded,thread_packet,2,2,fused/padded/thread_packet/x2/pair_lut_global,pair_lut_global,0.025036328477286249,1
lns4_r1,fp32,fused,dot,padded,thread_packet,2,3,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.068918919227492631,0
lns4_r1,fp32,fused,dot,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.091197927792867034,0
lns4_r1,fp32,fused,dot,padded,thread_packet,2,5,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.098592319488525398,0
lns4_r1,fp32,fused,dot,padded,thread_packet,2,6,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.10478808524760794,0
lns4_r1,fp32,fused,dot,padded,thread_packet,4,1,fused/padded/thread_packet/x4/pair_lut_shared,pair_lut_shared,0.021355342417255813,1
lns4_r1,fp32,fused,dot,padded,thread_packet,4,2,fused/padded/thread_packet/x4/pair_lut_global,pair_lut_global,0.022493082901527142,1
lns4_r1,fp32,fused,dot,padded,thread_packet,4,3,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.065008001327514636,0
lns4_r1,fp32,fused,dot,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.087704858609608249,0
lns4_r1,fp32,fused,dot,padded,thread_packet,4,5,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.094533227957212002,0
lns4_r1,fp32,fused,dot,padded,thread_packet,4,6,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.10127281656070632,0
lns4_r1,fp32,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/pair_lut_shared,pair_lut_shared,0.019610185413842358,1
lns4_r1,fp32,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/pair_lut_global,pair_lut_global,0.021570740937915035,1
lns4_r1,fp32,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.06408989429473877,0
lns4_r1,fp32,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.08748656937054225,0
lns4_r1,fp32,fused,dot,padded,thread_packet,8,5,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.09394568948856459,0
lns4_r1,fp32,fused,dot,padded,thread_packet,8,6,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.10109518498790507,0
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,1,fused/dense/cooperative_shuffle/x8/pair_lut_shared,pair_lut_shared,0.043340130723248528,1
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,2,fused/dense/cooperative_shuffle/x8/pair_lut_global,pair_lut_global,0.044731924677206249,1
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,3,fused/dense/cooperative_shuffle/x8/ex2_approx,ex2_approx,0.082563796285855556,0
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,4,fused/dense/cooperative_shuffle/x8/fraction_lut_shared,fraction_lut_shared,0.10254466533660889,0
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,5,fused/dense/cooperative_shuffle/x8/fraction_lut_global,fraction_lut_global,0.1081099095551864,0
lns4_r1,fp32,fused,gemv,dense,cooperative_shuffle,8,6,fused/dense/cooperative_shuffle/x8/fraction_lut_warp,fraction_lut_warp,0.11589953511260276,0
lns4_r1,fp32,fused,gemv,dense,scalar,1,1,fused/dense/scalar/x1/pair_lut_shared,pair_lut_shared,0.036178075630246227,1
lns4_r1,fp32,fused,gemv,dense,scalar,1,2,fused/dense/scalar/x1/pair_lut_global,pair_lut_global,0.041270121284153152,1
lns4_r1,fp32,fused,gemv,dense,scalar,1,3,fused/dense/scalar/x1/reference_exp2,reference_exp2,0.080943998743276124,1
lns4_r1,fp32,fused,gemv,dense,scalar,1,4,fused/dense/scalar/x1/ex2_approx,ex2_approx,0.081148065504480588,0
lns4_r1,fp32,fused,gemv,dense,scalar,1,5,fused/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10006922118517816,0
lns4_r1,fp32,fused,gemv,dense,scalar,1,6,fused/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.10614979013483575,0
lns4_r1,fp32,fused,gemv,dense,scalar,1,7,fused/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.11268508976156061,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,1,fused/dense/thread_packet/x2/pair_lut_shared,pair_lut_shared,0.03552962425059842,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,2,fused/dense/thread_packet/x2/pair_lut_global,pair_lut_global,0.040085646772184319,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,3,fused/dense/thread_packet/x2/ex2_approx,ex2_approx,0.078102603791252015,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,4,fused/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.098069438934326167,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,5,fused/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10424646925418934,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,2,6,fused/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.11109155548943414,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,1,fused/dense/thread_packet/x4/pair_lut_shared,pair_lut_shared,0.035698543895374649,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,2,fused/dense/thread_packet/x4/pair_lut_global,pair_lut_global,0.036987876519560814,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,3,fused/dense/thread_packet/x4/ex2_approx,ex2_approx,0.0781408041120491,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,4,fused/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.098236065592084615,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,5,fused/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10482144863047499,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,4,6,fused/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.11083875232272677,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,1,fused/dense/thread_packet/x8/pair_lut_global,pair_lut_global,0.032620046904314928,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,2,fused/dense/thread_packet/x8/pair_lut_shared,pair_lut_shared,0.032779852181341357,1
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,3,fused/dense/thread_packet/x8/ex2_approx,ex2_approx,0.072144025506629988,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,4,fused/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.09213751900204406,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,5,fused/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.099018878936767585,0
lns4_r1,fp32,fused,gemv,dense,thread_packet,8,6,fused/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.10496238444713836,0
lns4_r1,fp32,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/pair_lut_shared,pair_lut_shared,0.023664260477800202,1
lns4_r1,fp32,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/pair_lut_global,pair_lut_global,0.025859661623400622,1
lns4_r1,fp32,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.064470810722886476,1
lns4_r1,fp32,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.064669437408447272,0
lns4_r1,fp32,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.082864813885446323,0
lns4_r1,fp32,fused,gemv,padded,scalar,1,6,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.092124376656874174,0
lns4_r1,fp32,fused,gemv,padded,scalar,1,7,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.096790706036137597,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/pair_lut_shared,pair_lut_shared,0.019986428320407867,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/pair_lut_global,pair_lut_global,0.021985228560707108,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.061777015275593046,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.082296001911163333,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,5,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.088795345479791815,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,2,6,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.095274154956524193,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/pair_lut_shared,pair_lut_shared,0.017279459071343348,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/pair_lut_global,pair_lut_global,0.018274044623439855,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.058597688631313607,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.079144516298847806,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,5,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.085293694979049761,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,4,6,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.092123782526438755,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/pair_lut_shared,pair_lut_shared,0.016268597367487474,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/pair_lut_global,pair_lut_global,0.017649579210583584,1
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.057737130921802091,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.079173640054978123,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,5,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.085255528174237066,0
lns4_r1,fp32,fused,gemv,padded,thread_packet,8,6,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.091797432809505822,0
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,1,ordinary/dense/cooperative_shuffle/x8/full_lut_global,full_lut_global,0.066502264012940848,1
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,2,ordinary/dense/cooperative_shuffle/x8/full_lut_shared,full_lut_shared,0.067814889881345958,1
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,3,ordinary/dense/cooperative_shuffle/x8/ex2_approx,ex2_approx,0.088579047422904483,0
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,4,ordinary/dense/cooperative_shuffle/x8/fraction_lut_shared,fraction_lut_shared,0.12172370422177198,0
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,5,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,fraction_lut_global,0.13893812327157884,0
lns4_r1,fp32,ordinary,dot,dense,cooperative_shuffle,8,6,ordinary/dense/cooperative_shuffle/x8/fraction_lut_warp,fraction_lut_warp,0.15250958095897327,0
lns4_r1,fp32,ordinary,dot,dense,scalar,1,1,ordinary/dense/scalar/x1/full_lut_shared,full_lut_shared,0.036835249618668117,1
lns4_r1,fp32,ordinary,dot,dense,scalar,1,2,ordinary/dense/scalar/x1/full_lut_global,full_lut_global,0.039099409544375865,1
lns4_r1,fp32,ordinary,dot,dense,scalar,1,3,ordinary/dense/scalar/x1/ex2_approx,ex2_approx,0.065113781808732868,0
lns4_r1,fp32,ordinary,dot,dense,scalar,1,4,ordinary/dense/scalar/x1/reference_exp2,reference_exp2,0.065212973490658327,1
lns4_r1,fp32,ordinary,dot,dense,scalar,1,5,ordinary/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10602349423347636,0
lns4_r1,fp32,ordinary,dot,dense,scalar,1,6,ordinary/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.1273013322781294,0
lns4_r1,fp32,ordinary,dot,dense,scalar,1,7,ordinary/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.1416210242680141,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,1,ordinary/dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.034710043447989003,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,2,ordinary/dense/thread_packet/x2/full_lut_global,full_lut_global,0.036394544350084407,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,3,ordinary/dense/thread_packet/x2/ex2_approx,ex2_approx,0.061674466925524765,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,4,ordinary/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.10732765301414157,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,5,ordinary/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.12398919463157654,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,2,6,ordinary/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.1386222243309021,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,1,ordinary/dense/thread_packet/x4/full_lut_global,full_lut_global,0.032458023961977896,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,2,ordinary/dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.034444845505874525,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,3,ordinary/dense/thread_packet/x4/ex2_approx,ex2_approx,0.060414999723434448,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,4,ordinary/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10630312272512063,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,5,ordinary/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.12196644341073384,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,4,6,ordinary/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.13660867382456232,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,1,ordinary/dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.021273509035608765,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,2,ordinary/dense/thread_packet/x8/full_lut_global,full_lut_global,0.021785049066159357,1
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,3,ordinary/dense/thread_packet/x8/ex2_approx,ex2_approx,0.05041347553855495,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,4,ordinary/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.098198080062866205,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,5,ordinary/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.11224473064596002,0
lns4_r1,fp32,ordinary,dot,dense,thread_packet,8,6,ordinary/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.12681805170499361,0
lns4_r1,fp32,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.033458513872964044,1
lns4_r1,fp32,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.03534593828510061,1
lns4_r1,fp32,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.056755009819479549,1
lns4_r1,fp32,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.056760846867280848,0
lns4_r1,fp32,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.098568000793457039,0
lns4_r1,fp32,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.11789523987543016,0
lns4_r1,fp32,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.13301665074116475,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.025802643128674065,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.026916479178626468,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.054443962118598851,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.096016944623460956,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11583404762800351,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.13071158057764959,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.0229013428399776,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.023332580729094804,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.051370384845327827,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.093285128755389524,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.1127407279881564,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.12736615767845741,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.02209971305066704,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.022685416409032259,1
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.050975942264612419,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.094153230006878197,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.1122530915520408,0
lns4_r1,fp32,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.12717907245342547,0
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,1,ordinary/dense/cooperative_shuffle/x8/full_lut_global,full_lut_global,0.042890317114777241,1
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,2,ordinary/dense/cooperative_shuffle/x8/full_lut_shared,full_lut_shared,0.043198595422192523,1
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,3,ordinary/dense/cooperative_shuffle/x8/ex2_approx,ex2_approx,0.06780355506473118,0
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,4,ordinary/dense/cooperative_shuffle/x8/fraction_lut_shared,fraction_lut_shared,0.10805964043750854,0
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,5,ordinary/dense/cooperative_shuffle/x8/fraction_lut_global,fraction_lut_global,0.12251785324841011,0
lns4_r1,fp32,ordinary,gemv,dense,cooperative_shuffle,8,6,ordinary/dense/cooperative_shuffle/x8/fraction_lut_warp,fraction_lut_warp,0.1368897755940755,0
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,1,ordinary/dense/scalar/x1/full_lut_shared,full_lut_shared,0.037614972393835447,1
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,2,ordinary/dense/scalar/x1/full_lut_global,full_lut_global,0.039529391031291536,1
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,3,ordinary/dense/scalar/x1/reference_exp2,reference_exp2,0.065832866204751511,1
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,4,ordinary/dense/scalar/x1/ex2_approx,ex2_approx,0.065851243766578471,0
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,5,ordinary/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10301133493582407,0
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,6,ordinary/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.12091863446119355,0
lns4_r1,fp32,ordinary,gemv,dense,scalar,1,7,ordinary/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.13472216193740433,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,1,ordinary/dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.036620278691136557,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,2,ordinary/dense/thread_packet/x2/full_lut_global,full_lut_global,0.038430581169743697,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,3,ordinary/dense/thread_packet/x2/ex2_approx,ex2_approx,0.062761142656400606,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,4,ordinary/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.10084898131234304,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,5,ordinary/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11812114147912889,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,2,6,ordinary/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.13214694826226486,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,1,ordinary/dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.036745951870295002,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,2,ordinary/dense/thread_packet/x4/full_lut_global,full_lut_global,0.037788671493530275,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,3,ordinary/dense/thread_packet/x4/ex2_approx,ex2_approx,0.062476128568023669,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,4,ordinary/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10086628368922643,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,5,ordinary/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.11823657013121106,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,4,6,ordinary/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.13104716100190816,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,1,ordinary/dense/thread_packet/x8/full_lut_global,full_lut_global,0.03425704396289328,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,2,ordinary/dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.035440542779932485,1
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,3,ordinary/dense/thread_packet/x8/ex2_approx,ex2_approx,0.059700739236525552,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,4,ordinary/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10178000231583913,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,5,ordinary/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.11580427857332451,0
lns4_r1,fp32,ordinary,gemv,dense,thread_packet,8,6,ordinary/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.12901251744001341,0
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.025304712272347561,1
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.02640074290638807,1
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.053954667515224881,1
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.054000720549165535,0
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.088945748589255594,0
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.10716347590736722,0
lns4_r1,fp32,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.12107590349709116,0
